SMILES,Reward,Step,Sim,Imp
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCCCCC1,-9.233247410611101,4,0.6078431372549019,0.4095666039490826
O=C(CNC(=O)C12CC3CC(CC(C3)C1)C2)OCC(=O)N(CC1CC2CCCC2C2CCC2C1)[C@H]1CCS(=O)(=O)C1,-9.269151894190259,11,0.6048387096774194,0.3736621203699251
CC(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,-9.33752144145031,168,0.6470588235294118,0.3052925731098739
CC(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,-9.33752144145031,17,0.6470588235294118,0.3052925731098739
C=CC1CCCN(N(C)C(=O)COC(=O)CNC(=O)C23CC4CC(CC(C4)C2)C3)CC1,-9.424150908293726,131,0.6095238095238096,0.21866310626645813
C=CC(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,-9.44919274769851,165,0.6067415730337079,0.19362126686167436
CC(=O)C1CCCN(N(C)C(=O)COC(=O)CNC(=O)C23CC4CC(CC(C4)C2)C3)CC1,-9.667123202374086,159,0.6132075471698113,-0.0243091878139019
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCCCCC1CP(=O)=O,-9.677795767193267,128,0.6111111111111112,-0.03498175263308312
C=C(C)ON(C)C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,-9.704872122668064,193,0.6276595744680851,-0.06205810810788037
CC(=O)C1CCCCN(N(C)C(=O)COC(=O)CNC(=O)C23CC4CC(CC(C4)C2)C3)C1,-9.711570439495775,132,0.6132075471698113,-0.0687564249355912
CN(C(=O)C(C=C1CCCCC1)OC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)[C@H]1CCS(=O)(=O)C1,-9.751275753861734,88,0.6486486486486487,-0.1084617393015499
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(C1)CC(C1CSc4ccccc41)(C3)C2)[C@H]1CCS(=O)(=O)C1,-9.784461163383256,32,0.6016949152542372,-0.14164714882307194
CN(P=N)C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,-9.796430721187308,161,0.6629213483146067,-0.15361670662712434
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCCCCC1N=O,-9.806785203314718,157,0.625,-0.16397118875453387
O=C(C=S)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,-9.81145790538076,165,0.6067415730337079,-0.16864389082057585
CC(C)N(C)N(C)C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,-9.818834747086822,97,0.6145833333333334,-0.17602073252663786
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCCCCC1[PH](C)(C)=O,-9.890411993324463,195,0.6018518518518519,-0.24759797876427925
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCCC(N=N)CC1,-9.9060889469033,129,0.6095238095238096,-0.2632749323431156
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCCCC(N=N)C1,-9.908323968849915,114,0.6095238095238096,-0.26550995428973145
CN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCCCC(N=N)C1,-9.908323968849915,135,0.6095238095238096,-0.26550995428973145
