SMILES,Reward,Step,Sim,Imp
CCCC(C)(CCC)C1CCc2cc(S(=O)(=O)N(C)c3ccccc3)cc3c(C)cc(=O)n1c23,1.9684508169092463,128,0.6057692307692307,21.603030926151536
Cc1cc(=O)n2c3c(cc(S(=O)(=O)N(C)c4ccccc4)cc13)CCC2CCC1CCCC1,1.8977870981735536,139,0.6372549019607843,21.53236720741584
C=C(SC1CCc2cc(S(=O)(=O)N(C)c3ccccc3)cc3c(C)cc(=O)n1c23)C1CCC1,1.3926325268747188,188,0.65,21.027212636117007
Cc1cc(=O)n2c3c(cc(S(=O)(=O)N(C)c4ccccc4)cc13)CCC2CC1CCC1,1.3573114452175863,139,0.6842105263157895,20.991891554459876
CCC(=N)CCC1CCc2cc(S(=O)(=O)N(C)c3ccccc3)cc3c(C)cc(=O)n1c23,1.0330099177154377,191,0.6363636363636364,20.667590026957726
Cc1cc(=O)n2c3c(cc(S(=O)(=O)N(C)c4ccccc4)cc13)CCC2CCC(=N)C1CC1,1.0219711468912918,129,0.6336633663366337,20.656551256133582
Cc1cc(=O)n2c3c(cc(S(=O)(=O)N(C)c4ccccc4)cc13)CCC2C1=C(O)CCC1,0.926098405737983,8,0.6632653061224489,20.56067851498027
Cc1cc(=O)n2c3c(cc(S(=O)(=O)N(C)c4ccccc4)cc13)CCC2C=C1CCCS1,0.9256019238376729,84,0.6565656565656566,20.56018203307996
C=C(CC)OCC1CCc2cc(S(=O)(=O)N(C)c3ccccc3)cc3c(C)cc(=O)n1c23,0.920131241288313,135,0.6363636363636364,20.554711350530603
C=C1CC=C(C2CCc3cc(S(=O)(=O)N(C)c4ccccc4)cc4c(C)cc(=O)n2c34)C1=C,0.9062143040911865,184,0.6336633663366337,20.540794413333476
Cc1cc(=O)n2c3c(cc(S(=O)(=O)N(C)c4ccccc4)cc13)CCC2c1csc(=S)[nH]1,0.885125358930135,132,0.63,20.519705468172425
C=C(C)C(=N)CC1CCc2cc(S(=O)(=O)N(C)c3ccccc3)cc3c(C)cc(=O)n1c23,0.8472764579933815,90,0.6428571428571429,20.48185656723567
