SMILES,Reward,Step,Sim,Imp
C=Cc1sc(COc2cc(CNC(=O)c3cc4c(Cl)ccc5c4n3CCO5)ccc2OC)c2ccccc12,-14.130876326737928,157,0.6260869565217392,1.561183904415289
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1scc2cccc(SN=N)c12,-14.200945997262757,168,0.6101694915254238,1.4911142338904604
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1scc2cccc(N=N)c12,-14.26458842781371,158,0.6260869565217392,1.4274718033395075
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1scc2ccc(N=N)cc12,-14.275077929463162,144,0.6260869565217392,1.4169823016900551
CN=Nc1ccc2csc(COc3cc(CNC(=O)c4cc5c(Cl)ccc6c5n4CCO6)ccc3OC)c2c1,-14.276327907116722,191,0.6239316239316239,1.4157323240364956
CN=Nc1cccc2csc(COc3cc(CNC(=O)c4cc5c(Cl)ccc6c5n4CCO6)ccc3OC)c12,-14.281257009870671,168,0.6239316239316239,1.4108032212825456
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1scc2ccccc12,-14.290731338454199,36,0.6545454545454545,1.4013288926990182
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1sc(C(C)=O)c2ccccc12,-14.290742922727103,129,0.6293103448275862,1.4013173084261137
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1sc(N=O)c2ccccc12,-14.334347207966122,129,0.6260869565217392,1.3577130231870953
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1sc(N=O)c2ccccc12,-14.334347207966122,112,0.6260869565217392,1.3577130231870953
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1scc2c(N=O)cccc12,-14.358341980742996,164,0.6260869565217392,1.3337182504102216
COc1ccc(CNC(=O)c2cc3c(Cl)ccc4c3n2CCO4)cc1OCc1sc(COF)c2ccccc12,-14.423479834458504,129,0.6101694915254238,1.2685803966947127
