SMILES,Reward,Step,Sim,Imp
CCCCCC(C)(C)C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-8.640852570121488,159,0.6063829787234043,2.0553261340258704
C=CC=CCC(C)C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-9.528955333777336,153,0.6195652173913043,1.1672233703700226
CC12CN3CC(C)(CN(C1)C3C1=CC=C[C@@H]3N=CC=C13)C2c1c2cccc1-2,-9.68658658951971,155,0.6705882352941176,1.0095921146276492
C=CC(=CC(C)C)C1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-9.904865224745992,119,0.6705882352941176,0.7913134794013672
CC(=O)CC(C)(C)C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-9.95712050055293,200,0.6333333333333333,0.7390582035944284
CC(C)C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-9.995564450308851,57,0.7125,0.7006142538385074
C=CC(C)(C)C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-10.004087238648182,159,0.6705882352941176,0.6920914654991766
CC(C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12)C1=CC1,-10.15152601365223,163,0.6627906976744186,0.5446526904951288
CC(=O)CC(C)C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-10.151816033945828,196,0.6477272727272727,0.5443626702015312
CC(=O)CC(C)C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-10.151816033945828,176,0.6477272727272727,0.5443626702015312
CC(=O)C(=CC(C)C)C1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-10.169623462216366,157,0.6551724137931034,0.5265552419309927
C=CC12CN3CC(C)(CN(C1)C3C1=CC=C[C@@H]3N=CC=C13)C2C=CC(C)C,-10.23224004879338,118,0.6091954022988506,0.4639386553539797
CC(=O)C(C)(C)C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-10.235050802622741,147,0.6551724137931034,0.4611279015246179
CC1CCCCN1C1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12,-10.242235633981768,57,0.6551724137931034,0.4539430701655913
CC(C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12)CCN=O,-10.255061106597466,195,0.6404494382022472,0.44111759754989244
CC(C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12)CCON=N,-10.260251883174735,186,0.6195652173913043,0.4359268209726235
CC(C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12)CCC(=O)N=O,-10.27214427727564,191,0.6063829787234043,0.4240344268717191
CC(C=CC1C2(C)CN3CC1(C)CN(C2)C3C1=CC=C[C@@H]2N=CC=C12)CC(=N)O,-10.384400261615195,188,0.6666666666666666,0.31177844253216414
