SMILES,Reward,Step,Sim,Imp
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2ccc(-c2cccc3c2c2c(n3C3=CC3)N2)c1=O,-1.8576211325828589,40,0.6129032258064516,8.292855683062612
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2c(N2Cc3ccccc32)ccc1=O,-2.2175227293110327,39,0.6607142857142857,7.932954086334438
N=S(=N)=Nn1c2c(c3c(-c4ccc5n(c4=O)C[C@H]4C[C@@H]5CN(C(=O)c5c([O-])on[n+]5-c5ccccc5)C4)cccc31)N2,-2.3358337568556604,184,0.6031746031746031,7.814643058789811
CCOC1=C(O)CCC1=Cc1ccc2n(c1=O)C[C@H]1C[C@@H]2CN(C(=O)c2c([O-])on[n+]2-c2ccccc2)C1,-2.393976680579941,55,0.6239316239316239,7.756500135065529
N=S=Nn1c2c(c3c(-c4ccc5n(c4=O)C[C@H]4C[C@@H]5CN(C(=O)c5c([O-])on[n+]5-c5ccccc5)C4)cccc31)N2,-2.4363391459992934,156,0.6129032258064516,7.714137669646178
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2ccc(-c2cccc3c2c2c(n3N=S)N2)c1=O,-2.4683789563424647,120,0.628099173553719,7.682097859303006
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2cc(C=C2CCCS2)cc1=O,-2.5284401025702437,90,0.6666666666666666,7.622036713075227
CC(=O)Nn1c2c(c3c(-c4ccc5n(c4=O)C[C@H]4C[C@@H]5CN(C(=O)c5c([O-])on[n+]5-c5ccccc5)C4)cccc31)N2,-2.606981174241062,182,0.6031746031746031,7.543495641404409
O=Cn1c2c(c3c(-c4ccc5n(c4=O)C[C@H]4C[C@@H]5CN(C(=O)c5c([O-])on[n+]5-c5ccccc5)C4)cccc31)N2,-2.6674898629223485,154,0.628099173553719,7.482986952723122
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2ccc(-c2ncc3cc2-3)c1=O,-2.6702808091491224,128,0.6981132075471698,7.480196006496348
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2c(-c2ncc3cc2-3)ccc1=O,-2.698851168522262,20,0.6822429906542056,7.451625647123208
N=S(=O)=Nn1c2c(c3c(-c4ccc5n(c4=O)C[C@H]4C[C@@H]5CN(C(=O)c5c([O-])on[n+]5-c5ccccc5)C4)cccc31)N2,-2.7017820835785957,184,0.6031746031746031,7.448694732066874
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2ccc(C2=CCCCO2)c1=O,-2.750296325444281,125,0.6981132075471698,7.40018049020119
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2cc(C=C2CC=C3C=C32)cc1=O,-2.7829627678818665,90,0.6636363636363637,7.3675140477636045
C=CC(=C)CNc1ccc2n(c1=O)C[C@H]1C[C@@H]2CN(C(=O)c2c([O-])on[n+]2-c2ccccc2)C1,-2.8417739303323097,183,0.6952380952380952,7.308702885313161
CC(C)=Nc1ccc(=O)n2c1[C@@H]1C[C@@H](CN(C(=O)c3c([O-])on[n+]3-c3ccccc3)C1)C2,-2.8576019973310847,74,0.72,7.292874818314386
N=[SH](=N)Nn1c2c(c3c(-c4ccc5n(c4=O)C[C@H]4C[C@@H]5CN(C(=O)c5c([O-])on[n+]5-c5ccccc5)C4)cccc31)N2,-2.876711495274162,184,0.6031746031746031,7.273765320371309
C=CC(=C)Nc1ccc(=O)n2c1[C@@H]1C[C@@H](CN(C(=O)c3c([O-])on[n+]3-c3ccccc3)C1)C2,-2.9122737375621246,54,0.6990291262135923,7.238203078083346
C=Cc1ccc2n(c1=O)C[C@H]1C[C@@H]2CN(C(=O)c2c([O-])on[n+]2-c2ccccc2)C1,-2.967731460184442,153,0.776595744680851,7.182745355461028
NC(=O)Nn1c2c(c3c(-c4ccc5n(c4=O)C[C@H]4C[C@@H]5CN(C(=O)c5c([O-])on[n+]5-c5ccccc5)C4)cccc31)N2,-2.9709885880715965,182,0.6031746031746031,7.179488227573874
CC(C)=CC1[C@@H]2CN(C(=O)c3c([O-])on[n+]3-c3ccccc3)C[C@H]1Cn1c2cccc1=O,-3.0011467814830906,76,0.6862745098039216,7.14933003416238
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2c(-c2cnco2)ccc1=O,-3.011682077786848,4,0.7019230769230769,7.138794737858623
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2c(-c2ncccn2)ccc1=O,-3.028436280917857,39,0.6981132075471698,7.1220405347276134
CC=C1CCN(c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3c([O-])on[n+]3-c3ccccc3)C2)C1=N,-3.0285055360744315,155,0.6576576576576577,7.121971279571039
O=C(c1c([O-])on[n+]1-c1ccccc1)N1C[C@H]2C[C@@H](C1)Cn1c2cc(C=C2CCSO2)cc1=O,-3.089768737924463,90,0.6666666666666666,7.060708077721007
