SMILES,Reward,Step,Sim,Imp
C=C(F)CC(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-9.7699364168024,185,0.6049382716049383,1.6379677530434353
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)C(C)(C)F,-9.794875695139776,185,0.6125,1.6130284747060593
C=CC(CCC(C)C)[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-9.910747663619372,153,0.6282051282051282,1.4971565062264638
CC(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-9.97100747436519,76,0.6712328767123288,1.4368966954806446
C=C(O)CC(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-9.99569582683706,162,0.6049382716049383,1.4122083430087748
C=C(O)C(C)(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.044724352916608,151,0.6125,1.363179816929227
CC(=O)CC(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.095083975935,116,0.6049382716049383,1.3128201939108362
CC(=O)CC(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.095083975935,162,0.6049382716049383,1.3128201939108362
C=C(F)C(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.132368654667355,121,0.6282051282051282,1.2755355151784808
CC(C)CCC(N=N)[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.169531136181634,101,0.6282051282051282,1.2383730336642014
CC(=O)C(C)(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.174594675033745,151,0.6125,1.2333094948120902
CC(=O)C(CCC(C)C)[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.176605201249247,129,0.6125,1.2312989685965885
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)CC(=N)F,-10.19866669460279,185,0.6049382716049383,1.2092374752430448
CC(C)NCCCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.312702006298078,166,0.620253164556962,1.0952021635477571
CC(C)CCC(C1N=N1)[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.335214914097484,197,0.6049382716049383,1.072689255748351
CC(=N)CCCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.335484900101095,166,0.6447368421052632,1.0724192697447403
CC(C)CC(CN=N)C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.353391143695331,199,0.6049382716049383,1.054513026150504
CC(C)CC(CN=O)C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.392097584436808,187,0.6049382716049383,1.0158065854090275
CC(C)CC(CN=O)C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.392097584436808,152,0.6049382716049383,1.0158065854090275
CC(=O)CCCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.397434828117962,190,0.6447368421052632,1.0104693417278732
CC(C)CCC(N=S)[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.411880281005727,101,0.6282051282051282,0.9960238888401083
CC(=O)C(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.432990466525178,160,0.6282051282051282,0.9749137033206576
CC(C)C(CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)CN=N,-10.452698207915443,200,0.6049382716049383,0.9552059619303925
CC(C)(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)N=N,-10.474638223140003,158,0.6282051282051282,0.9332659467058324
CC(C)=CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.505831467122324,167,0.7,0.9020727027235118
CC(C)C(CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)CN=O,-10.517078390267377,163,0.6049382716049383,0.8908257795784582
CC(C)CC(C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)N=N,-10.531542790131757,161,0.6282051282051282,0.8763613797140781
CC(C)(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)N=O,-10.572579566728166,151,0.6282051282051282,0.8353246031176695
CC(O)=CC(=O)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.574583550264766,132,0.6049382716049383,0.8333206195810696
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)CN=O,-10.584877298480267,162,0.620253164556962,0.8230268713655686
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)CN=O,-10.584877298480267,142,0.620253164556962,0.8230268713655686
CC(C)C(CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)N=N,-10.608814267608013,143,0.6282051282051282,0.7990899022378226
CC(C)CC(C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)ON=O,-10.67425160419939,187,0.6049382716049383,0.7336525656464463
CC(=O)NC(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.751610399947477,198,0.6049382716049383,0.6562937698983582
CC(=O)NC(C)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.751610399947477,198,0.6049382716049383,0.6562937698983582
CC(C)CC(C=O)C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.776923858544686,152,0.6282051282051282,0.6309803113011494
CC(C)C(CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)ON=O,-10.780839379581126,189,0.6049382716049383,0.6270647902647095
O=S(=O)(N1CC[NH2+]CC1)N1CC[C@@H]2CC[C@H](C1)[NH+]2CCC1=CC1,-10.791610231887702,168,0.6666666666666666,0.6162939379581331
O=S(=O)(N1CC[NH2+]CC1)N1CC[C@@H]2CC[C@H](C1)[NH+]2CCC1=CC1,-10.791610231887702,119,0.6666666666666666,0.6162939379581331
CC(C)C(C=O)CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.80589412033902,163,0.6282051282051282,0.6020100495068146
O=S(=O)(N1CC[NH2+]CC1)N1CC[C@@H]2CC[C@H](C1)[NH+]2CC1CC1,-10.862937343961201,76,0.6956521739130435,0.5449668258846341
CC(C=NO)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.868405141566669,155,0.620253164556962,0.5394990282791667
CC(C=NO)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.868405141566669,165,0.620253164556962,0.5394990282791667
CC(C=O)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-10.877283848632649,155,0.6447368421052632,0.5306203212131866
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)N=S=N,-10.952043847406648,191,0.620253164556962,0.4558603224391877
CC(C)CC(C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)NN=O,-10.977478296923456,187,0.6049382716049383,0.4304258729223793
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)N=S,-10.984364694681133,131,0.6447368421052632,0.42353947516470214
CC(C=S=N)CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.010719832235884,191,0.620253164556962,0.39718433760995175
CC(C)C(CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)NN=N,-11.022273810101971,200,0.6049382716049383,0.38563035974386395
C=C(C)C(=O)C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.076431445801854,42,0.6805555555555556,0.33147272404398187
O=S(=O)(N1CC[NH2+]CC1)N1CC[C@@H]2CC[C@H](C1)[NH+]2CC1=CC1,-11.106810814421312,133,0.6956521739130435,0.3010933554245234
CCN=C(C)CC(O)C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.17658449036492,91,0.6049382716049383,0.23131967948091514
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)C(N)=O,-11.204536501617671,126,0.6282051282051282,0.20336766822816443
C=C(C)C(CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)=NN,-11.20481899300719,168,0.6282051282051282,0.2030851768386448
O=S(=O)(N1CC[NH2+]CC1)N1CC[C@@H]2CC[C@H](C1)[NH+]2CN=C1CCCO1,-11.214594695958574,91,0.6075949367088608,0.19330947388726116
O=CCCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.242640679022962,154,0.6666666666666666,0.1652634908228734
C=CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.249155307573155,13,0.7272727272727273,0.15874886227268092
C=C1C=CN(C[NH+]2[C@H]3CC[C@@H]2CN(S(=O)(=O)N2CC[NH2+]CC2)CC3)C1,-11.268076382104354,98,0.6153846153846154,0.1398277877414813
O=NCCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.272815351359066,105,0.6666666666666666,0.13508881848676957
O=NCCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.272815351359066,195,0.6666666666666666,0.13508881848676957
CC(=O)OC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.413642040668693,67,0.7,-0.005737870822857261
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)CN(N)O,-11.460505003491246,165,0.6049382716049383,-0.05260083364541046
CC(=O)C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.486132992917334,157,0.7313432835820896,-0.07822882307149825
O=S(=O)(N1CC[NH2+]CC1)N1CC[C@@H]2CC[C@H](C1)[NH+]2CN1C=NCCC1,-11.532968639874102,113,0.6075949367088608,-0.12506447002826704
N=NC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.569170723840102,113,0.7272727272727273,-0.16126655399426681
N=NC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.569170723840102,33,0.7272727272727273,-0.16126655399426681
O=NCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.59297785520273,156,0.6956521739130435,-0.18507368535689395
O=CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.598187075200038,119,0.6956521739130435,-0.19028290535420211
O=CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.598187075200038,156,0.6956521739130435,-0.19028290535420211
NC(=O)NCCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.611035430558141,190,0.6233766233766234,-0.20313126071230592
O=NC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.649111941815967,157,0.7272727272727273,-0.24120777197013155
O=NOCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.684534268758997,195,0.6666666666666666,-0.27663009891316115
CC(=O)NC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.704177164081331,192,0.7,-0.2962729942354958
CC(=O)NC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.704177164081331,67,0.7,-0.2962729942354958
O=S(=O)(N1CC[NH2+]CC1)N1CC[C@@H]2CC[C@H](C1)[NH+]2C[SH]12CCCC1C2,-11.704870403384993,13,0.6075949367088608,-0.2969662335391572
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)N1N=[SH]1,-11.735301322673797,191,0.620253164556962,-0.32739715282796134
N=S=NCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.796842266236277,130,0.6666666666666666,-0.38893809639044186
CC1=C=NC(C[NH+]2[C@H]3CC[C@@H]2CN(S(=O)(=O)N2CC[NH2+]CC2)CC3)=N1,-11.823853221883121,33,0.6363636363636364,-0.41594905203728594
O=CC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.94471560572763,17,0.7272727272727273,-0.5368114358817948
N=NNC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-12.027271254708497,59,0.6956521739130435,-0.6193670848626613
CC(CCC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2)NN(N)O,-12.074881787508998,165,0.6049382716049383,-0.6669776176631625
NC(=O)NC[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-12.09215997219095,192,0.676056338028169,-0.6842558023451151
