SMILES,Reward,Step,Sim,Imp
O=C([C@H]1CCC[NH2+][C@H]1CCC1CCCO1)N1CCC[NH+]2CCC[C@@H]2C1,-8.543928412997468,53,0.6125,0.9721528921564744
CC(C)OCC[C@@H]1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-8.663985205226666,187,0.6756756756756757,0.8520960999272766
O=C([C@H]1CCC[NH2+][C@H]1CC=C1CCCO1)N1CCC[NH+]2CCC[C@@H]2C1,-8.788181244999967,187,0.6125,0.727900060153976
C=C1CCCN1C1CC[C@H](C(=O)N2CCC[NH+]3CCC[C@@H]3C2)[C@H](C)[NH2+]1,-8.808411694673785,78,0.6075949367088608,0.7076696104801581
O=C(O)CCC[C@@H]1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-8.942093899417658,178,0.6533333333333333,0.5739874057362844
CCSC(C)OC1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-8.95069013075116,87,0.6756756756756757,0.565391174402782
C=C(C)C1C[C@@H]2CN(C(=O)[C@H]3CCC[NH2+][C@H]3C)CCC[NH+]2C1,-8.956627340357581,12,0.647887323943662,0.5594539647963614
CC(=O)CC[C@@H]1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-9.028067032281584,180,0.704225352112676,0.4880142728723591
O=NCCC[C@@H]1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-9.158786324672603,182,0.6712328767123288,0.3572949804813401
O=NCCC[C@@H]1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-9.158786324672603,185,0.6712328767123288,0.3572949804813401
CC(=CN=O)C1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-9.217241576790734,126,0.704225352112676,0.29883972836320893
C=C(CC)NC1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-9.219827232907102,154,0.704225352112676,0.29625407224684075
O=C([C@H]1CCC[NH2+]C1C1CCCO1)N1CCC[NH+]2CCC[C@@H]2C1,-9.247701565118566,104,0.6621621621621622,0.26837974003537646
C=CC1CCN(C(=O)[C@H]2CCC[NH2+][C@H]2C)C[C@H]2CCC[NH+]12,-9.266791195171171,7,0.6428571428571429,0.24929010998277157
CC(=O)CC1CC[NH+]2CCCN(C(=O)[C@H]3CCC[NH2+][C@H]3C)C[C@@H]12,-9.269040963440801,75,0.6216216216216216,0.2470403417131415
CC(=O)CC1CN(C(=O)[C@H]2CCC[NH2+][C@H]2C)C[C@H]2CCC[NH+]2C1,-9.293817877733607,82,0.6216216216216216,0.22226342742033545
CC(=O)CC1C[NH2+][C@@H](C)[C@@H](C(=O)N2CCC[NH+]3CCC[C@@H]3C2)C1,-9.3149018945377,72,0.6216216216216216,0.201179410616243
C=C(O)C1CC[C@H](C(=O)N2CCC[NH+]3CCC[C@@H]3C2)[C@H](C)[NH2+]1,-9.325276385043498,4,0.647887323943662,0.1908049201104447
C[C@@H]1[NH2+]C(N2CCCS2)CC[C@@H]1C(=O)N1CCC[NH+]2CCC[C@@H]2C1,-9.327600964541253,21,0.6233766233766234,0.18848034061269026
CC1=C(C2C[NH2+][C@@H](C)[C@@H](C(=O)N3CCC[NH+]4CCC[C@@H]4C3)C2)O1,-9.359748621540934,52,0.6216216216216216,0.15633268361300878
C=CC1C[C@@H]2CN(C(=O)[C@H]3CCC[NH2+][C@H]3C)CCC[NH+]2C1,-9.376163466986005,12,0.6666666666666666,0.13991783816793735
C[C@@H]1[NH2+]CCC[C@@H]1C(=O)N1CCC[NH+]2CC(C(C)(C)CN)C[C@@H]2C1,-9.39290656303958,51,0.6052631578947368,0.12317474211436341
C=C(O)C1C[C@@H]2CN(C(=O)[C@H]3CCC[NH2+][C@H]3C)CCC[NH+]2C1,-9.416633948033246,39,0.647887323943662,0.09944735712069708
C=C[NH+]1CCC[C@H](C(=O)N2CCC[NH+]3CCC[C@@H]3C2)[C@@H]1C,-9.433755211568142,44,0.6666666666666666,0.08232609358580056
C=CC1C[NH2+][C@@H](C)[C@@H](C(=O)N2CCC[NH+]3CCC[C@@H]3C2)C1,-9.448000545695146,13,0.6666666666666666,0.06808075945879644
CC1CC(OC[C@@H]2[NH2+]CCC[C@@H]2C(=O)N2CCC[NH+]3CCC[C@@H]3C2)CO1,-9.463606764517,93,0.6375,0.052474540636943345
