SMILES,Reward,Step,Sim,Imp
CC1CCCC1=CC1([NH+]2CCN([C@@H](C)C(=O)NC34CC5CC(CC(C5)C3)C4)CC2)CCCC1,-9.925917475669834,100,0.6074766355140186,0.05548023923507728
CC(C)CCC1C2CC3CC1CC(NC(=O)[C@H](C)N1CC[NH+](C4CCCC4)CC1)(C3)C2,-10.134605741342508,84,0.65,-0.15320802643759635
C=C1C=C(C)C1=C(C)C12CC3CC(CC(NC(=O)[C@H](C)N4CC[NH+](C5CCCC5)CC4)(C3)C1)C2,-10.14976468978811,62,0.6018518518518519,-0.16836697488319885
C[C@@H](C(=O)NC12CC3CC(CC(C=C4CCCC4)(C3)C1)C2)N1CC[NH+](C2CCCC2)CC1,-10.246291410604067,77,0.6190476190476191,-0.2648936956991559
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCC(c3ccc4c(c3)OCN4)C2)CC1,-10.48260266431058,61,0.6272727272727273,-0.5012049494056683
C=C(C)N(C(=C)C1C=C1C)C1CCCC1[NH+]1CCN([C@@H](C)C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,-10.490699480472795,83,0.6090909090909091,-0.5093017655678835
CCCC(C)N(CC)C1C2CC3CC1CC(NC(=O)[C@H](C)N1CC[NH+](C4CCCC4)CC1)(C3)C2,-10.496086256700615,84,0.6018518518518519,-0.514688541795703
C[C@@H](C(=O)NC12CC3CC(C1)CC(C14CCCC1C4)(C3)C2)N1CC[NH+](C2CCCC2)CC1,-10.592616284907747,62,0.6346153846153846,-0.6112185700028352
C=C1C(C)CCN1C1([NH+]2CCN([C@@H](C)C(=O)NC34CC5CC(CC(C5)C3)C4)CC2)CCCC1,-10.649337463838076,20,0.6132075471698113,-0.6679397489331649
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2)CC1C1=C2SC=C3CC3C21,-10.703189010172913,17,0.6146788990825688,-0.7217912952680017
CNOC(C)CCCC[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2)CC1,-10.727033909059685,89,0.6990291262135923,-0.7456361941547733
CC1CSC(=O)C(=CC2CCC([NH+]3CCN([C@@H](C)C(=O)NC45CC6CC(CC(C6)C4)C5)CC3)C2)C1,-10.736098479044681,78,0.6388888888888888,-0.7547007641397698
C[C@@H](C(=O)NC12CC3CC(C1)C(N1CCCCC1)C(C3)C2)N1CC[NH+](C2CCCC2)CC1,-10.834855780491234,27,0.6346153846153846,-0.853458065586322
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2C2=C3C=CC=CN=C32)CC1,-10.848500831039821,83,0.6146788990825688,-0.8671031161349099
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2)C(C=C2C=CC=N2)C1,-10.855828500315294,79,0.6346153846153846,-0.8744307854103823
C=C1CC2CC2=C1C1C2CC3CC1CC(NC(=O)[C@H](C)N1CC[NH+](C4CCCC4)CC1)(C3)C2,-10.876465400672744,84,0.6226415094339622,-0.8950676857678328
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2)CC1C1CCCO1,-10.90667127111313,40,0.67,-0.9252735562082179
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2)CC1C1=CC1,-10.919765809356534,82,0.7204301075268817,-0.9383680944516222
C[C@@H](C(=O)NC12CC3CC(C1)CC(C1=CC1)(C3)C2)N1CC[NH+](C2CCCC2)CC1,-10.925846470467253,77,0.6842105263157895,-0.9444487555623411
C=C(CC)CNC1CCCC1[NH+]1CCN([C@@H](C)C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,-10.94215452233059,83,0.6633663366336634,-0.9607568074256783
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2C2=CC2)CC1,-10.945278914335095,80,0.7391304347826086,-0.9638811994301832
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1c1ncc3cc1-3)C2)N1CC[NH+](C2CCCC2)CC1,-10.954735554535105,54,0.6037735849056604,-0.9733378396301937
C=C(O)C1CN([C@@H](C)C(=O)NC23CC4CC(CC(C4)C2)C3)CC[NH+]1C1CCCC1,-10.955782611074,1,0.7096774193548387,-0.974384896169088
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCC(CCCC3(C)OC3=O)C2)CC1,-10.958912582479307,92,0.6476190476190476,-0.9775148675743957
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2)C(C2=NN=C3CCCC32)C1,-10.973930596500479,75,0.6146788990825688,-0.992532881595567
C=CC1CCCC1[NH+]1CCN([C@@H](C)C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,-10.980837985574283,6,0.7444444444444445,-0.9994402706693712
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2)C(C2=C3CC4CC=C4N32)C1,-10.985079827705082,58,0.6146788990825688,-1.0036821128001705
C[C@@H](C(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](C2CCCC2c2ncccn2)CC1,-11.007068093743305,10,0.6504854368932039,-1.0256703788383934
