SMILES,Reward,Step,Sim,Imp
O=C1NC(C(=O)NCc2ccc(CC3CCCCC3)cc2)CS1,1.0821526969712587,111,0.6470588235294118,9.65388157643243
O=C1NC(C(=O)NCc2ccc(CC3OCCCCCS3)cc2)CS1,-7.1329101830721715,22,0.6043956043956044,1.438818696389001
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCCC3)cc2CSCCC2CC2)CS1,-7.748017381338042,9,0.6116504854368932,0.8237114981231306
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCCC3)cc2CC2CCCC2)CS1,-7.785563767731927,32,0.6237623762376238,0.7861651117292459
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCCC3)cc2)C(c2ccccc2)S1,-7.807271490718923,62,0.6237623762376238,0.7644573887422492
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCC(CC4CCCC4)C3)cc2)CS1,-7.807597337889057,43,0.6907216494845361,0.7641315415721159
CC(C)C(C)(C)c1cc(C[NH+]2CCCCCCC2)ccc1CNC(=O)C1CSC(=O)N1,-7.889276101065471,71,0.6494845360824743,0.6824527783957013
O=C(NCc1ccc(C[NH+]2CCCCCCC2)cc1)C1CSC(=O)N1c1ccc2c(n1)S2,-8.002908680047721,15,0.6057692307692307,0.5688201994134516
C=C(C)CCC1CCCCC[NH+](Cc2ccc(CNC(=O)C3CSC(=O)N3)cc2)C1,-8.117999036061704,84,0.6736842105263158,0.45372984339946854
O=C(NCc1ccc(C[NH+]2CCCCCCC2)cc1)C1CSC(=O)N1Sc1cc[nH]c1,-8.280587075263696,15,0.64,0.29114180419747626
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCCC3C3CCSCC3)cc2)CS1,-8.283312856037472,30,0.64,0.2884160234237001
O=NC(=O)NCc1ccc(C[NH+]2CCCCCCC2)cc1,-8.300827472810058,55,0.675,0.27090140665111484
C=C(CC)Nc1cc(CNC(=O)C2CSC(=O)N2)ccc1C[NH+]1CCCCCCC1,-8.360695918751757,79,0.65625,0.21103296070941546
C=C1CCC(C2CCCCCC[NH+]2Cc2ccc(CNC(=O)C3CSC(=O)N3)cc2)=C1O,-8.398647153420262,74,0.6336633663366337,0.17308172604091077
O=C1NC(C(=O)N(Cc2ccc(C[NH+]3CCCCCCC3)cc2)N2CCCCC2)CS1,-8.448664428237384,5,0.64,0.1230644512237884
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCC(CC4CCCCO4)C3)cc2)CS1,-8.49952241318451,78,0.67,0.07220646627666305
C=C(C)CC1SC(=O)NC1C(=O)NCc1ccc(C[NH+]2CCCCCCC2)cc1,-8.520960670743804,76,0.6774193548387096,0.050768208717368424
NC(=O)NCc1ccc(C[NH+]2CCCCCCC2)cc1,-8.52761095936924,47,0.6794871794871795,0.04411792009193327
CC(=O)C(=O)NCc1ccc(C[NH+]2CCCCCCC2)cc1,-8.528572379459206,55,0.6585365853658537,0.04315650000196669
C=C(C)Oc1cc(CNC(=O)C2CSC(=O)N2)ccc1C[NH+]1CCCCCCC1,-8.550562650181488,79,0.6774193548387096,0.021166229279684146
O=C(NCc1ccc(C[NH+]2CCCCCCC2)cc1)C1CSC(=O)N1N1CCCC1,-8.562186470961985,15,0.6428571428571429,0.009542408499187971
O=NNC(=O)NCc1ccc(C[NH+]2CCCCCCC2)cc1,-8.567341423975193,72,0.6506024096385542,0.004387455485979075
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCCC3)c(C3=CC=C3)c2)CS1,-8.57959046016723,56,0.6881720430107527,-0.00786158070605758
C=C(C)C(CC1CCCCCC[NH+]1Cc1ccc(CNC(=O)C2CSC(=O)N2)cc1)=NOC,-8.581901307151998,74,0.6057692307692307,-0.010172427690825714
O=C1NC(C(=O)N(Cc2ccc(C[NH+]3CCCCCCC3)cc2)c2ccncn2)CS1,-8.618474287832171,28,0.64,-0.04674540837099883
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCCC3)c(C3=CCCC=N3)c2)CS1,-8.627304025350398,31,0.64,-0.0555751458892253
N=NSN1C(=O)SCC1C(=O)NCc1ccc(C[NH+]2CCCCCCC2)cc1,-8.628252661068494,97,0.6923076923076923,-0.05652378160732141
O=NCC(=O)NCc1ccc(C[NH+]2CCCCCCC2)cc1,-8.630469942642321,72,0.6506024096385542,-0.05874106318114869
O=NNCc1ccc(C[NH+]2CCCCCCC2)cc1,-8.633550342724526,47,0.6125,-0.06182146326335314
CC1(Nc2cc(C[NH+]3CCCCCCC3)ccc2CNC(=O)C2CSC(=O)N2)CC1,-8.638060134916813,70,0.65625,-0.06633125545564056
O=C(NCc1ccc(C[NH+]2CCCCCCC2)cc1)N1CCCNS1,-8.640920819254882,8,0.6153846153846154,-0.06919193979370952
CC1CCN(c2cc(C[NH+]3CCCCCCC3)ccc2CNC(=O)C2CSC(=O)N2)C1,-8.667567824698418,49,0.63,-0.09583894523724545
O=C1NC(C(=O)NCc2ccc(C[NH+]3CCCCCCC3)c(C3=CC3)c2)CS1,-8.677094646516958,75,0.7111111111111111,-0.10536576705578504
C=C1CCCN1C1CCCCCC[NH+]1Cc1ccc(CNC(=O)C2CSC(=O)N2)cc1,-8.683544299091292,80,0.6632653061224489,-0.1118154196301191
