SMILES,Reward,Step,Sim,Imp
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2CCCCCC2)c1,-21.080265016174973,44,0.6339285714285714,0.7698119796291962
CC(C)C(NS(=O)(=O)c1ccc(C2CCCCCC2)cc1)C(=O)N1CCOCCOCCOCC1,-21.101016302922687,42,0.7075471698113207,0.749060692881482
Cc1ccc(S(=O)(=O)N(c2ccccc2)C(C(=O)N2CCOCCOCCOCC2)C(C)C)cc1,-21.34256475004662,45,0.6513761467889908,0.5075122457575496
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2(C3=CC3)CCCCCC2)c1,-21.383631926210708,505,0.6050420168067226,0.4664450695934619
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2(C3=CC3)CCCCCC2)c1,-21.383631926210708,415,0.6050420168067226,0.4664450695934619
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2(C3=CC3)CCCCCC2)c1,-21.383631926210708,248,0.6050420168067226,0.4664450695934619
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(-c2ccccc2)c1,-21.383679356360908,44,0.6981132075471698,0.4663976394432616
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2CCCC(C3=CC3)CC2)c1,-21.39022709877521,259,0.6050420168067226,0.45984989702895973
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2CCCC(C3=CC3)CC2)c1,-21.39022709877521,276,0.6050420168067226,0.45984989702895973
C=CC1CCCC(c2cc(C)ccc2S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)CC1,-21.402874235157924,473,0.6068376068376068,0.4472027606462454
CC(C)C(Nc1ccccc1)C(=O)N1CCOCCOCCOCC1,-21.446188323837735,52,0.6105263157894737,0.40388867196643474
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2CCCCCC2C2=CC2)c1,-21.45338157026674,429,0.6050420168067226,0.3966954255374304
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOC(c3ccccc3)COCC2)C(C)C)cc1,-21.47685221510067,15,0.6666666666666666,0.37322478070349874
C=CC1CCCCCC1c1cc(C)ccc1S(=O)(=O)NC(C(=O)N1CCOCCOCCOCC1)C(C)C,-21.487000596718623,275,0.6068376068376068,0.36307639908554634
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCC(c3ccccc3)OCC2)C(C)C)cc1,-21.49627442158121,8,0.6666666666666666,0.3538025742229607
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOC(C3CCCCC3)COCC2)C(C)C)cc1,-21.51365021038633,76,0.6822429906542056,0.33642678541783866
CC(C)C(NS(=O)(=O)c1ccc(CC2CCCC2)cc1)C(=O)N1CCOCCOCCOCC1,-21.574876292625547,40,0.7281553398058253,0.2752007031786228
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(Nc2c3cccc2-3)c1,-21.67135818749981,385,0.6788990825688074,0.17871880830436027
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)Cc2ccccc2)cc1,-21.680114021235617,1,0.7238095238095238,0.16996297456855203
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2CCC(C)C)C(C)C)cc1,-21.71043136944148,93,0.6826923076923077,0.1396456263626895
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C=C2CCCCSC2)c1,-21.72631676084187,84,0.6173913043478261,0.12376023496230104
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2CCCC(C3=CO3)CC2)c1,-21.75503723461225,235,0.6050420168067226,0.09503976119192004
Cc1ccc(S(=O)(=O)NC(CCC(C)C)(C(=O)N2CCOCCOCCOCC2)C(C)C)cc1,-21.75529229146294,173,0.6826923076923077,0.09478470434122954
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2CCCC(N=N)CC2)c1,-21.853830912147686,269,0.6068376068376068,-0.0037539163435162948
Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)c(C2CCCC(N=N)CC2)c1,-21.853830912147686,434,0.6068376068376068,-0.0037539163435162948
C=C(C)C=Cc1cc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCC2)C(C)C)ccc1C,-21.856487336062106,159,0.6990291262135923,-0.006410340257936298
