SMILES,Reward,Step,Sim,Imp
C=C1CCC1=C(c1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12)C1CCCCC1,-6.567219692153328,117,0.6017699115044248,1.6868329960575803
C=C1C(=Cc2nn(C)c3nc(C)cc(C(=O)NCC45CC6CC(CC(C6)C4)C5)c23)CC1CCC(C)C,-6.976192376384173,181,0.6296296296296297,1.2778603118267355
C=C1CC(c2ccccc2)C1=Cc1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12,-6.978132331795935,128,0.6017699115044248,1.2759203564149733
Cc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2c(-c3ccccc3)nn(C)c2n1,-7.039134005448961,130,0.7083333333333334,1.2149186827619474
C=C1CCC1=C(SC(C)C)c1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12,-7.083490555610197,157,0.6476190476190476,1.1705621326007112
C=C1CCC1=C(C=C1SCC1C)c1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12,-7.379811962162693,195,0.6071428571428571,0.8742407260482157
CCC(C)=Cc1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12,-7.5443660306448885,160,0.7472527472527473,0.7096866575660199
C=C1CCC1=C(C1=CN=NC1=C)c1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12,-7.58877968544661,151,0.6071428571428571,0.6652730027642981
C=CC(=C)N(C)C=C1CCC1=Cc1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12,-7.684950781931374,184,0.6126126126126126,0.5691019062795348
C=Cn1nc(C=C2CCC2=C)c2c(C(=O)NCC34CC5CC(CC(C5)C3)C4)cc(C)nc21,-7.7360510591378375,155,0.6116504854368932,0.5180016290730709
C=C1CC(N2CCCCC2)C1=Cc1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12,-7.759207380360314,128,0.6017699115044248,0.49484530785059455
C=C1C(=Cc2nn(C)c3nc(C)cc(C(=O)NCC45CC6CC(CC(C6)C4)C5)c23)CC1C1=CC=C1,-7.7659099157708855,143,0.6415094339622641,0.4881427724400229
C=C1CCC1=Cc1nn(C)c2nc(C)cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c12,-7.771548962535714,62,0.7157894736842105,0.48250372567519406
Cc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2c(C=C3CCCS3)nn(C)c2n1,-7.778931769633662,62,0.7083333333333334,0.4751209185772467
Cc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2c(C=C3CCC3=CC3(C)CCOC3)nn(C)c2n1,-7.814550313090769,127,0.6017699115044248,0.43950237512013945
Cc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2c(C=C3CCC3=CC3=NCC(C)C3)nn(C)c2n1,-7.862009747502255,154,0.6017699115044248,0.3920429407086532
Cc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2c(C=C3CCC3=Cc3cnc[nH]3)nn(C)c2n1,-7.878087658942947,112,0.6126126126126126,0.37596502926796127
Cc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2c(C=C3CCC3=CN=N)nn(C)c2n1,-7.90620779593363,154,0.6732673267326733,0.3478448922772781
Cc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c2c(C=C3CCC3=COC(C)S)nn(C)c2n1,-7.907466797400655,159,0.6415094339622641,0.34658589081025326
