SMILES,Reward,Step,Sim,Imp
CC(C)CCC=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-6.640944490934788,159,0.6341463414634146,3.5132455330277415
C=C(C)CCC=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-6.834884972690743,200,0.6341463414634146,3.3193050512717868
CC(C)SC=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.267049545467623,159,0.6582278481012658,2.8871404784949064
CN=C(C)CC(C)=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.428236776400292,193,0.6190476190476191,2.725953247562238
C[C@]12CC3CC(Cc4nnc(CCC=CC5CC5)s4)(C1)C[C@@](C)(C3)C2,-7.4525362507260295,128,0.6753246753246753,2.7016537732365
CC(=O)CC(C)=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.508935934293128,185,0.6419753086419753,2.6452540896694012
CC=C(CCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1)CC(C)=O,-7.59348048780006,186,0.6419753086419753,2.560709536162469
C=C(O)C(C)=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.640824102970618,120,0.6666666666666666,2.5133659209919115
C[C@]12CC3CC(Cc4nnc(CCC=CCC=CO)s4)(C1)C[C@@](C)(C3)C2,-7.659122252196116,105,0.65,2.495067771766413
CC=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.726892918867579,20,0.7323943661971831,2.427297105094951
C=CC(CC=CC)c1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.732898393425009,155,0.620253164556962,2.421291630537521
C=CC=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.733798831712651,128,0.7027027027027027,2.4203911922498786
C[C@]12CC3CC(Cc4nnc(CCC=CC5=CC5)s4)(C1)C[C@@](C)(C3)C2,-7.755824713792781,200,0.6753246753246753,2.3983653101697486
CC=CC(Cc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1)C1=CC1,-7.8633937272076935,163,0.6582278481012658,2.290796296754836
C[C@]12CC3CC(Cc4nnc(CCC5CCCO5)s4)(C1)C[C@@](C)(C3)C2,-7.877610046931207,184,0.6666666666666666,2.2765799770313224
C[C@]12CC3CC(Cc4nnc(CCC5CCCO5)s4)(C1)C[C@@](C)(C3)C2,-7.877610046931208,39,0.6666666666666666,2.2765799770313215
C=C(O)C=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.892209600056797,149,0.6842105263157895,2.261980423905732
C=CC(C=CC)Cc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-7.943489880530986,132,0.6842105263157895,2.210700143431543
C[C@]12CC3CC(Cc4nnc(Cc5ncc6cc5-6)s4)(C1)C[C@@](C)(C3)C2,-7.988813841308476,153,0.6666666666666666,2.165376182654054
CC=CCC(N=N)c1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-8.025423674295167,123,0.620253164556962,2.1287663496673623
C=C(C)OCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-8.032845192191228,70,0.7428571428571429,2.1213448317713013
CC=C(CCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1)OOC,-8.085896172090328,164,0.6582278481012658,2.068293851872202
C[C@]12CC3CC(Cc4nnc(CCC=CC5=CN=NC5)s4)(C1)C[C@@](C)(C3)C2,-8.091836653872836,117,0.6190476190476191,2.062353370089694
CC=C(CCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1)OO,-8.131277192840253,130,0.6842105263157895,2.0229128311222766
C[C@]12CC3CC(Cc4nnc(CCC=CCN=N)s4)(C1)C[C@@](C)(C3)C2,-8.135766556255899,192,0.6753246753246753,2.018423467706631
CCOCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-8.170859317735573,129,0.7647058823529411,1.9833307062269565
CC(=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1)C1=NC1,-8.170906987610223,193,0.6582278481012658,1.9832830363523062
C[C@]12CC3CC(Cc4nnc(CC5=C6C=CC=CC65)s4)(C1)C[C@@](C)(C3)C2,-8.192761407481568,121,0.6419753086419753,1.961428616480962
C[C@]12CC3CC(Cc4nnc(CCCC(=N)O)s4)(C1)C[C@@](C)(C3)C2,-8.19697685816219,188,0.7123287671232876,1.95721316580034
CC=C(C=O)CCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-8.199245801219341,113,0.6842105263157895,1.9549442227431886
CC=C(C=O)CCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-8.199245801219341,130,0.6842105263157895,1.9549442227431886
COC(C)NC(C)=CCCc1nnc(CC23CC4C[C@@](C)(C2)C[C@](C)(C4)C3)s1,-8.210754962961483,162,0.6190476190476191,1.943435061001047
