Unnamed: 0,SMILES,Reward,Sim,Step,Imp,SA
0,CC(=O)C1C(C)CC1c1ccc(N2CC=NC2)c2nc(C)[nH]c12,0.9475388217646412,0.17796610169491525,1725,0.3274861744193768,4.54318496806699
1,CC(=O)C1C(c2cccc3nc(C)[nH]c23)CC1(C)N1N=CC2=CC21,0.9456293069270888,0.2033898305084746,1715,0.3255766595818244,4.837333805468849
2,CC(=O)C1C(C)C(N2CCOC2)C1c1cccc2nc(C)[nH]c12,0.9455269931384772,0.19827586206896552,1711,0.3254743457932125,4.321509128089978
3,CC(=O)C1C(C)CC1c1cc(N2CCC=N2)cc2nc(C)[nH]c12,0.9448868770926808,0.16806722689075632,1712,0.3248342297474163,4.490857157416101
4,CC(=O)C1(N2CCC2C)C(C)CC1c1cccc2nc(C)[nH]c12,0.9446716086184768,0.21052631578947367,1785,0.32461896127321244,4.466955452054474
5,CC(=O)C1C(C)CC1(N=S)c1cccc2nc(C)[nH]c12,0.9436106578489318,0.19444444444444445,1717,0.3235580105036674,4.448202496670714
6,CC(=O)C1(N2CC3CC3C2)C(C)CC1c1cccc2nc(C)[nH]c12,0.942882820404058,0.19327731092436976,1713,0.3228301730587936,4.659061005878684
7,CC(=O)C1(N=C2N=CCO2)C(C)CC1c1cccc2nc(C)[nH]c12,0.9424998834747348,0.2033898305084746,1752,0.32244723612947024,4.869172203747287
8,CC(=O)C1C(CC2=C=NC=N2)CC1c1cccc2nc(C)[nH]c12,0.9421530847662456,0.21739130434782608,1730,0.3221004374209813,4.894693467260104
9,CC(=O)C1C(C)C(C2N=CC3=CC32)C1c1cccc2nc(C)[nH]c12,0.9419390272343238,0.19327731092436976,1702,0.3218863798890593,4.994457239484872
10,CC(=O)C1C(C)C(N2CCOC2C)C1c1cccc2nc(C)[nH]c12,0.9416264839738966,0.18487394957983194,1732,0.3215738366286321,4.5963021587118025
11,Cc1nc2cccc(C3CC(C)C3C(=O)CC3N=C4C=C43)c2[nH]1,0.9415767508995384,0.206896551724138,1750,0.32152410355427385,4.705799639117412
12,CC(=O)Cc1ccc(C2CC(C)C2C(C)=O)c2[nH]c(C)nc12,0.9413486326688456,0.15517241379310345,1787,0.32129598532358106,4.001418729794704
13,CC(=O)C1C(C)CC1c1cc(C2CN=COC2)cc2nc(C)[nH]c12,0.9408444229671066,0.16393442622950818,1722,0.3207917756218421,4.7968806380480356
14,CC(=O)C1C(C)CC1c1cccc2nc(CN3CCC3C)[nH]c12,0.940100310992818,0.2410714285714285,1783,0.32004766364755355,4.045404039332582
