SMILES,Reward,Sim,Step,Imp,SA
NC(=O)N(c1ccccc1)N(C(=O)c1cccs1)C1=CC1,0.8853500483602107,0.27,1503,0.28160278727121424,2.8718313648911007
Cc1ccn(N(C(N)=O)N(C(=O)c2cccs2)C2=CC2)n1,0.8742882056416872,0.21153846153846154,1575,0.27054094455269073,3.552903036877793
O=C(NCC(CCO)c1ccccc1)N1CCCCC1,0.8670781477313785,0.4157303370786517,520,0.263330886642382,2.4758796090163653
CC(=O)C1=C(N(C(N)=O)N(C(=O)c2cccs2)C2=CC2)C1,0.8636480360390336,0.16822429906542055,1568,0.2599007749500372,3.5694339038329783
Cc1ncn(C(=O)NCC(CCO)c2ccccc2)n1,0.8611825162103536,0.4880952380952381,585,0.2574352551213571,3.0925540889828618
Cc1ccc(C(=O)N(N(C(N)=O)C2=CC2)N2N=CC3=CC32)s1,0.8602600966363527,0.2524271844660194,1687,0.2565128355473563,4.525446100237263
CC(=O)SC(=O)NCC(CCO)c1ccccc1,0.8574840244019798,0.5324675324675324,598,0.2537367633129833,3.102035112295889
CC1=NCCN1N(C(N)=O)N(C(=O)c1cccs1)C1=CC1,0.8574402638314788,0.17757009345794392,1562,0.2536930027424823,3.728942559424212
NC(=O)NN(C(=O)c1sccc1-c1ccccc1)C1=CC1,0.8550257254688446,0.27,1506,0.2512784643798481,2.8130438811883636
Cc1cn(NC(=O)NN(C(=O)c2cccs2)C2=CC2)cn1,0.8493281681480519,0.2330097087378641,1526,0.24558090705905555,3.491946619128388
CC1(N(CC(CCO)c2ccccc2)C(N)=O)CCC2CC21,0.8482127987993946,0.3402061855670103,1137,0.2444655377103981,4.084862221751269
C=C1CC(C(=O)NCC(CCO)c2ccccc2)=CN=C1C,0.8476516657175851,0.4942528735632184,549,0.24390440462858864,3.3800331278579776
NC(=O)N(CC(CCO)c1ccccc1)N1CCCCCC1,0.8471714376178358,0.3232323232323233,1125,0.2434241765288393,3.0576637907434776
NC(=O)N(CC(CCO)c1ccccc1)C1=NC=CC1=O,0.846104927944101,0.4111111111111111,1121,0.2423576668551045,3.429248647022975
