SMILES,Reward,Sim,Step,Imp,SA
CNc1ccc(C2N=C(C)N=CO2)c(-c2nccs2)c1,0.9411690267156564,0.13541666666666666,1925,0.2608457452426379,3.9834679379288325
CNc1ccc(C2N=C(C)N=CO2)cc1-c1cnnc(C)n1,0.9394936454440419,0.1176470588235294,1984,0.2591703639710237,4.063320933600622
CC1=NC(c2ccc(NCc3nccs3)cc2)OC=N1,0.938362470844514,0.1702127659574468,1905,0.2580391893714955,3.6975930514476936
CC1=NC(c2ccc(N(C)n3occc3=N)cc2)OC=N1,0.935487289137637,0.2065217391304348,1941,0.25516400766461866,4.64771515288999
CNc1ccc(C2N=C(C)N=CO2)c(C2N=C(C)C3CC2O3)c1,0.9328830288399752,0.10476190476190476,1962,0.25255974736695674,5.696478676045013
CNc1ccc(C2N=C(C)N=CO2)cc1N1CC2CC2C1C,0.9327925058380714,0.10679611650485436,1933,0.25246922436505304,4.834897209344321
CNc1ccc(C2N=C(C)N=CO2)cc1N1CC(C)=CC=N1,0.9327036624232141,0.12871287128712872,1914,0.2523803809501957,4.613184669864356
CNc1ccc(C2(N3CC=C4C(C)=C43)N=C(C)N=CO2)cc1,0.9322836803982492,0.15151515151515152,1969,0.2519603989252308,4.354382472062159
CNc1ccc(C2N=C(C)N=C(C3C=CN=CS3)O2)cc1,0.9320320696316824,0.16666666666666666,1924,0.25170878815866404,4.622169645252081
C=C1COC2=C1C2c1cc(NC)ccc1C1N=C(C)N=CO1,0.9316989799485031,0.10679611650485436,1980,0.2513756984754849,4.847689050534861
CNc1ccc(C2(C3=CCSC3=O)N=C(C)N=CO2)cc1,0.9316967830414418,0.16842105263157894,1952,0.2513735015684234,4.314408229813067
CNc1ccc(C2N=C(C)N=CO2)c(C2CN=NC(C)=N2)c1,0.9294486862599814,0.10679611650485436,1958,0.2491254047869631,4.927922017567828
CNc1ccc(C2N=C(C)N=CO2)cc1N1CCC(C)C1,0.9287745789929436,0.11,1920,0.2484512975199253,4.09879305004401
CNc1ccc(C2N=C(C)N=CO2)cc1N=C1N=C=CC=N1,0.9285983655127484,0.12745098039215685,1965,0.2482750840397302,5.177800226183038
C=C1C=CN(CC2=NC(c3ccc(NC)cc3)OC=N2)C=N1,0.9282726603004348,0.17346938775510204,1959,0.2479493788274165,4.508053110798423
C=C1CN=NC1=Nc1cc(NC)ccc1C1N=C(C)N=CO1,0.9281650821653942,0.10679611650485436,1958,0.24784180069237585,4.783342911622599
CC1=NC(c2ccc(N(C)N3CCCC3=N)cc2)OC=N1,0.9280097951266596,0.16842105263157894,1972,0.24768651365364125,4.313009768274604
CNc1ccc(C2N=C(C)N=CO2)c(N2CCCCC2)c1,0.9280049587381959,0.10891089108910892,1918,0.24768167726517765,3.6460301718055
C=C1OCCC1c1cc(C2N=C(C)N=CO2)ccc1NC,0.9273426431222852,0.11,1946,0.2470193616492669,4.689539203890163
CNc1ccc(C2(C3=NC4=CC4=NC3)N=C(C)N=CO2)cc1,0.9272426277140432,0.15,1943,0.24691934624102496,4.549280033875346
CNc1ccc(C2N=C(C)N=CO2)c(-c2ccccc2)c1,0.9266133307442788,0.2727272727272727,1918,0.2462900492712603,3.4501366030791454
CNc1ccc(C2N=C(C)N=CO2)cc1-c1ccccc1,0.9266133307442788,0.2727272727272727,1914,0.2462900492712603,3.4511557707966727
CNc1ccc(C2N=C(C)N=CO2)cc1N1C=CC=CC1,0.9264494736363538,0.15463917525773194,1908,0.24612619216333545,4.350168381137152
C=C1C(C)C=CN1c1cc(C2N=C(C)N=CO2)ccc1NC,0.9251738963656853,0.13,1928,0.2448506148926668,4.8533076255082745
CNc1ccc(C2N=C(C)N=CO2)cc1N=C1C=CC=N1,0.9249642313233034,0.14285714285714285,1938,0.24464094985028506,4.584531558942954
CNc1ccc(C2N=C(C)N=CO2)cc1N=C1N=CCO1,0.9248523477528998,0.12,1928,0.2445290662798815,4.806757788451149
C=C1SCC1c1cc(NC)ccc1C1N=C(C)N=CO1,0.9244514015080486,0.1134020618556701,1966,0.24412812003503026,4.7228221480801995
CNc1ccc(C2(N3CN=CC3C)N=C(C)N=CO2)cc1,0.9242257585000736,0.15625,1909,0.24390247702705534,4.7204715115824705
Nc1cccnc1CC1=CC=NC1=Nc1ccccc1,0.923840349522974,0.2359550561797753,1526,0.24351706804995554,3.0670211408933934
CNc1ccc(C2N=C(C)N=CO2)c(C2CC(C(C)=O)=C2C)c1,0.9238285477580752,0.13861386138613865,1976,0.24350526628505675,4.503986991047213
