SMILES,Reward,Sim,Step,Imp,SA
CCC(O)C(C)c1ncnc(OC)c1-c1ccccc1,0.908642182024516,0.5074626865671642,308,0.29339837609572783,3.198858411816465
C=C1C(C)=NC=CC1C(O)(CC)C(C)c1cc(OC)ncn1,0.9077288916856624,0.25,338,0.2924850857568745,4.5918233451793204
CCC(O)C(C)c1cc(OC)nc(C=C2CCCSC2)n1,0.9044850709902612,0.3,383,0.2892412650614731,4.231217508974909
C=C1SCCC1c1c(OC)ncnc1C(C)C(O)CC,0.9040783772989156,0.5151515151515151,328,0.2888345713701275,4.439408930237148
CCC(O)(C(C)c1cc(OC)ncn1)N1CCCCC1C,0.9038784130568404,0.24096385542168675,355,0.28863460712805233,4.028209974472478
COc1cc(C(C)C(O)C(C)c2ccncc2)ncn1,0.9036605493604386,0.27848101265822783,323,0.2884167434316506,3.6624244097576275
C=C1CCCCN1C(O)(CC)C(C)c1cc(OC)ncn1,0.9035697619795388,0.25609756097560976,329,0.28832595605075084,4.096830874977697
CCC(O)(C1C=CSC=C1)C(C)c1cc(OC)ncn1,0.9033448235751608,0.2469135802469136,321,0.2881010176463729,4.575358961267014
CCC(O)C(C)c1cc(OC)nc(C=C2C=COC=C2)n1,0.902227009288207,0.3,322,0.28698320335941896,4.403231329053137
CCC(O)C(C)c1ncnc(OC)c1C1CCC(C)=N1,0.8980890865517853,0.5151515151515151,363,0.2828452806229973,4.266359699467917
CCC(O)C(C)(C1=C(C)C(C)=N1)c1cc(OC)ncn1,0.8946984845963757,0.2857142857142857,367,0.2794546786675877,4.109788814746868
C=C1CCCN1C(O)(CC)C(C)c1cc(OC)ncn1,0.8945918293076833,0.26582278481012656,355,0.2793480233788953,4.172043966262018
CCC(O)C(C)(C1=COCCC1)c1cc(OC)ncn1,0.8942520558573003,0.27848101265822783,301,0.27900824992851225,4.165146873354926
C=C1N=CC=C1C(O)(CC)C(C)c1cc(OC)ncn1,0.8931363809630258,0.26582278481012656,364,0.27789257503423803,4.286221868359921
C=C1CN(C(O)(CC)C(C)c2cc(OC)ncn2)CC=N1,0.8913571491020559,0.25609756097560976,382,0.27611334317326786,4.555093209195203
C=C1CCN(C(C)C(O)C(C)c2cc(OC)ncn2)C=N1,0.8913257842055301,0.2716049382716049,304,0.2760819782767421,4.656144987735077
CCC(O)C(C)c1cc(OC)nc(C2N=CN=C2C)n1,0.8903755309188152,0.3157894736842105,365,0.27513172499002714,4.404159140027357
CCC(OC1=NN=NC1=N)C(C)c1cc(OC)ncn1,0.8886775890277981,0.2948717948717949,336,0.2734337830990101,4.480740279948332
C=C1CNN=C1OC(CC)C(C)c1cc(OC)ncn1,0.8886238104052469,0.2948717948717949,327,0.2733800044764588,4.4207468733549256
C=C1C=CN(C(C)(c2cc(OC)ncn2)C(O)CC)C1,0.8885068898873406,0.28205128205128205,335,0.2732630839585526,4.431425225003277
C=C1C=NN(c2c(OC)ncnc2C(C)C(O)CC)C1,0.8863479407159188,0.5151515151515151,388,0.2711041347871308,4.440108022206075
CCC(O)C(C)c1cc(OC)nc(C=C2CCC2)n1,0.8860862560776651,0.3287671232876712,330,0.2708424501488771,3.8627851778700855
CCC(O)(C(C)c1cc(OC)ncn1)n1cccn1,0.8844496981049584,0.2564102564102564,314,0.2692058921761704,3.9828592149360675
CCC(O)C(C)c1cc(OC)nc(N2CCCOC2)n1,0.8828189417152872,0.3116883116883117,316,0.2675751357864992,3.7495520931351463
CCC(O)C(C)c1cc(OC)nc(-c2ncnn2C)n1,0.8821153893506072,0.35135135135135137,322,0.2668715834218192,3.739273616611671
CCC(O)C(C)c1ncnc(OC)c1N1CC=NN=N1,0.8807880793097242,0.5074626865671642,319,0.2655442733809362,4.626661433794487
CCC(O)(C=C1N=C=C=N1)C(C)c1cc(OC)ncn1,0.8800469842795314,0.2625,382,0.2648031783507434,5.205299620607673
CCC(O)(C(C)c1cc(OC)ncn1)N1CN=C(C)N1C,0.8798070176804687,0.25925925925925924,391,0.2645632117516806,4.4560957221087865
CCC(Oc1c[nH]cc1C)C(C)c1cc(OC)ncn1,0.8797412958075728,0.2948717948717949,372,0.26449748987878474,3.95780813709119
CCC(O)(C(C)c1cc(OC)ncn1)N1CCCC1,0.8791679274990088,0.2564102564102564,321,0.2639241215702208,3.7864423789418726
COc1cc(C(C)C(O)CCc2ccccc2)ncn1,0.8778276187904648,0.2911392405063291,318,0.2625838128616768,3.017488544841335
CCC(O)C(Cc1ccccc1)c1cc(OC)ncn1,0.8778276187904648,0.3076923076923077,303,0.2625838128616768,3.092102310023522
C=C1CCCCCN1COc1cc(C(C)C(O)CC)ncn1,0.8749886999461091,0.3048780487804878,369,0.2597448940173209,3.8602279729028153
COc1cc(C(C)C(O)CCc2nnc(C)s2)ncn1,0.8737461473722195,0.3116883116883117,389,0.2585023414434314,3.6223949502780037
