SMILES,Reward,Sim,Step,Imp,SA
C1=CC2C=C2C=C1C1CC(Cn2cc3cc-3nn[nH]2)O1,0.9230615064103752,0.051020408163265314,1549,0.2664193243643962,5.083003293162358
C=C1CCN(C2CC(SC3COC3)CC2N)C1=Cn1ccnc1,0.9129991717682204,0.2087912087912088,907,0.2563569897222413,5.079080180546816
CC[NH2+]C1(c2ccc3c(c2)C3)CCC(SC2COC2)C1,0.9118909172591289,0.4571428571428571,30,0.2552487352131497,4.84535742659479
C=C1C(=C)N(C2CC(SC3COC3)CC2N)CC1n1cccn1,0.9110698972150536,0.2111111111111111,910,0.2544277151690744,5.113372796729032
C=C1CCN(C2CC(SC3COC3)C(c3cc3=O)C2N)C1=C,0.9088787345079812,0.20930232558139536,994,0.25223655246200205,5.133064901652013
CC[NH2+]C1CCC(SC2COC2)C1c1ccc2cc-2c1=O,0.9067990381637256,0.2839506172839506,1238,0.2501568561177464,4.928600531501656
NC1(C(=O)[O-])CCC(C=C2CCC3=C2C3)([SH2]c2ccncc2)C1,0.9061278548905716,0.13402061855670105,1011,0.2494856728445925,5.326998573215044
CC[NH2+]C1CCC(SC2COC2c2cpcnn2)C1,0.8993502348985558,0.20481927710843373,34,0.2427080528525767,6.258459059418346
CC[NH2+]C1CCC(SC2(n3cc(C)c(C)n3)COC2)C1,0.8935557984817665,0.2195121951219512,1239,0.2369136164357873,5.348812532695586
CC[NH2+]C1(c2ccccc2)CCC(SC2COC2)C1,0.8928805192976332,0.4776119402985074,30,0.2362383372516541,4.544942429080414
C=C1CCN(C2C(N)CC(SC3COC3)C2n2cnnc2)C1=C,0.8926961964560075,0.18478260869565216,923,0.2360540144100284,5.286247352942048
CC[NH2+]C1CCC(SC2COC2)C1c1ccccc1,0.891483227075914,0.2857142857142857,5,0.2348410450299349,4.583460679768829
CC[NH2+]C1CC(SC2COC2)C(c2ccccc2)C1,0.891483227075914,0.2692307692307692,33,0.2348410450299349,4.65917900144715
CC[NH2+]C1CCC(SC2COC2)C1c1ccccc1,0.891483227075914,0.2857142857142857,1208,0.2348410450299349,4.583460679768829
NC1(C(=O)[O-])CCC(SC2COC2c2ccccc2)C1,0.8905514481377123,0.2948717948717949,521,0.23390926609173315,4.522018392488274
CC[NH2+]C1CCC(SC2(C(C)C)COC2c2ncc3cc2-3)C1,0.8896540904755649,0.17582417582417584,1709,0.23301190842958586,5.554097209344322
C1=CC2(C=Cc3nc4[nH]c3-4)C=C2C=C1C1CCO1,0.8891313053817594,0.06593406593406594,1598,0.2324891233357803,5.197309587098676
Cc1c2ncccccc(NC3(C(=O)[O-])CCC(SC4COC4)C3)c1-2,0.8831025257728301,0.3855421686746988,591,0.22646034372685095,4.680490345591915
N=c1sccn1C1OCC1SC1CCC(C(=O)[O-])C1,0.8818417957711706,0.20987654320987653,158,0.2251996137251915,5.208566385425672
C=c1cc2c(cc1C1([NH2+]CC)CCC(SC3COC3)C1)=C2,0.8798594984322284,0.4444444444444444,1203,0.2232173163862493,5.448818434659394
CC[NH2+]C1CCC(SC2COC2c2cncnc2)C1,0.8790274068634878,0.20481927710843373,31,0.22238522481750864,5.317039279198566
CC[NH2+]C1CCC(SC2(C(C)C)COC2c2csnn2)C1,0.8700124068967395,0.18181818181818185,1709,0.2133702248507604,5.859719780282042
CC[NH2+]C1CCC(SC2(C(C)C)COC2c2ccccc2)C1,0.8692331155634703,0.17582417582417584,1715,0.21259093351749114,5.064870835717946
CC[NH2+]C1CCC(SC2(C(C)C)COC2c2cc2=O)C1,0.8674165339013648,0.2073170731707317,1757,0.2107743518553856,5.642865032164386
CC[NH2+]C1CC(SC2(C(C)C)COC2)CC1c1cncn1C,0.867289738305116,0.1797752808988764,1733,0.2106475562591369,5.420276031181842
CC[NH2+]C1CCC(SC2(C(C)C)COC2c2ccnnc2C)C1,0.8670297494990037,0.1720430107526882,1785,0.21038756745302456,5.582808536374001
CC[NH2+]C1CC(SC2COC2)C(c2cncnc2)C1,0.8669170043177659,0.2692307692307692,1220,0.21027482227178676,5.154805854594004
CC[NH2+]C1CCC(SC2COC2)C1c1cncnc1,0.8669170043177659,0.2857142857142857,29,0.21027482227178676,5.076451728719878
CC([NH2+]C1CCC(SC2COC2)C1)n1ccnc1,0.8668575158850259,0.2972972972972973,3,0.2102153338390468,5.143824526410513
CC([NH2+]C1CCC(SC2COC2)C1)n1ccnc1,0.8668575158850258,0.2972972972972973,1201,0.21021533383904667,5.143824526410513
C=C1CCN(C2CC(SC3COC3)CC2N)C1=CC1=CC1,0.8657080340500474,0.2261904761904762,915,0.20906585200406824,5.182048980002308
NC1(C(=O)[O-])CCC(C=C2CCC3=C2C3)([SH2]c2cc2=O)C1,0.8652567379860869,0.14606741573033707,1066,0.2086145559401078,5.512967745004222
c1cc(CC[NH2+]C2CCC(SC3COC3)C2)cs1,0.8633267901040341,0.2933333333333333,1,0.20668460805805489,4.86224572643104
Cc1c(C[SH2]C2(C=C3CCC4=C3C4)CCC(N)(C(=O)[O-])C2)c1=O,0.8610533291222434,0.16304347826086954,1066,0.2044111470762643,5.454167004783477
C=C1C(=C)N(C2CC(SC3COC3)CC2N)CC1C1=CS1,0.8610443125147159,0.2289156626506024,962,0.2044021304687369,5.441794395666657
CC[NH2+]C1(C(=O)n2cccn2)CCC(SC2COC2)C1,0.860893175333608,0.6290322580645161,418,0.20425099328762888,5.0494480590113735
C=C1C(=CC2=C(C)C=C2)CCN1C1CC(SC2COC2)CC1N,0.8598717245985541,0.2247191011235955,926,0.20322954255257494,5.148381181084741
CC[NH2+]C1CCC(SC2COC2)(n2ccnc2)C1,0.8590321046005825,0.3333333333333333,32,0.20238992255460345,5.355771482822689
CC[NH2+]C1CCC(SC2(C(C)C)COC2)(n2cncn2)C1,0.8582513665864836,0.21176470588235294,1720,0.20160918454050447,5.402372137397334
C=C1CC(C2CC(C)=N2)N(C2CC(SC3COC3)CC2N)C1=C,0.8579439375118721,0.2298850574712644,947,0.20130175546589305,5.443261284494044
C=C1CCN(C2CC(SC3COC3)(C3=CCN=C3)CC2N)C1=C,0.8573520944583686,0.18478260869565216,925,0.20070991241238945,5.541207216587698
C=C1C(C(C)=O)=CNCN1C12C=CC(C3CCO3)=CC1=C2,0.8568254692448829,0.11956521739130435,1566,0.20018328719890388,5.076952319926669
C=C1CCN(C2(C(C)=O)CC(SC3COC3)CC2N)C1=C,0.8567055141254191,0.32894736842105265,919,0.20006333207943994,5.1444732440522625
C=C1CCN(C2CC(SC3COC3)CC2(N)C(C)=O)C1=C,0.8567055141254191,0.32894736842105265,922,0.20006333207943994,5.090801179274935
C=C1CCN(C2CC(SC3COC3)CC2N)C1=CC1=NC1,0.8565729268137829,0.2261904761904762,949,0.1999307447678038,5.222831770093572
C=C1CCN(C2CC(SC3COC3C3CCCC3)CC2N)C1=C,0.8559107020086318,0.13402061855670105,904,0.1992685199626527,5.101853392386151
C=C1CC(C2CCCC2)N(C2CC(SC3COC3)CC2N)C1=C,0.8559107020086317,0.2247191011235955,918,0.1992685199626526,4.933157648800037
C=C1CCN(C2CC(SC3COC3N3C=CC3C)CC2N)C1=C,0.8548935394327711,0.13541666666666666,944,0.198251357386792,5.752471260330853
CC[NH2+]C1CCC(SC2(C(C)C)COC2)C1n1cncn1,0.8543791954975487,0.1839080459770115,1705,0.1977370134515696,5.388668797472972
C=C1CCN(C2C(N)CC(SC3COC3)C2C(C)=O)C1=C,0.8541477640225309,0.2625,933,0.19750558197655174,5.113673343035077
C=C1CCN(C2CC(SC3COC3)CC2N)C1=CC1CCCO1,0.8535289058302928,0.2222222222222222,915,0.1968867237843137,5.1730968419146155
C=C1CCN(C2CC(SC3COC3C3CCCO3)CC2N)C1=C,0.853517838742616,0.13402061855670105,934,0.19687565669663687,5.320506989217351
C=C1CCN(C2CC(SC3COC3N3CCCC3)CC2N)C1=C,0.8527450613097467,0.12244897959183673,904,0.1961028792637676,5.127716329449088
C=C1C(=CC=C2C=NCC2)CCN1C1CC(SC2COC2)CC1N,0.8505768262318076,0.20212765957446807,951,0.1939346441858285,5.261889113052815
C=C1CCN(C2CC(SC3COC3)CC2(N)C2=NC=NC2)C1=C,0.8493736402676896,0.23863636363636365,935,0.19273145822171045,5.536780707711959
C=C1CC(C2=NC=NC2)N(C2CC(SC3COC3)CC2N)C1=C,0.8493443412385524,0.2111111111111111,902,0.19270215919257327,5.641825104421338
C=C1CCN(C2CC(SC3COC3)C(N3CCCC3)C2N)C1=C,0.8488127057824946,0.18478260869565216,941,0.19217052373651544,4.94511007483554
C=C1CCN(C2(C=C3C=NN=C3)CC(SC3COC3)CC2N)C1=C,0.8484242520200151,0.2307692307692308,906,0.191782069974036,5.661823787457694
C=C1CCN(C2CC(SC3COC3N=C3C=CC=N3)CC2N)C1=C,0.8484091351257059,0.1188118811881188,986,0.1917669530797269,5.772771993484428
O=C([O-])C1CCC(SC2(c3c[nH]cn3)COC2)C1,0.8478839736837435,0.23376623376623376,107,0.19124179163776436,5.010594176870724
O=C([O-])C1CCC(SC2COC2)(c2cn[nH]c2)C1,0.8478839736837435,0.3380281690140845,115,0.19124179163776436,4.9399109189521715
Cc1c2cc-2nc1C1(SC2COC2)CCC(C(=O)[O-])C1,0.8477424582409018,0.3333333333333333,151,0.19110027619492265,4.738783137091191
C=C1CCN(C2CC(SC3(N4CC(=C)C4=C)COC3)CC2N)C1=C,0.8476827752072249,0.12244897959183673,953,0.1910405931612459,5.519505379395168
CC[NH2+]C1CCC(SC2COC2)(C2=CCC(C)C(C)=N2)C1,0.8465798670322893,0.3037974683544304,1276,0.1899376849863101,5.657992917420821
C=C1CCC(C2(N3CCC(=C)C3=C)CC(SC3COC3)CC2N)O1,0.8464686079543512,0.24719101123595505,977,0.18982642590837207,5.549943739959293
C=C1CCN(C2CC(SC3COC3)CC2N)C1=CN1C=CCO1,0.8460090717192633,0.2087912087912088,907,0.1893668896732842,5.52584731341395
C=C1CC(N2CCCC2C)N(C2CC(SC3COC3)CC2N)C1=C,0.8447687564523945,0.2333333333333333,947,0.18812657440641534,5.221160482477588
CC[NH2+]C1CCC(SC2COC2C2(C)CCCCS2)C1,0.844289447712052,0.24390243902439024,1284,0.18764726566607293,5.659108773376217
CC[NH2+]C1CCC(SC2COC2C=C2CCCS2)C1,0.8441543438540219,0.2195121951219512,1284,0.18751216180804275,5.877311531945819
CC[NH2+]C1CCC(SC2COC2C2CCC(C)CC2C)C1,0.8440959749776237,0.20930232558139536,78,0.18745379293164452,5.50141821780563
CC([NH2+]C1CCC(SC2COC2)C1)C1=CSC=NN=N1,0.8438971951382603,0.275,3,0.1872550130922812,5.974216366938377
CC[NH2+]C1CCC(SC2COC2C23CCCCC2C3)C1,0.8436159816239428,0.25609756097560976,1219,0.18697379957796367,5.605539417940513
C1=CC2C=C2C=C1C1OCC1CC1=NCNCS1,0.843393560141391,0.08888888888888889,1596,0.18675137809541187,5.5455907985998625
C=C1CCCC1=CC1OCC1SC1CCC([NH2+]CC)C1,0.8433775421104506,0.21428571428571427,51,0.18673536006447145,5.652357286806296
NC1(C(=O)[O-])CCC(SC2COC2)(c2ccncc2)C1,0.8430261579629598,0.28205128205128205,524,0.18638397591698064,4.616054290937344
CC1CCCN1[SH2]C1(C=C2CCC3=C2C3)CCC(N)(C(=O)[O-])C1,0.8424389064049035,0.1720430107526882,1057,0.1857967243589244,5.5839790509072245
CC[NH2+]C1CCC(SC2COC2N=C2CCCS2)C1,0.8423794305519549,0.2195121951219512,41,0.18573724850597573,5.972555762715049
CC[NH2+]C1CCC(SC2COC2)C1N=c1nccco1,0.8423529243075782,0.275,50,0.18571074226159912,5.563993024763311
CC[NH2+]C1CCC(SC2COC2N=C2CC(C)CCS2)C1,0.8421074637691843,0.20689655172413796,86,0.1854652817232052,5.966221013775474
C=C1CN=C1[SH2]C1(C=C2CCC3=C2C3)CCC(N)(C(=O)[O-])C1,0.841307138908545,0.13978494623655913,1094,0.1846649568625659,5.81267859325021
C=C1CC(C)CC(C2(SC3CCC([NH2+]CC)C3)COC2)C1=C,0.8412385373823056,0.20689655172413796,37,0.18459635533632648,5.806642984880261
C=C1C=CCC(=C)N1C1CC(SC2COC2)CC1[NH2+]CC,0.8408781702015257,0.3037974683544304,1258,0.18423598815554654,5.758471405034902
CC[NH2+]C1CC(SC2COC2)CC1C1(C)CCCCO1,0.840848005064612,0.3466666666666667,28,0.18420582301863286,5.310146327710946
CC[NH2+]C1CCC(SC2COC2)C1C1(C)CCCCO1,0.840848005064612,0.32894736842105265,1249,0.18420582301863286,5.305533372245358
C=C1C=NN=C1[NH+](CC)C1CCC(SC2(C(C)C)COC2)C1,0.8397711579085255,0.1797752808988764,1761,0.1831289758625464,5.862914871030518
CC[NH2+]C1CCC(SC2(N3CCCCC3C)COC2)C1,0.8395483148253702,0.21686746987951808,1277,0.18290613277939105,5.198401289456875
CC[NH2+]C1(C2(C)CCCC2)CCC(SC2COC2)C1,0.8394894696235892,0.4848484848484849,1275,0.18284728757761004,4.988175809033793
CC[NH2+]C1CCC(SC2COC2C2CCCCC2)C1,0.8394842968224552,0.2195121951219512,12,0.18284211477647605,5.050456312165599
CC1=NCC(C(C)[NH2+]C2CCC(SC3COC3)C2)=C1C,0.8394840827280794,0.28205128205128205,42,0.18284190068210027,5.453533200966419
CC[NH2+]C1CCC(SC2(C3=CC4=CC4C=C3)COC2)C1,0.8383819584214464,0.21428571428571427,20,0.18173977637546726,5.869701778078961
CC[NH+](C1CCC(SC2COC2)C1)C1(C)CCCCC1,0.8383670212776136,0.32894736842105265,1244,0.1817248392316345,5.145423961521653
O=C([O-])C1CCC(C=C2CCC(O)=N2)(SC2COC2)C1,0.8379932521417753,0.3157894736842105,151,0.1813510700957962,5.36836280742086
C=C1CN(C2(SC3COC3)CCC([NH2+]CC)C2)C=C1C,0.837324210136894,0.3157894736842105,1253,0.18068202809091485,5.692644675552728
CC[NH2+]C1CCC(SC2COC2)C1C=C1CCN=C1C,0.8372006372175068,0.2948717948717949,1261,0.1805584551715277,5.566604528323273
NC1(C(=O)[O-])CCC(C=C2CCC3=C2C3)([SH2]N=C2CCC=N2)C1,0.8370630901003591,0.13402061855670105,1039,0.18042090805437985,5.8243692025856735
N=c1occn1C1=CC(C2CCO2)=CC2=CC21,0.8369446520176032,0.06896551724137931,1568,0.180302469971624,5.012096639395882
CC[NH2+]C1CCC(SC2COC2)C1N=C1CCCS1,0.8367141612503379,0.3026315789473684,50,0.1800719792043589,5.688532288160436
CC[NH2+]C1CCC(SC2(C(C)Cn3cccc3)COC2)C1,0.8363323785214748,0.20930232558139536,1739,0.17969019647549567,5.324955916117041
O=C([O-])C1CC(SC2COC2)CC1c1ccccc1,0.8351795645319161,0.30666666666666664,122,0.17853738248593698,4.146188418696568
C=C1C=COC1=NC1OCC1SC1CCC([NH2+]CC)C1,0.8348803734451986,0.2,58,0.17823819139921948,6.187026517575527
CC[NH+](C1=NC=NC2=CC21)C1CCC(SC2(C(C)C)COC2)C1,0.8341898525545259,0.1720430107526882,1702,0.1775476705085468,6.054453270101812
CC[NH2+]C1CC(SC2COC2)CC1N1CCCCC1C,0.8335413706084127,0.32894736842105265,90,0.17689918856243358,5.116443493702848
CC[NH2+]C1CC(SC2COC2)C(C2CCC3C(C)=C3SC2)C1,0.8332274700363825,0.27380952380952384,1291,0.1765852879904034,5.799310802772901
C=Cc1cc1=NC1CC([NH2+]CC)CC1SC1COC1,0.8331847803766773,0.2727272727272727,1256,0.1765425983306982,5.729965341773491
CC[NH+](C=C1CC=C2C=C21)C1CCC(SC2COC2)C1,0.8330689847862348,0.2911392405063291,82,0.17642680274025568,5.711244483649253
C1=NCCN=C(CC2=CC3C=C3C=C2C2CCO2)N1,0.8326177095942225,0.0989010989010989,1599,0.17597552754824342,5.132222054455038
CC([NH2+]C1CCC(SC2COC2)C1)N1CC=CSC1,0.8325240835856019,0.2857142857142857,1215,0.1758819015396228,5.5738659944541435
CC[NH+](C1CCCCC1)C1CCC(SC2COC2)C1,0.8321254361945875,0.3026315789473684,1212,0.17548325414860833,5.1344167636849125
CC[NH2+]C1(C23C=C2C(C)=NC3)CCC(SC2COC2)C1,0.8318112852128339,0.463768115942029,52,0.17516910316685474,5.781290358282786
CC1=C2CCC(c3c[nH]cn3)(C3(SC4CCC(C=O)C4)COC3)N12,0.8317976470231102,0.16494845360824742,1931,0.17515546497713108,5.33349780870499
CC1=C2CCC(C3(SC4CC(C=O)C(c5c[nH]cn5)C4)COC3)N12,0.8316809378085276,0.15306122448979592,1926,0.17503875576254846,5.507487592602432
CC[NH2+]C1CC(SC2COC2)CC1C=C1CCCO1,0.8316442919399407,0.32,1246,0.1750021098939616,5.588130050398199
CC[NH2+]C1CC(SC2COC2)CC1C=C1CCCO1,0.8316442919399407,0.32,56,0.1750021098939616,5.588130050398199
C=Nc1c(NC23C=CC(C4CCO4)=CC2=C3)c1=NC,0.8316440669349653,0.07692307692307693,1574,0.17500188488898616,5.321991193649178
CC[NH2+]C1CC(SC2COC2)C(C2=C(C)C(C)=N2)C1,0.8310368440845983,0.27631578947368424,95,0.1743946620386192,5.550652763157139
N=C1CC(C2=CC(C3CCO3)=CC3=CC32)SCO1,0.8306416894592414,0.09090909090909093,1538,0.1739995074132623,5.419248490907556
c1ncc(CC[NH2+]C2CCC(SC3COC3)C2)cn1,0.8305220452363082,0.28205128205128205,1236,0.1738798631903291,4.814739636872621
CC(C)C1(SC2CCC([NH2+]CCn3ccnc3)C2)COC1,0.8303993917374073,0.18181818181818185,1740,0.17375720969142816,5.069676126967086
CC(C)C1(SC2CCC([NH2+]CCn3ccnc3)C2)COC1,0.8303993917374073,0.18181818181818185,1740,0.17375720969142816,5.069676126967086
C=C1CCCN1C1OCC1SC1CCC([NH2+]CC)C1,0.8300666503352594,0.2222222222222222,74,0.17342446828928024,5.546680977500263
CC1=NN(C2CC(C3=CC4=CC4C=C3)O2)C2CC2CN1,0.8300066632936558,0.07368421052631577,1526,0.1733644812476769,5.519179065153406
CC[NH2+]C1CCC(SC2COC2)C1C1(C)CCCO1,0.8299865870922389,0.3424657534246575,1287,0.1733444050462598,5.433779205938491
CN1CCNC(CC2=CC3C=C3C=C2C2CCO2)C1,0.8298987378447374,0.125,1591,0.17325655579875832,4.744086134314282
C=C1CC([NH+](CC)C2CCC(SC3COC3)C2)=N1,0.8297548718004627,0.323943661971831,1283,0.17311268975448355,5.608767721676786
CC[NH2+]C1CCC(SC2(C3(C)C=NCC3)COC2)C1,0.8296890462629353,0.2405063291139241,1218,0.17304686421695614,5.940934572542722
CC[NH2+]C1(n2cnnc2)CCC(SC2COC2)C1,0.8294267460046653,0.5,1214,0.17278456395868613,5.302682133710263
CC[NH2+]C1CCC(SC2(n3cncn3)COC2)C1,0.8294267460046653,0.2307692307692308,27,0.17278456395868613,5.376183908858193
CC[NH+](C1=CCCC=C1)C1CCC(SC2COC2)C1,0.8292847939045461,0.3026315789473684,1212,0.172642611858567,5.466558302146451
CC1CN(C2CC(C3=CC4=CC4C=C3)O2)C1=NC(N)=O,0.8288037290763414,0.0989010989010989,1590,0.17216154703036224,5.332178109087463
CC([NH2+]C1CCC(SC2COC2)C1)N1CCCCC1,0.8285304713275033,0.2857142857142857,1215,0.17188828928152422,4.801988232216382
CC[NH2+]C1CCC(SC2COC2N2CCCC2C)C1,0.8284961618090843,0.2222222222222222,74,0.17185397976310512,5.428952632866905
CC[NH2+]C1(C2CCCC2)CCC(SC2COC2)C1,0.8284686625539912,0.5,1203,0.17182648050801208,4.882105210633341
CC[NH2+]C1CCC(SC2COC2C2(C)CCC2)C1,0.8284553493830622,0.26666666666666666,34,0.17181316733708307,5.433618237425497
Cc1ncn(CC[NH2+]C2CCC(SC3(C(C)C)COC3)C2)c1C,0.8282958979013031,0.17391304347826084,1767,0.17165371585532396,5.046989875662597
O=C([O-])C1CCC(SC2COC2)C1C=C1NCC2C=C1C2,0.8281710985896866,0.2875,142,0.1715289165437075,6.117228649268066
CC1=C2CCC(C3(SC4CCC(C(=O)Nc5csnc5C)C4)COC3)N12,0.8279966107103665,0.16831683168316833,1979,0.17135442866438733,4.849838126104872
CC(C)N(C(N)=O)C1=CC2C=C2C=C1C1CCO1,0.8270497647413138,0.12048192771084335,1567,0.17040758269533465,4.478462438021338
