Unnamed: 0,SMILES,Reward,Sim,Step,Imp,SA
0,Cc1ccc(N=C2C=CN=C2c2ncsn2)cc1C(C)N,0.9458403050371664,0.21153846153846154,1529,0.30825025384482396,4.069797460582297
1,Cc1cnn(C2=CN=CC2=Nc2ccc(C)c(C(C)N)c2)n1,0.9441584473992098,0.2307692307692308,1565,0.3065683962068675,3.990950001307109
2,Cc1cc(-c2cncnc2)c(N=C2C=CN=C2)cc1C(C)N,0.9433416366927024,0.17272727272727273,1507,0.30575158550035997,3.861956098435786
3,CCC(=O)NC(C)c1ccc(N=c2ccos2)cc1C,0.9370400741950028,0.3118279569892473,736,0.2994500230026605,3.7206776575195875
4,CC(N)c1cc(N=C2C=CN=C2)ccc1Cc1cnoc1,0.934907786710332,0.1651376146788991,1528,0.2973177355179897,4.057694484541944
5,Cc1cc(N2CCOC(C)C2)c(N=C2C=CN=C2)cc1C(C)N,0.9331343299441892,0.1592920353982301,1600,0.29554427875184675,4.1288778416389285
6,Cc1ccc(N=C2C=CN=C2)cc1C(C)Nc1ncon1,0.9331271397691676,0.22115384615384606,1517,0.29553708857682515,3.982732315563382
7,Cc1ccc(N=C2C=NC(C3CSCO3)=C2)cc1C(C)N,0.9326771769341932,0.18867924528301888,1508,0.2950871257418508,4.571773050044009
8,C=C1CN(C2=CN=CC2=Nc2ccc(C)c(C(C)N)c2)CO1,0.9325556138967522,0.19626168224299065,1557,0.2949655627044099,4.224353723391475
9,CC(=O)NC(C)c1cccc(N2N=C=C=NC2=Nc2ccoc2)c1C,0.9317348203670519,0.2685185185185185,1620,0.2941447691747098,4.563285401353856
10,Cc1c(C(C)N)cc(N=C2C=CN=C2)cc1N1N=CC2CC21,0.9308209624418198,0.15178571428571427,1522,0.2932309112494774,5.065210817706793
11,Cc1ccc(N=C2C=CN=C2)cc1C(C)(N)C1SCOC1C,0.9305674959686586,0.14285714285714285,1568,0.29297744477631626,4.899337191333167
12,Cc1ccc(N=C2C=CN=C2)c(N2CCN=NC2)c1C(C)N,0.9303622790516446,0.17272727272727273,1502,0.29277222785930224,4.558551702831391
13,C=C1CN(CC(N)c2cc(N=C3C=CN=C3)ccc2C)C=CO1,0.9297792841122398,0.16814159292035402,1534,0.2921892329198974,4.481226759977109
