Unnamed: 0,SMILES,Reward,Sim,Step,Imp,SA
0,Cc1n[nH]c(C)c1C(=O)C1=C([O-])C(=O)N(C2=CC2)C1c1ccccn1,0.8427621209747619,0.5858585858585859,226,0.19799989530260387,3.961769022815064
1,Cc1n[nH]c(C)c1C(=O)C1=C([O-])C(=O)N(C2=CC2)C1c1ccccn1,0.8427621209747619,0.5858585858585859,203,0.19799989530260387,3.961769022815064
2,Cc1n[nH]c(C)c1C(=O)C1=C([O-])C(=O)N(C)C1c1cc(C2=CC2)ccn1,0.8363146869887165,0.4722222222222222,715,0.19155246131655845,4.015653687143583
3,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1ncccc1C1CCCCC1,0.8323369566745338,0.31746031746031744,1527,0.18757473100237576,3.5660538108482935
4,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1ccc(C2=CC=CC2C)cn1,0.8279723593908991,0.2992125984251969,1516,0.18321013371874104,4.21248073051826
5,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1(c1ccccn1)C1CCCCC1,0.8263291531471909,0.2868217054263566,1530,0.18156692747503306,3.733897597830543
6,O=C1C([O-])=CC(c2ccccn2)N1CCC(c1cc[nH]c1)N1CCOCC1,0.8234432384999177,0.3801652892561984,815,0.17868101282775972,4.17062822494548
7,C=Cc1cccc(C2C(C(=O)c3c(C)n[nH]c3C)=C([O-])C(=O)N2CC)n1,0.8219015850994945,0.485981308411215,117,0.1771393594273365,3.97767622235485
8,C=Cc1ccc(C2C(C(=O)c3c(C)n[nH]c3C)=C([O-])C(=O)N2CC)nc1,0.8219015850994945,0.485981308411215,113,0.1771393594273365,3.900908075009238
9,Cc1n[nH]c(C)c1C(=O)C1=C([O-])C(=O)N(C)C1c1cccc(C2=CS2)n1,0.8214128817556112,0.44545454545454544,735,0.1766506560834532,4.11435531227901
10,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1(c1ccccn1)C1(C)C=CC=C1,0.8189454757674777,0.2406015037593985,1530,0.17418325009531965,4.134235091106499
11,C=C1CCCC1=CC(CC)N1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1ccccn1,0.8186661369076229,0.344,1565,0.1739039112354649,4.424034158825374
12,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1cc(C2=CC3=CC3=CC2)ccn1,0.8165656059441809,0.3203125,1502,0.17180338027202302,4.1964910693636615
13,CCC(N1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1ccccn1)C1(C)CCCC1C,0.8153657197924196,0.3253968253968254,1543,0.17060349412026155,4.636990282929034
14,Cc1n[nH]c(C)c1C(=O)C1=C([O-])C(=O)N(C)C1c1ccc(N2C=C2)cn1,0.8149517059034234,0.4587155963302753,723,0.17018948023126534,4.09190699158562
15,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1cc(C2CCC=N2)ccn1,0.8141891317643902,0.3360655737704918,1526,0.1694269060922322,4.352205237603709
16,CC1=C(c2ccnc(C3C(C(=O)c4c(C)n[nH]c4C)=C([O-])C(=O)N3C)c2)O1,0.8130543691400267,0.4504504504504505,731,0.1682921434678687,4.094068864158856
17,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1cc(C2CCC(C)=N2)ccn1,0.8127865962731518,0.3414634146341464,1544,0.16802437060099373,4.245934476772005
18,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1cccc(C=C2CC=CO2)n1,0.8107508182900343,0.31746031746031744,1575,0.16598859261787624,4.220241976528768
19,Cc1n[nH]c(C)c1C(=O)C1=C([O-])C(=O)N(C)C1c1cccc(N=S)n1,0.8103334216855157,0.4444444444444444,719,0.16557119601335768,4.2857199179557295
20,CCCN1C(=O)C([O-])=C(C(=O)N(C(C)=O)C2=NC(=N)C2)C1c1ccccn1,0.808011767076361,0.4247787610619469,1540,0.163249541404203,4.036099001145158
21,Cc1n[nH]c(C)c1C(=O)C1=C([O-])C(=O)N(C)C1c1cccc(C2C3=C2S3)n1,0.8077422432775824,0.42105263157894735,752,0.16298001760542435,4.22549826352661
22,C=C1CCC1=Cc1ccc(C2C(C(=O)c3c(C)n[nH]c3C)=C([O-])C(=O)N2C)nc1,0.8076346823199041,0.423728813559322,728,0.16287245664774608,4.10687933859443
23,CCCN1C(=O)C([O-])=C(C(=O)NC(C)=O)C1c1ncccc1C1CCC=CS1,0.8075805052553229,0.3070866141732284,1527,0.16281827958316486,4.386119222795214
24,C=C1C(C)=NC1c1ccc(C2C(C(=O)NC(C)=O)=C([O-])C(=O)N2CCC)nc1,0.8071438894362032,0.3225806451612903,1587,0.16238166376404514,4.335608836622682
25,C=C1C=CC(c2cccc(C3C(C(=O)NC(C)=O)=C([O-])C(=O)N3CCC)n2)O1,0.8059836420438583,0.30952380952380953,1545,0.1612214163717003,4.441965445802975
26,C=Cc1cccnc1C1NC(=O)C([O-])=C1C(=O)c1c(C)n[nH]c1C,0.8059830819183962,0.4,225,0.16122085624623814,4.006412797986299
27,C=Cc1ccc(C2NC(=O)C([O-])=C2C(=O)c2c(C)n[nH]c2C)nc1,0.8059830819183962,0.375,206,0.16122085624623814,3.9842002105737127
28,CC(=O)N1C(=O)C([O-])=C(C(=O)c2c(C)n[nH]c2C)C1c1ccccn1,0.8058948779113171,0.5757575757575758,210,0.16113265223915907,3.730784397593739
