SMILES,Reward,Sim,Step,Imp,SA
CCC(=O)N(c1ccccc1C(=O)NC(C)(C)C)n1ccnc1C,0.9381352665564032,0.38,935,0.27161801699200283,2.80805126552848
CCC(=O)Nc1ccccc1C(=O)N(C(C)=O)C(C)(C)C,0.9304744286719464,0.3473684210526316,912,0.263957179107546,2.2978514526000033
CCC(=O)N(C1=NC=NC1)c1ccccc1C(=O)NC(C)(C)C,0.9299980003894184,0.37373737373737376,925,0.2634807508250179,3.1174364762705373
C=C1OCC1N(C(=O)CC)c1ccccc1C(=O)NC(C)(C)C,0.9289880226218088,0.3636363636363637,991,0.2624707730574083,3.3609584766475358
CCC(=O)Nc1ccccc1C(=O)N(N1C=NCC1)C(C)(C)C,0.9281033271938572,0.3333333333333333,923,0.26158607762945685,2.9537639487980094
CCC(=O)N(C=C1OCO1)c1ccccc1C(=O)NC(C)(C)C,0.9266833337569113,0.3636363636363637,946,0.26016608419251075,2.971911485132644
CC(Oc1ccc(Cl)cc1Br)C(=O)NC1=CC1,0.9255835211962316,0.4875,304,0.2590662716318312,2.8346094520910174
CCC(=O)Nc1ccccc1C(=O)N(N1C=N1)C(C)(C)C,0.9251857913146008,0.3578947368421053,968,0.25866854175020026,2.7190070819706307
CC(Oc1ccc(Cl)cc1Br)C(=O)Nn1cccc1,0.9238863996347564,0.4823529411764706,304,0.2573691500703561,2.966466963645617
CCC(=O)N(c1ccccc1C(=O)NC(C)(C)C)N1CCOC1,0.9236751087216212,0.3465346534653465,916,0.2571578591572208,2.873974937808997
CCC(=O)Nc1ccccc1C(=O)N(C1CN=C(C)C1)C(C)(C)C,0.9186134644302092,0.3269230769230769,968,0.2520962148658088,3.2912703127792007
C=CN(C(=O)c1ccccc1NC(=O)CC)C(C)(C)C,0.9142068935720192,0.3548387096774194,908,0.2476896440076189,2.518219423838463
CCC(=O)N(c1ccccc1)c1ccccc1C(=O)NC(C)(C)C,0.9118263880382677,0.4183673469387755,916,0.2453091384738673,2.168810426367642
