SMILES,Reward,Sim,Step,Imp,SA
C=C1CCCC(c2nnc3ccc(OCN4CC(C)C4)nn23)N1,0.9270188806033164,0.23478260869565215,1065,0.2516894306250477,3.8815498369001844
C=C1C=CNC(c2cc3nncn3nc2OCN2CC(C)C2)C1,0.9230130174429252,0.2241379310344828,1028,0.2476835674646564,4.374210676061025
CC1CN(COc2ccc3nncn3n2)C1C1CCC(=N)N=N1,0.9175238126373276,0.3119266055045872,1018,0.2421943626590588,4.807271976810255
CC1CN(COc2ccc3nncn3n2)C1C=C1CC=NC1=N,0.9144853765629825,0.3,1061,0.2391559265847137,4.7241620843307945
CC1=C2OC1=C(C1CCC[NH+]1C)CN=C2Cc1ccncc1,0.9133767324885552,0.13821138211382114,1722,0.2380472825102864,5.670587024102746
CC1=C2OC1=C(C1CCC[NH+]1C)CN=C2CC1CCCc2c1c2=O,0.9133620251027146,0.12403100775193797,1778,0.2380325751244459,6.288873726611144
CC1=CC(=CC2C(C)CN2COc2ccc3nncn3n2)CNC1,0.9121916041573266,0.3035714285714285,1030,0.2368621541790579,4.66918970612933
CC1CN(COc2ccc3nncn3n2)C1C=C1CCCN1,0.9100895607118384,0.3428571428571429,1076,0.2347601107335697,4.429499532360728
CC1=NCC(C2CCC[NH+]2Cc2ccccc2)=C2OC1=C2C,0.9093670768950924,0.12903225806451613,1708,0.2340376269168237,5.560425726025822
CC1OCCC1N(c1cc2cc-2c1)C1CCC(C)(O)CN1,0.90780918917766,0.11475409836065575,812,0.23247973919939136,4.745145934128196
CC1CN(COc2ccc3nnc(N4CCCC4=N)n3n2)C1,0.9065474995895524,0.25225225225225223,1032,0.2312180496112837,3.3269673132307123
CC1CN(COc2ccc3nnc(N4CCCC4=N)n3n2)C1,0.9065474995895524,0.25225225225225223,1057,0.2312180496112837,3.3269673132307123
C=C1CC(c2cc3nncn3nc2OCN2CC(C)C2)NC=N1,0.9065015722620208,0.2241379310344828,1084,0.23117212228375195,4.505048438298787
CC1=NCC(C2CCC(Cn3ccnc3)[NH+]2C)=C2OC1=C2C,0.903394858162706,0.11199999999999999,1716,0.22806540818443746,6.097596291274677
CC1(C=C2C=CCN2)CN(COc2ccc3nncn3n2)C1,0.901435886224912,0.3461538461538461,1027,0.2261064362466433,3.9111622994944497
CC1(C=C2CSCN2)CN(COc2ccc3nncn3n2)C1,0.900326141838353,0.3592233009708738,1079,0.2249966918600843,3.977673597571372
CC1CN(COc2ccc3nncn3n2)C1C1=CN=CC1=N,0.8995842070741062,0.2962962962962963,1003,0.22425475709583756,4.577897017567826
N=C1N=CC=C1C(=O)COc1nn2cnnc2cc1C1=CCCCC1,0.8988959087861623,0.27350427350427353,1428,0.2235664588078936,3.6659498663136283
CC1=COC(c2cc3nncn3nc2OCN2CC(C)C2)N1,0.8984799911047429,0.21929824561403508,1028,0.22315054112647412,4.3417890654687525
CC1CN(COc2cc(N3CC4C=C4C3=N)c3nncn3n2)C1,0.8976926160453872,0.21367521367521367,1047,0.22236316606711848,4.2355980886484375
CC1CN(COc2ccc3nnc(N4CCSC4=N)n3n2)C1,0.8961931098783554,0.23008849557522126,1077,0.22086365990008672,3.5237519286153276
CC1CN(COc2cc(C3=CNC3C)c3nncn3n2)C1,0.8941521029462978,0.21428571428571427,1062,0.21882265296802905,4.0767689990438365
