SMILES,Reward,Sim,Step,Imp,SA
N=C1N=CCC1c1ccc(Cn2cncn2)c(C2=CS2)c1,0.9427194656504992,0.3137254901960784,1178,0.2710885043829234,4.016162832587342
C1=C(c2ccc(N=C3CCCN3)cc2Cn2cncn2)S1,0.942559988486504,0.2980769230769231,1159,0.2709290272189282,3.5602798487200102
N=C1OCCC1c1ccc(C2=CS2)c(Cn2cncn2)c1,0.942410621197073,0.3009708737864077,1151,0.2707796599294973,3.819660941036269
N=C1OCCC1c1ncn(Cc2ccccc2C2=CS2)n1,0.942410621197073,0.2523364485981308,1165,0.2707796599294973,3.8936629586907463
C1=C(c2ccccc2Cn2ncnc2C2CCNCC2)S1,0.9423302049209898,0.2272727272727273,1124,0.2706992436534141,2.9507207916480507
N=C1N=CC=C1C(c1ccccc1C1=CS1)n1cncn1,0.9421462137351244,0.3009708737864077,1144,0.2705152524675487,4.063373677480154
N=C1OCC=C1c1ncnn1Cc1ccccc1C1=CS1,0.9419709334735196,0.2523364485981308,1179,0.2703399722059437,3.478475146283368
N=C1CC=CN1C1=C(c2ccccc2Cn2cncn2)S1,0.9419700897844396,0.3775510204081632,1131,0.27033912851686404,3.418932950456984
C1=C(c2cccc(C3CC4CC4N3)c2Cn2cncn2)S1,0.9419029136210098,0.2616822429906542,1115,0.27027195235343404,4.268372591055006
C=C1NCCC1c1ncn(Cc2ccccc2C2=CS2)n1,0.9417262216604922,0.2523364485981308,1132,0.2700952603929165,3.8952768300652734
C=C1C(N)=CCC1c1cccc(C2=CS2)c1Cn1cncn1,0.9416642974759052,0.2830188679245283,1162,0.2700333362083296,3.998644010523698
C=C1N=CC(c2cccc(C3=CS3)c2Cn2cncn2)N1,0.9415884773900944,0.28846153846153844,1162,0.2699575161225187,4.18495198769453
CC1NCCCC1c1ccc(C2=CS2)c(Cn2cncn2)c1,0.941073671371866,0.29245283018867924,1192,0.26944271010429044,3.7875001425678283
C=C1NC=CC1C(c1ccccc1C1=CS1)n1cncn1,0.9403583540810536,0.28846153846153844,1182,0.2687273928134779,4.4512536301196715
OC1C=COC1=Cc1ncnn1Cc1ccccc1C1=CS1,0.9403061346222746,0.2568807339449541,1179,0.2686751733546989,4.139602630029192
CC1NC(c2ncnn2Cc2ccccc2C2=CS2)CCO1,0.9402408322077396,0.23423423423423426,1179,0.2686098709401637,4.167021056029367
N=C1SCCN1c1ccc(Cn2cncn2)c(C2=CS2)c1,0.9399531814256692,0.3009708737864077,1128,0.26832222015809337,3.3569104552367097
C1=NC(=CC2=C(c3ccccc3Cn3cncn3)S2)CN1,0.939771622507768,0.36,1147,0.2681406612401924,3.6546348292233777
C=C1C=CN(c2cccc(Cn3cncn3)c2C2=CS2)N1,0.9394425989944531,0.34,1134,0.26781163772687755,3.5578975926894216
C=C1CC=NNC1=NC1=C(c2ccccc2Cn2cncn2)S1,0.9394407569896156,0.3428571428571429,1156,0.26780979572204,3.8143241621141044
CC1OCNC1c1ccc(Cn2cncn2)c(C2=CS2)c1,0.939290567182206,0.3009708737864077,1146,0.2676596059146302,4.1300750676984865
C1=CC(c2cccc(C3=CS3)c2Cn2cncn2)N=NON1,0.9390963901145352,0.2777777777777778,1122,0.26746542884695945,4.4267360139049305
C=C1NC=C2C=C1C2c1cccc(Cn2cncn2)c1C1=CS1,0.9381231992430776,0.3207547169811321,1134,0.26649223797550203,4.856583180508476
C1=C(c2ccccc2Cn2cnc(C3CCCN3)n2)S1,0.9372602739080288,0.2452830188679245,1111,0.26562931264045303,3.5053849680057105
NC1=CCC(OC2=C(c3ccccc3Cn3cncn3)S2)=N1,0.9372082870437854,0.35294117647058826,1131,0.2655773257762097,3.5741271441690063
N=C1SCCC1c1ncn(Cc2ccccc2C2=CS2)n1,0.937112317532166,0.2523364485981308,1157,0.26548135626459024,3.9300352159416914
