Unnamed: 0,SMILES,Reward,Sim,Step,Imp,SA
0,CC1=C2SCCC12c1c(C)cc(C)cc1OCC(N)=O,0.9270142659616378,0.23157894736842105,448,0.27336217161231313,3.606397887289816
1,C=C1CCN(NC(=O)COc2cc(C)cc(C)c2)CS1,0.926048761406484,0.4047619047619048,423,0.27239666705715937,3.010620190995832
2,C=C1OC(=C)SC(c2c(C)cc(C)cc2OCC(N)=O)O1,0.9258296037580239,0.2268041237113402,443,0.2721775094086992,3.9141887966146864
3,Cc1cc(C)cc(OC(C(N)=O)N2CSC(C)C2C)c1,0.925362266217858,0.27472527472527475,449,0.2717101718685333,4.0633450141532315
4,Cc1cccc(CC(=C2CNC3CC23)n2cccn2)c1,0.9243054895648942,0.19801980198019808,1317,0.2706533952155695,3.969096985107581
5,Cc1cccc(CC(=C2CNC3CC23)n2cncn2)c1,0.9240900126664238,0.1862745098039216,1325,0.2704379183170991,4.025380427089328
6,Cc1cc(C)c(C=C2CC(C)N=CO2)c(OCC(N)=O)c1,0.9237695194963924,0.25,443,0.2701174251470678,3.8285880706618727
7,Cc1cc(C)cc(OCC(=O)SC2=C3NCCCC32)c1,0.9237492101714276,0.3678160919540229,193,0.27009711582210305,3.50562615376019
8,Cc1cccc(CC(N=C2OCN2C)=C2CNC3CC23)c1,0.9223143390278282,0.1941747572815534,1364,0.2686622446785035,4.382401927723707
9,Cc1cc(C)c(C=C2C=CC=CC=C2)c(OCC(N)=O)c1,0.9208058296992588,0.3010752688172043,464,0.2671537353499341,2.865300204526042
10,Cc1cc(C)c(C=C2OC3CC(C3)O2)c(OCC(N)=O)c1,0.9205048409970408,0.2371134020618557,443,0.2668527466477163,3.8868658882402958
11,Cc1cc(C)cc(OCC(=O)NC2(C)CCCCO2)c1,0.9202012657413816,0.3882352941176471,479,0.2665491713920569,3.075263921255851
12,Cc1cc(OCC(N)=O)cc(C)c1C1CC(C)C(C)O1,0.9199737588793622,0.2340425531914893,426,0.2663216645300375,3.6129014244096425
13,Cc1cc(C)cc(OCC(=O)C2=CCSC(O)C2)c1,0.9194345267944904,0.3855421686746988,171,0.2657824324451657,3.4636170362145577
14,CC1=NC2CC2CN1c1c(C)cc(OCC(N)=O)cc1C,0.9177452886543008,0.2371134020618557,493,0.2640931943049761,3.743808859062577
15,Cc1cc(C)cc(OCC(=O)NC=C2C=CCCO2)c1,0.9169990474578982,0.451219512195122,479,0.2633469531085735,3.001900410776053
16,CC1=CSCN1C(Cc1cccc(C)c1)=C1CNC2CC12,0.9167505102120164,0.2058823529411765,1397,0.2630984158626917,4.348111133272257
17,Cc1cccc(CC(C=C2C=CCO2)=C2CNC3CC23)c1,0.9164050294783901,0.20388349514563106,1364,0.2627529351290652,4.375921437140784
18,Cc1cc(C)cc(OCC(=O)NC2CCCCC2C)c1,0.914533304481172,0.3882352941176471,446,0.2608812101318474,2.6436647304977825
19,Cc1cc(C)cc(OCC(=O)NC2(C)OCCCO2)c1,0.9144064984990034,0.3882352941176471,479,0.26075440414967865,2.783160026160669
20,C=C1C2CC2CN1c1c(C)cc(OCC(N)=O)cc1C,0.9132722843692092,0.2446808510638297,445,0.25962019001988457,3.6318727774508295
21,Cc1cc(C)cc(OC(C=C2C=CCC=N2)C(N)=O)c1,0.9129146774067822,0.3409090909090909,469,0.25926258305745753,3.8780119981789287
22,Cc1cc(C)c(-c2ccccc2)c(OCC(N)=O)c1,0.912911564340981,0.35294117647058826,418,0.2592594699916563,1.8526042410571737
23,C=C1CN(C(=O)COc2cc(C)cc(C)c2)C=C(N)O1,0.9126687324508284,0.3928571428571429,171,0.25901663810150377,3.137278872314514
24,Cc1cc(C)cc(OCC(=O)NC2=NN=NC3=CC32)c1,0.9126653182716368,0.43373493975903615,136,0.2590132239223122,3.5978828339221325
25,Cc1cc(C)cc(OC(C(N)=O)c2ccncc2)c1,0.9124204788659608,0.3855421686746988,409,0.2587683845166362,2.6441859767080267
26,C=C1COCCON1NC(=O)COc1cc(C)cc(C)c1,0.9108588445269836,0.3908045977011495,423,0.25720675017765904,3.1669351458558985
27,C=C1CN(C)CCN1c1c(C)cc(C)cc1OCC(N)=O,0.9108235594698254,0.2268041237113402,464,0.2571714651205007,2.8301926082864206
28,Cc1cc(C)cc(OCC(=O)Nc2ccccc2)c1,0.9097287784350848,0.5466666666666666,417,0.25607668408576023,1.534946379421953
29,CC1=C2ON(c3c(C)cc(C)cc3OCC(N)=O)CC12,0.9092908251990358,0.23157894736842105,491,0.2556387308497111,3.6978781670100975
