SMILES,Reward,Sim,Step,Imp,SA
C=CNc1cc(N=O)cc(N2C=NC(=C)C=N2)c1OC(F)F,0.8145392502849194,0.2346938775510204,1108,0.1433562496476921,4.368504946089657
C=C1C=NN(c2cc(N=O)cc(NC3=CC3)c2OC(F)F)C=N1,0.8102707017465833,0.2277227722772277,1122,0.1390877011093561,4.361344340281526
C=C1C=NN(c2cc(N=O)cc(NC(N)=O)c2OC(F)F)C=N1,0.8079024908554879,0.28125,1106,0.1367194902182607,4.043746366380427
C=C1C=NN(c2cc(N=O)cc(NC3=NC=CC3=C)c2OC(F)F)C=N1,0.8075955855318325,0.20909090909090908,1115,0.13641258489460528,4.529602302951542
C=C1C=NN(c2cc(N=O)cc(NC3=NC(=C)CC3)c2OC(F)F)C=N1,0.7986465349818609,0.20909090909090908,1200,0.12746353434463364,4.511568161750278
C=C1C=NN(c2cc(N=O)cc(Nn3n4n3C3C(C)=C34)c2OC(F)F)C=N1,0.7864423617844051,0.22522522522522526,1194,0.11525936114717784,5.290036117777623
C=C1C=NN(c2cc(N=O)cc(NN3C=NCC3=C)c2OC(F)F)C=N1,0.7853158177069204,0.20909090909090908,1151,0.11413281706969315,4.74225456849422
C=C1C=NN(c2cc(N=O)cc(NN3CCN=C3C)c2OC(F)F)C=N1,0.7839786759961517,0.2314814814814815,1151,0.11279567535892444,4.479678383035841
C=C1C=NN(c2cc(N=O)cc(NC3CCOC3=C)c2OC(F)F)C=N1,0.7779340126072402,0.20909090909090908,1158,0.10675101197001292,4.782089567759204
C=C1C=NN(c2cc(N=O)cc(NN3CCCCC3)c2OC(F)F)C=N1,0.7756288013108814,0.2072072072072072,1115,0.10444580067365417,4.035356100690271
C=C1C=NN(c2cc(N=O)cc(NN3COC4=C(C)C43)c2OC(F)F)C=N1,0.7662713757695852,0.22522522522522526,1194,0.0950883751323579,5.119327615753331
C=C1C=NN(c2cc(N=O)cc(NC3CCOC3=N)c2OC(F)F)C=N1,0.7529531490222031,0.20909090909090908,1136,0.08177014838497587,4.808753845946771
