Unnamed: 0,SMILES,Reward,Sim,Step,Imp,SA
0,CC1CCCC(c2ncc3cc2C3)N1C(=O)NCC1=CO1,0.942228504655616,0.2,1412,0.2638684273462687,4.8370560650535035
1,COC(CNC(=O)N1CC(C)CCC1C)c1nnc2cc1-2,0.9345901644761252,0.4025974025974026,13,0.2562300871667777,3.8765960464951377
2,CCNC(=O)N1CC(C)CCC1CN1C(C)c2cn(o2)C1C,0.9339443032646008,0.32926829268292684,543,0.2555842259552532,5.195833562033085
3,Cc1nc(C2=C(CNC(=O)N3CCCCC3C)O2)cs1,0.9319380067066804,0.2325581395348837,1491,0.2535779293973329,3.3812609715739548
4,CC1CCCCN1C(=O)N(CC1=CO1)c1n[nH]c2c1C2,0.9304771147749878,0.16483516483516486,1402,0.2521170374656405,3.999639918942375
5,CSC(C)(C)CC1CN(C(N)=O)CCC1n1cnc(C)c1,0.9296159621043896,0.15217391304347827,1339,0.2512558847950421,4.108265762594617
6,CNC(=O)N1CC(C)CCC1CN1CC=NC1=Nc1ccccc1,0.9270707905882398,0.24210526315789474,1523,0.2487107132788924,3.9198863138694167
7,COCCN(C(=O)N1CC(C)CCC1C)c1nc(=N)c2cn1-2,0.9264997792040566,0.3414634146341464,82,0.2481397018947092,4.128687213028106
8,CSC(C)(C)CC1CN(C(N)=O)CCC1n1nccnn2cc1-2,0.9253721849427888,0.1414141414141414,1368,0.2470121076334414,4.320914875662598
9,COC(CNC(=O)N1CC(C)CCC1C)c1ccccc1,0.9248899948699456,0.4025974025974026,13,0.2465299175605983,3.179991352883664
10,CSC(C)(C)CC1(c2ccccc2)CCCN(C(N)=O)C1,0.9230191354606272,0.10309278350515463,1317,0.24465905815127986,3.2674130043488745
11,CSC(C)(C)CC1CCCN(C(N)=O)C1n1cncn1,0.9229429475824444,0.15555555555555556,1333,0.2445828702730969,4.17005263759069
12,CC1CCCN(C(=O)NC(CC=C2CCCO2)c2cncnc2)C1,0.9212083914658444,0.16666666666666666,1914,0.2428483141564971,3.8117488270084516
13,C=c1c2cc-2no1CSC(C)(C)CC1CCCN(C(N)=O)C1,0.9203925589774964,0.14583333333333334,1350,0.2420324816681489,4.581445848030453
14,CC1=NC(N(C)C(=O)N2C(C)CCC(C)C2n2cc3c(c2)C3)CN1,0.9197650038425741,0.1717171717171717,1123,0.24140492653322645,5.131217448340464
15,CC1CCC(c2ccccc2)CN1C(=O)NCC1=CO1,0.9192500234892292,0.2926829268292683,1405,0.2408899461798817,3.219705548889918
16,CSC(C)(C)CC1CCCN(C(=O)Nc2ccncc2)C1,0.9184912793017216,0.16129032258064516,1325,0.24013120199237425,3.0819354788352307
17,CC1CCCC(c2ccccc2)N1C(=O)NCC1=CO1,0.9181121432645641,0.20454545454545456,1407,0.2397520659552167,3.282950893019472
18,CSC(C)(C)CC1CC(n2n3n2C(C)=NC3)CN(C(N)=O)C1,0.9160632429819054,0.13541666666666666,1373,0.23770316567255806,4.882195094490904
19,CC1=NC(N(C)C(=O)N2CC(Cn3ccc(C)n3)CCC2C)CN1,0.9159263816721576,0.2083333333333333,1154,0.23756630436281026,4.348104387849402
20,CC1=NC(N(C)C(=O)N2CC(C)CCC2(C)c2nnc3cc2-3)CN1,0.9121928367094928,0.16,1106,0.23383275940014536,4.797802665690963
21,CC1=NC(N(Cc2nccnc2C)C(=O)N2CC(C)CCC2C)CN1,0.9119249079600694,0.26595744680851063,1115,0.23356483065072198,4.375015619773601
22,CSC(C)(C)CC1CCC(c2ccccc2)N(C(N)=O)C1,0.9118611288871379,0.17582417582417584,1330,0.23350105157779066,3.459268010256211
23,Cc1cc(C2CC(C)CN(C(=O)NCCO)C2C)c2cc1-2,0.9114520090054528,0.2891566265060241,435,0.23309193169610545,3.6908054651886575
24,CC1CCCN(C(=O)NCC(C=C2CCCO2)c2ccccc2)C1,0.9103879818901603,0.1782178217821782,1920,0.2320279045808129,3.526531903931529
25,CC1CC(c2cncnc2)CCN1C(=O)NCC1=CO1,0.9089959394891208,0.2183908045977012,1418,0.2306358621797735,3.7028148606308084
26,C=Cc1cc1=NC1(CC(C)(C)SC)CCCN(C(N)=O)C1,0.9085668691640216,0.10416666666666667,1337,0.2302067918546741,4.424157217667316
27,CCNC(=O)N1CC(C)C(Cc2nccnn2)CC1C,0.9083620935711044,0.26506024096385544,566,0.2300020162617571,4.054762596570814
28,CC(C)(CC1CCCN(C(N)=O)C1)SCc1cncnc1,0.9074195988104964,0.14893617021276595,1313,0.2290595215011489,3.43999701729677
29,CSC(C)(Cc1cc(C)no1)CC1CCCN(C(N)=O)C1,0.907274774232066,0.15053763440860216,1376,0.2289146969227186,3.91827755932783
30,Cc1nnncc1C(C=C1CCCO1)CNC(=O)N1CCCC(C)C1,0.906205781225456,0.1862745098039216,1929,0.2278457039161086,4.189972973480791
31,CC1CCCN(C(=O)NCCC(=C2CCCO2)c2ccccc2)C1,0.9061042639930762,0.2268041237113402,1915,0.2277441866837288,3.0919033474368494
32,CSC(C)(Cc1ccnnc1)CC1CCCN(C(N)=O)C1,0.9058283980865932,0.14893617021276595,1308,0.2274683207772457,3.965674093068782
33,CC1CCC(Cc2ccc3c(c2)C3)N(C(=O)NCCO)C1,0.9030812321297252,0.3456790123456789,1214,0.2247211548203778,3.2511684346593945
34,CC1=NC(N(C)C(=O)N2CC(C)CCC2C)(n2ccnc2)CN1,0.9021864017708452,0.2696629213483146,1134,0.22382632446149764,4.592911299427937
35,CC1=NC(N(C)C(=O)N2CC(C)CCC2C)(n2cnc(C)c2)CN1,0.9006358144370856,0.2637362637362637,1144,0.22227573712773813,4.637127757017547
36,CC1=NC(N(C)C(=O)N2CC(C)CCC2C)C(c2cncnc2)N1,0.9003727608541809,0.2608695652173913,1118,0.2220126835448336,4.4919735907055625
37,CC1CCC(C)N(C(=O)NCCO)C1c1ncc2cc1-2,0.8991839191992508,0.2804878048780488,422,0.22082384188990334,3.83999144272466
38,Cc1ncsc1C1CC(C)CN(C(=O)NCCO)C1C,0.8961928393179757,0.3,469,0.21783276200862825,3.9685087903770064
39,CCNC(=O)N1CC(C)CCC1(C)c1nccs1,0.8952506229939929,0.2375,515,0.2168905456846455,3.797916855603755
40,CC1CCC(C)N(C(=O)N(C)C2CNC(Cn3cncn3)=N2)C1,0.8927489537838701,0.2808988764044944,1133,0.21438887647452254,4.3705063881853325
41,CNC(=O)N1CC(C)(c2ccccc2)CCC1CN1CC=NC1=N,0.8919257516336031,0.14705882352941174,1505,0.2135656743242557,4.1346737720633975
42,Cc1cn(CC2CCCCN2C(=O)NCC2=CO2)nn1,0.8912944448221741,0.19101123595505612,1435,0.21293436751282668,3.4108723076063434
43,CCNC(=O)N1CC(C)CCC1(C)n1cnc(C)c1,0.8909388884984992,0.23170731707317074,531,0.21257881118915176,3.95922630213044
44,CSC(C)(C)CC1CCCN(C(=O)Nn2sncc2=N)C1,0.8901515753732343,0.16304347826086954,1345,0.21179149806388686,4.38465438365922
45,CCNC(=O)N1CC(C)C(n2ccnc2C)CC1C,0.8898973239779232,0.2625,549,0.21153724666857576,3.7456257954224057
46,CCNC(=O)N1CC(C)CCC1Cc1ccccc1,0.8897559032931553,0.3376623376623377,523,0.2113958259838079,2.788375809033793
47,CCNC(=O)N1CC(Cc2ccccc2)CCC1C,0.8897559032931553,0.3376623376623377,505,0.2113958259838079,2.7516681167261012
48,CNC(=O)N1CC(CN=c2occs2)CCC1C,0.8877811529148542,0.2987012987012987,237,0.2094210756055067,4.325817706282488
49,CNC(=O)N1CC(C)CCC1CCn1ccnc1,0.8875919573449087,0.3157894736842105,203,0.20923188003556129,3.392432185920497
50,CSC(C)(C)CC1CCCN(C(=O)Nn2cncc(C)c2=N)C1,0.886637238040096,0.15463917525773194,1367,0.20827716073074853,3.95295493180528
51,CC1CCC(Cc2cc3cc-3n2)CN1C(=O)NCCO,0.8863219181360488,0.35897435897435903,449,0.20796184082670133,3.3678982614405246
52,CC1CCC(C)N(C(=O)N(C)C2CNC(CN=c3ncn4cc3-4)=N2)C1,0.885751030477937,0.2631578947368421,1143,0.2073909531685896,4.897118699792174
