SMILES,Reward,Sim,Step,Imp,SA
C=C1CC=NC1=Nc1c(C(N)=O)ccc(-n2cco2)c1OC,0.9371621244036124,0.24096385542168675,1121,0.3363238746621099,4.030792714059393
COc1cccc(C(N)=O)c1N=C1N=CCC1=Cc1cncnc1,0.9316458702579796,0.1935483870967742,1113,0.33080762051647705,3.3098515330870093
C=C1CC(N2CCC2=C)=NC1=Nc1c(OC)cccc1C(N)=O,0.9305706167527126,0.20454545454545456,1130,0.32973236701121,3.643098907589218
C=C1CC=NC1=Nc1c(OC)cccc1C(=O)NC1=NC1=C,0.9290946237908556,0.15730337078651685,1149,0.32825637404935315,3.6018297884604014
COc1cccc(C(N)=O)c1N=C1N=CCC1=CC1C2=C1S2,0.9285028812541408,0.20930232558139536,1155,0.3276646315126384,3.8375377492463105
COc1cccc(C(N)=O)c1N=C1N=CCC1=CC1=CS1,0.9282987476115508,0.21686746987951808,1138,0.3274604978700483,3.681033450940644
C=C1CC=NC1=Nc1c(OC)cccc1C(=O)NC1CC(C)=N1,0.9279912744422474,0.16483516483516486,1156,0.3271530247007448,4.1079039015855
C=C1CC(C2C=CC2=C)=NC1=Nc1c(OC)cccc1C(N)=O,0.9279596268188894,0.20454545454545456,1192,0.3271213770773869,4.168686353508577
C=C1CC(c2ccc(C(N)=O)c(N=C3N=CCC3=C)c2OC)O1,0.9272443583517784,0.2352941176470588,1126,0.326406108610276,4.254278008728358
C=C1SCC(c2cc(OC)cc(C(N)=O)c2OC)C1C,0.926965919928427,0.476923076923077,403,0.3261276701869245,3.819368301926355
C=C1C(Oc2ccc(OC)cc2C(N)=O)=C2C1=C2C(C)(C)C,0.9266654414322514,0.3116883116883117,1623,0.3258271916907488,2.9899598630537696
COc1cc(C(N)=O)c(OC)c(C2CCCCC(C)=N2)c1,0.92616743402141,0.4492753623188406,441,0.3253291842799073,3.2365193703966195
C=C1CC(C2=CCC=N2)=NC1=Nc1c(OC)cccc1C(N)=O,0.9259454570002414,0.20224719101123595,1114,0.3251072072587389,3.7141923173525324
C=C1C(=Nc2c(OC)cccc2C(N)=O)N=CC1C1=CN=CC1,0.9253052614740676,0.20224719101123595,1105,0.32446701173256504,4.28140639418905
C=C1CC=NC1=Nc1c(OC)cccc1C(=O)NC=C(C)C,0.9252911193301908,0.17045454545454544,1185,0.32445286958868824,3.6562179347403507
C=C1CC=NC1=Nc1c(OC)cc(C=C2C=CN=C2)cc1C(N)=O,0.9239881137905048,0.2222222222222222,1124,0.32314986404900226,3.991756107157439
C=C1CC=NC1=Nc1c(OC)ccc(C=C2C=CC=N2)c1C(N)=O,0.9239881137905048,0.1702127659574468,1128,0.32314986404900226,3.8351153831755393
C=C1CC(C=C2C=CN=C2)=NC1=Nc1c(OC)cccc1C(N)=O,0.9239610135102658,0.1956521739130435,1114,0.32312276376876325,3.87986493068685
C=C1CC=NC1=Nc1c(OC)cc(N2CCCC2C)cc1C(N)=O,0.9235826559619064,0.23863636363636365,1158,0.3227444062204038,3.884262166528206
C=C1CC=NC1=Nc1c(OC)ccc(N2CCCCC2)c1C(N)=O,0.9235818852107228,0.1702127659574468,1106,0.32274363546922025,3.2157626682434115
C=C1CC=NC1=Nc1c(OC)ccc(C2N=CC3=CC32)c1C(N)=O,0.9234211755617626,0.1702127659574468,1123,0.32258292582026005,4.790297301475161
C=C1CC=NC1=Nc1c(OC)cc(C2CCOC2C)cc1C(N)=O,0.9222335820081988,0.23863636363636365,1164,0.3213953322666964,4.403652359893477
C=C1CC=NC1=Nc1c(OC)cccc1C(=O)NC1=CC1,0.9219624431422234,0.16091954022988506,1104,0.32112419340072085,3.5643807781896664
COc1ccc(OC)c(C(=O)NC2=CCC(C)=NCO2)c1,0.921799049354172,0.27848101265822783,428,0.32096079961266955,2.9838608303409053
C=C1OC=CN1C=C1CC=NC1=Nc1c(OC)cccc1C(N)=O,0.9209586800152656,0.1956521739130435,1138,0.320120430273763,4.055538007609927
C=C1CC=NC1=Nc1c(C(N)=O)ccc(C2=CC2)c1OC,0.9205218894384146,0.25,1115,0.31968363969691205,3.727705954649676
COc1ccc(OC)c(C(=O)NN2CC=C(C)N=C2C)c1,0.9203934407759176,0.28205128205128205,484,0.319555191034415,2.8429056893976856
C=C1CC(NC(=O)c2cccc(OC)c2N=C2N=CCC2=C)=NC1=C,0.9200680733832544,0.14285714285714285,1132,0.3192298236417519,3.9250413460667524
COc1ccc(OC)c(C(=O)NC2(C)CC3CC2C3)c1,0.9185552955441784,0.27631578947368424,497,0.3177170458026757,3.625205218999559
C=C1CC=NC1=Nc1c(C(N)=O)ccc(C2=CC3=CC3=CO2)c1OC,0.918527925843402,0.21505376344086025,1133,0.3176896761018996,4.168447119166891
C=C1C(=Nc2c(OC)cccc2C(N)=O)N=CC1N1C=COC1=C,0.9182534109231556,0.1978021978021978,1134,0.317415161181653,4.360627723359434
C=C1CC=NC1=Nc1c(OC)ccc(N(C)C(C)=O)c1C(N)=O,0.9177107605324829,0.20930232558139536,1165,0.31687251079098044,3.538652428060683
COc1ccc(OC)c(C(=O)NC2=C3C(C)CCC23)c1,0.9172554878578628,0.2894736842105263,444,0.3164172381163605,3.235943851376904
C=C1C2=CC2=C1Oc1ccc(OC)c(-n2nccc2C)c1C(N)=O,0.9170480472854812,0.1978021978021978,1615,0.3162097975439786,3.318439922244897
C=C1C(Oc2ccc(OC)cc2C(N)=O)=C2C1=C2n1ccc(C)n1,0.9170240643650402,0.2823529411764706,1629,0.3161858146235377,3.114405479076126
COc1ccc(OC)c(C2CC(C)C(C)=N2)c1C(N)=O,0.9168696080017452,0.2631578947368421,430,0.31603135826024265,3.539452917310971
C=C1CC=NC1=Nc1c(C(N)=O)ccc(C2COC(C)O2)c1OC,0.9164260320097511,0.23863636363636365,1126,0.3155877822682486,4.5321715332574275
C=C1C=CC(C=C2CC=NC2=Nc2c(OC)cccc2C(N)=O)CO1,0.9162153373943088,0.18947368421052632,1176,0.31537708765280625,4.426122671126337
C=C1CC=NC1=Nc1c(OC)cccc1C(=O)NC1CN=C(C)C1C,0.9162017654977452,0.15463917525773194,1149,0.3153635157562428,4.417922643810462
C=C1C(=Nc2c(OC)cccc2C(N)=O)N=CC1N1C=C2C=C2O1,0.9159961376697828,0.1956521739130435,1167,0.3151578879282801,4.475739042330191
COc1ccc(OC)c(C(=O)NN2CCC(C)C2C)c1,0.9158689688120968,0.27631578947368424,438,0.3150307190705942,3.16106326696132
C=C1CC=NC1=Nc1c(OCn2ccnc2)cccc1C(N)=O,0.91558851939213,0.16129032258064516,1102,0.3147502696506275,3.563195717029778
C=C1CN(c2ccc(C(N)=O)c(N=C3N=CCC3=C)c2OC)N=C1C,0.9149665689612544,0.2333333333333333,1173,0.3141283192197518,4.020760266276977
C=C1CC=NC1=Nc1c(C(N)=O)ccc(C2(C)CCN=C2C)c1OC,0.9142455822593836,0.2333333333333333,1141,0.3134073325178809,4.420156982681286
C=C1C(=Nc2c(OC)cccc2C(N)=O)N=CC1c1ncncn1,0.9138329900787902,0.1956521739130435,1105,0.3129947403372876,4.00305171201345
C=C1CC=NC1=Nc1c(OC)cc(C2N=C(C)C(C)=N2)cc1C(N)=O,0.91281591981134,0.2333333333333333,1131,0.3119776700698376,3.9853121057418592
C=C1C(Oc2ccc(OC)cc2C(N)=O)=C2C1=C2c1cccnc1C,0.9124420566643404,0.2727272727272727,1650,0.311603806922838,2.92998354386895
C=C1CCCN(c2cc(OC)c(N=C3N=CCC3=C)c(C(N)=O)c2)O1,0.9123747726674244,0.21739130434782608,1164,0.3115365229259217,4.064515631781038
COc1cc(N=C2CN=C3C(C)=C23)c(OC)c(C(N)=O)c1,0.9123240571937076,0.4492753623188406,486,0.311485807452205,3.29723858064437
C=C1CC=NC1=Nc1c(OC)cccc1C(=O)NN1CN2C=C2O1,0.9117707006755008,0.14432989690721648,1132,0.3109324509339981,4.23328364011042
C=C1C(=Nc2c(OC)cccc2C(N)=O)N=CC1C1CCSC1C,0.911618189555542,0.2111111111111111,1142,0.3107799398140395,4.554374881534821
C=C1C(=Nc2c(OC)cccc2C(N)=O)N=CC1C1=CON=CO1,0.9113048688326844,0.1956521739130435,1109,0.3104666190911819,4.61559537717182
C=Cc1ccc(OC)c(N=C2N=CCC2=C)c1C(N)=O,0.9111360438948678,0.19753086419753085,1123,0.3102977941533652,3.6097826485382907
C=C1C2=CC2=C1Oc1c(C(N)=O)cc(OC)cc1-c1cn(C)c(C)n1,0.910840835820788,0.3373493975903614,1647,0.31000258607928555,3.3733301659425283
C=C1CC=NC1=Nc1c(C(N)=O)ccc(N2C=NC=NC2=C)c1OC,0.9107550981894548,0.21739130434782608,1181,0.3099168484479523,4.239117609803015
C=CC=C1CC=NC1=Nc1c(OC)cccc1C(N)=O,0.9106866610069471,0.225,1103,0.3098484112654444,3.4923130481386906
C=C1SCCC1C=C1CC=NC1=Nc1c(OC)cccc1C(N)=O,0.9104088169381196,0.1956521739130435,1138,0.309570567196617,4.31902501518087
C=C1CC(C2CC=CSC2)=NC1=Nc1c(OC)cccc1C(N)=O,0.9104088169381196,0.1956521739130435,1101,0.309570567196617,4.1926075943663905
C=C1CC=NC1=Nc1c(OC)cc(N2CC(=C)N(C)C2)cc1C(N)=O,0.910153760772584,0.2333333333333333,1171,0.30931551103108146,3.9299696308254717
C=C1C(=Nc2c(OC)cccc2C(N)=O)N=CC1N1CCCCCO1,0.9085960274706479,0.18947368421052632,1118,0.3077577777291455,3.9715982940949175
COc1cc(C(N)=O)c(OC)c(N2C=CCN=C3C=C32)c1,0.9085391921198254,0.4428571428571429,422,0.3077009423783228,3.4181278446824956
C=C1C2=CC2=C1Oc1c(C(N)=O)cc(OC)cc1C1N=CC1=C,0.9083993019210296,0.34177215189873417,1652,0.307561052179527,4.283801978508577
C=C1CC=NC1=Nc1c(OC)ccc(OC)c1C(N)=O,0.907975203341789,0.2597402597402597,430,0.3071369536002865,3.3032011100767518
C=C1CC=NC1=Nc1c(C(N)=O)ccc(N2C=NC3=C(C)C3=C2)c1OC,0.9073953340586222,0.22340425531914893,1166,0.3065570843171196,4.1861607855648195
C=C1C2=CC2=C1Oc1cc(C2=C(C)C2)c(OC)cc1C(N)=O,0.9069776461140341,0.275,1671,0.3061393963725314,3.2826279725713725
COc1cc(C(N)=O)c(OC)c(C2CCCCC2C(C)=O)c1,0.9067670426284724,0.4571428571428571,455,0.3059287928869697,3.2036927867985963
COc1cc(C(N)=O)c(OC)cc1N=C1N=CCS1,0.906717429996259,0.3380281690140845,462,0.3058791802547565,3.191788566166027
COc1ccc(OC)c(C(N)=O)c1N=C1N=CCS1,0.906717429996259,0.26666666666666666,464,0.3058791802547565,3.322093936267623
CC=C(C)C=C1C2=CC2=C1Oc1ccc(OC)cc1C(N)=O,0.9064833432668078,0.3037974683544304,1611,0.3056450935253052,3.1730983887126083
