Unnamed: 0,SMILES,Reward,Sim,Step,Imp,SA
0,CC(C)CSC1c2sc(=O)[nH]c2SCC12CC(=O)NC2=O,0.8201595141456051,0.3636363636363637,1694,0.13750300586441389,4.807454635552228
1,CC(C)CSC1c2sc(=O)[nH]c2SCC12CC(=O)NC2=O,0.8201595141456051,0.3636363636363637,1641,0.13750300586441389,4.807454635552228
2,C=C(C)C1=NN1N1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O,0.8128844334474833,0.3142857142857143,1673,0.1302279251662921,5.062979435973771
3,C=C1CN=C1CN1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O,0.8121124056480759,0.29906542056074764,1686,0.12945589736688468,4.89293446180463
4,C=C(C)SC1c2sc(=O)[nH]c2SCC12CC(=O)NC2=O,0.8105647318041047,0.3608247422680412,1622,0.12790822352291353,5.07771458962893
5,CCC(=CN1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O)CCO,0.8000071716124236,0.3055555555555556,1656,0.11735066333123245,4.900438703274089
6,C=C(C)NN1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O,0.7920207780479341,0.32,1666,0.10936426976674296,4.838434944223161
7,O=C1CC2(CSc3[nH]c(=O)sc3C2)C(=O)N1C1=CN=CC1,0.7865717934607421,0.3173076923076923,1615,0.10391528517955084,4.975192839193964
8,C=C1CCCN1N1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O,0.7833669430894002,0.28703703703703703,1656,0.10071043480820907,4.809772675204134
9,O=C1CC2(Cc3sc(=O)[nH]c3SC2c2ccccc2)C(=O)N1,0.7814213003376732,0.3592233009708738,1607,0.09876479205648203,4.411422890684989
10,O=C1CC2(CSc3[nH]c(=O)sc3C2c2ccccc2)C(=O)N1,0.7793400053434799,0.4893617021276596,1618,0.09668349706228874,4.196207506069604
11,C=CN1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O,0.7793264287339559,0.30927835051546393,1609,0.09666992045276468,4.884516952446016
12,CC(=CN1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O)C1CCCN1,0.7761438479328894,0.29464285714285715,1673,0.0934873396516982,5.1160533135709905
13,C=C(CN1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O)C1=COCCCS1,0.7710596091831413,0.2796610169491525,1673,0.08840310090195014,4.953543947310694
14,C=Cc1ccc(O)c(C2c3sc(=O)[nH]c3SCC23CC(=O)N(CC)C3=O)c1,0.7707470594185627,0.5510204081632653,433,0.08809055113737152,4.461982154676912
15,CCCC(CC)C(=O)N(C)N1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O,0.7679660316760052,0.3097345132743363,1660,0.08530952339481401,4.875819844816095
16,CCC1Sc2[nH]c(=O)sc2C(c2ccccc2O)C12CC(=O)N(CC)C2=O,0.7679093743630225,0.52,414,0.08525286608183136,4.60364686690379
17,O=C1CC2(CSc3[nH]c(=O)sc3C2)C(=O)N1CC1=NCC2N=C12,0.7674779176060603,0.3,1620,0.08482140932486915,5.290039406372166
18,CC(=O)CC1C(=O)NC(=O)C12CSc1[nH]c(=O)sc1C2,0.7669167845595319,0.3469387755102041,1652,0.08426027627834087,4.895831512705853
19,C=C1CSCN1N1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O,0.7649314903224315,0.28703703703703703,1666,0.08227498204124029,5.108983593318277
20,O=C1CC2(CSc3[nH]c(=O)sc3C2CC2=C3SCCN=C23)C(=O)N1,0.7601901099490093,0.3153153153153153,1694,0.07753360166781809,5.206891725925898
21,O=C1CC2(Cc3sc(=O)[nH]c3SC2CC2CCOCO2)C(=O)N1,0.7549622450381452,0.2222222222222222,1672,0.07230573675695406,5.214688146571071
22,CC(=O)CN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2O)C1=O,0.7544585395951262,0.7471264367816092,79,0.07180203131393502,4.305795693138451
23,CC(C(=O)[O-])N1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2)C1=O,0.7499887142419003,0.7882352941176469,117,0.0673322059607091,4.771707789980713
24,CC(=O)N(CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O)C(C)=O,0.748659436411708,0.3063063063063063,1651,0.06600292813051678,4.45141031919183
25,C=C1CCCCN1C1Sc2[nH]c(=O)sc2CC12CC(=O)NC2=O,0.7484479789575917,0.2456140350877193,1644,0.06579147067640058,4.910468723209174
26,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2cccc(N3C=C3)c2O)C1=O,0.7482439159351001,0.55,1320,0.06558740765390891,4.651998033359542
27,O=C1NC(=O)C2(CSc3[nH]c(=O)sc3C2)C1C=C1CCCO1,0.7470927265086827,0.28440366972477066,1627,0.06443621822749157,5.218862451124549
28,O=C1NC(=O)C2(CSc3[nH]c(=O)sc3C2)C1C=C1CCCCO1,0.7466491782870017,0.2767857142857143,1663,0.06399267000581055,5.127024021756781
29,C=C1N=CC1=CC1C(=O)NC(=O)C12CSc1[nH]c(=O)sc1C2,0.7461043624859378,0.3113207547169811,1677,0.06344785420474662,5.410994071117459
30,O=C1NC(=O)C2(CSc3[nH]c(=O)sc3C2)C1CN1CCC=N1,0.7424023837474772,0.2962962962962963,1646,0.059745875466286076,5.369473440135538
31,CCN1C(=O)CC2(C1=O)C(C(C)=O)Sc1[nH]c(=O)sc1C2c1ccccc1O,0.7394614447756033,0.5555555555555556,1305,0.0568049364944121,4.62707579837978
32,CCN1C(=O)CC2(C1=O)C(C(C)=O)Sc1[nH]c(=O)sc1C2c1ccccc1O,0.7394614447756033,0.5555555555555556,425,0.0568049364944121,4.62707579837978
33,CC(=O)C(C)N1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2O)C1=O,0.7394614447756033,0.8780487804878049,428,0.0568049364944121,4.600478595582578
34,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2OC2=NC=CC2)C1=O,0.7391595096690544,0.5233644859813084,1319,0.05650300138786324,4.755139091408925
35,CC(C(=O)[O-])N1C(=O)CC2(Cc3sc(=O)[nH]c3SC2C=CF)C1=O,0.7382787045339213,0.4791666666666667,108,0.05562219625273013,5.64214911733981
36,CC(Cl)=CC(C)(C(=O)[O-])N1C(=O)CC2(CSc3[nH]c(=O)sc3C2)C1=O,0.7374229010666504,0.3333333333333333,157,0.05476639278545925,5.426638386535625
37,O=C1CC2(CSc3[nH]c(=O)sc3C2)C(=O)N1N1CCN2C=C21,0.7372651361234317,0.2962962962962963,1626,0.05460862784224052,5.076742685838661
38,C=Cc1ccc(OC2=NC=C2)c(C2c3sc(=O)[nH]c3SCC23CC(=O)NC3=O)c1,0.736661099239461,0.3947368421052632,1819,0.054004590958269816,4.943015058074938
39,CC(C(=O)[O-])N1C(=O)CC2(Cc3sc(=O)[nH]c3SC2C(C)(C)F)C1=O,0.7359873727860626,0.4742268041237113,123,0.053330864504871456,5.458677232151501
40,C=C1CC2CC2CN1C1Sc2[nH]c(=O)sc2CC12CC(=O)NC2=O,0.7351932522719458,0.2393162393162393,1695,0.05253674399075458,5.481223527971919
41,CC(=O)N1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2OC2=CCC2)C1=O,0.7343303774902554,0.5784313725490197,715,0.05167386920906425,4.590059280522137
42,C=Cc1ccc(O)c(C2c3sc(=O)[nH]c3SCC23CC(=O)N(C2=C(C)C2)C3=O)c1,0.7339998256197655,0.5242718446601942,1888,0.051343317338574335,4.7162156912831925
43,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2cccc(C3C=C=N3)c2O)C1=O,0.7326512107609563,0.5339805825242718,413,0.04999470247976512,5.1848339633391305
44,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2ON2C(C)=C2C)C1=O,0.7304694757596205,0.5384615384615384,485,0.047812967478429336,4.5843624183481655
45,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2OCC(C)=O)C1=O,0.7291509518980481,0.5959595959595959,462,0.04649444361685695,4.258212806667808
46,C=C1C=CN=C=CN1C1Sc2[nH]c(=O)sc2CC12CC(=O)NC2=O,0.7279757276632092,0.2719298245614035,1619,0.045319219382018,5.837892001353795
47,C=Cc1ccc(O)c(C2c3sc(=O)[nH]c3SCC23CC(=O)N(C(C)=O)C3=O)c1,0.7277671168179083,0.5876288659793815,730,0.04511060853671711,4.590878306932123
48,CC=C(C)c1cccc(O)c1C1c2sc(=O)[nH]c2SCC12CC(=O)N(CC)C2=O,0.7268097479456448,0.5242718446601942,416,0.04415323966445362,4.629765498975502
49,O=C1CC2(CSc3[nH]c(=O)sc3C2c2ccccc2O)C(=O)N1C1CCCO1,0.7260669486632498,0.6354166666666666,4,0.04341044038205866,4.622200603574585
50,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2ON2CC=NC2)C1=O,0.7258475150284786,0.5233644859813084,1319,0.043191006747287375,4.892658769405347
51,O=C1CC2(CSc3[nH]c(=O)sc3C2N2CCC=N2)C(=O)N1,0.7250286912989137,0.3431372549019608,1618,0.0423721830177225,5.134873044040291
52,CC1=C2OCCN(N3C(=O)CC4(CSc5[nH]c(=O)sc5C4)C3=O)N12,0.7244134406673266,0.29464285714285715,1692,0.04175693238613543,5.101054556688465
53,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccc(C3=CS3)cc2O)C1=O,0.7242471721850853,0.55,421,0.0415906639038941,4.643631761170193
54,C=C1C=CN(N2C(=O)CC3(CSc4[nH]c(=O)sc4C3)C2=O)CN1,0.7230575145403036,0.3027522935779817,1626,0.04040100625911247,5.212606033155746
55,CC1=NN1C(C)N1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2O)C1=O,0.7228808368011602,0.7444444444444445,450,0.04022432851996904,4.905298749663917
56,O=C1CC2(Cc3sc(=O)[nH]c3SC2N=C2C=NCC2)C(=O)N1,0.7225842736590006,0.25,1613,0.0399277653778094,5.4433965170586145
57,CC(C(=O)[O-])N1C(=O)CC2(Cc3sc(=O)[nH]c3SC2C=C2CC=C3C=C32)C1=O,0.7215098163043614,0.4761904761904762,149,0.03885330802317022,5.83451498227281
58,C=Cc1ccc(O)c(C2c3sc(=O)[nH]c3SCC23CC(=O)N(CC(C)=O)C3=O)c1,0.7213245201592926,0.57,1862,0.03866801187810144,4.519209152821656
59,CCC(C)NC1c2sc(=O)[nH]c2SCC12CC(=O)NC2=O,0.7207283583673867,0.3636363636363637,1694,0.03807185008619551,4.928779093137194
60,CC1=NCCN1C1c2sc(=O)[nH]c2SCC12CC(=O)NC2=O,0.7207139537845579,0.3495145631067961,1671,0.03805744550336676,4.933178934641033
61,CC(C(=O)[O-])N1C(=O)CC2(Cc3sc(=O)[nH]c3SC2c2ccncc2)C1=O,0.7200186007821491,0.5353535353535354,108,0.0373620925009579,5.166592713057636
62,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2ON2CCCO2)C1=O,0.7196545134494269,0.5233644859813084,429,0.0369980051682357,4.800884529691571
63,CC1=C2C3=C(N4C(=O)CC5(CSc6[nH]c(=O)sc6C5)C4=O)N(C3)N=CN12,0.719364440472081,0.2905982905982906,1645,0.036707932190889865,5.6808500920992495
64,CC(C(=O)C(C)(C)C)N1C(=O)CC2(Cc3sc(=O)[nH]c3SC2CC2=NC3=C2C3)C1=O,0.7185827173660366,0.3706896551724138,1992,0.03592620908484545,5.547387185458743
65,O=C1CC2(CSc3[nH]c(=O)sc3C2(c2ccccc2)N2C=C2)C(=O)N1C1CCCCC1,0.7184953476587373,0.3387096774193548,1103,0.03583883937754617,4.6408012862425
66,CCN1C(=O)C(CC(C)=O)C2(CSc3[nH]c(=O)sc3C2c2ccccc2O)C1=O,0.7184146026007334,0.57,470,0.035758094319542244,4.71131067274084
67,CCN1C(=O)C(CC(C)=O)C2(CSc3[nH]c(=O)sc3C2c2ccccc2O)C1=O,0.7184146026007334,0.57,493,0.035758094319542244,4.71131067274084
68,CCN1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2cc(CC(C)=O)ccc2O)C1=O,0.7179961444729074,0.57,458,0.035339636191716206,4.376730498975501
69,CC(=O)N1C(=O)CC2(CSc3[nH]c(=O)sc3C2c2ccccc2O)C1=O,0.7174908533818629,0.7738095238095238,4,0.03483434510067174,4.378702374610244
70,O=C1NC(=O)C2(CSc3[nH]c(=O)sc3C2)C1C=C1N=CCO1,0.717341497827468,0.2962962962962963,1693,0.034684989546276856,5.550385528047626
