SMILES,Reward,Imp,MW,step,Sim,SA
C(-c1ccsc1([C@@H](C)C))1C([C@@H]2C([C@])OC2(/C)O)(C)C1(C#N),0.9304256800782912,0.28749816844416265,,1919,0.075,5.390117829682679
C(-c1ccsc1(-c1ccccc1))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.9273097701538336,0.284382258519705,,1917,0.15,4.424238664037577
C(-c1ccsc1([C@@H](C)C))1C([C@@H]2COC2([C@@H](N))C)C1(C#N),0.9252762530700824,0.2823487414359538,,1902,0.0847457627118644,5.164922701517042
C(-c1ccsc1([C@@H](C=C(/C)C)))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.9172775507550356,0.27435003912090705,,1940,0.09016393442622953,5.225773550025648
C(-c1ccsc1([C@@H](C)([C@H](C#N)C)))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.9146027054935392,0.2716751938594105,,1910,0.08,5.329234345533398
C(-c1ccsc1(N1CCCC[C@H]1C))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.9060057746659276,0.2630782630317989,,1969,0.15702479338842976,4.897725382930539
C(-c1ccsc1([C@@H](C)C))1C([C@@H]([C@@](C)(F))O)(C)C1(C#N),0.9056834583219122,0.2627559466877836,,1931,0.08849557522123894,4.80816187260516
C(-c1cc(n2nnnc2C)c1([C@@H](C)C))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.8984743943094569,0.2555468826753282,,1946,0.08461538461538462,5.163756361142231
C(-c1ccsc1([C@@H](C)C))1C([C@@H]2COC2(/C)O)(C)C1(C(c1/N=C1)),0.8969446079778718,0.25401709634374314,,1988,0.09917355371900828,5.233675258744959
C(-c1ccsc1([C@@H](=C(C)COC)))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.8969244629252131,0.2539969512910845,,1923,0.11475409836065575,5.04049425152701
C(-c1ccsc1([C@@H](C)C))1C([C@@H](O)C(=O)N(C))(C)C1(C#N),0.8934049074898406,0.25047739585571194,,1955,0.10526315789473684,4.559202855096172
C(-c1ccsc1([C@@H](C)C))1C([C@@H]([C@H]2CCC[C@@H]2)O)(C)C1(C#N),0.8908410632398825,0.2479135516057539,,1931,0.12931034482758622,5.050619357037639
C(-c1ccsc1([C@@H](C)C))1C([C@@H](N)C(C)O)(C)C1(C#N),0.8894011748716911,0.2464736632375625,,1981,0.07894736842105263,4.786034674824948
C(-c1ccsc1([C@@H](C)(OC(C)C)))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.8880251692201103,0.2450976575859817,,1971,0.08870967741935484,5.086651947484889
C(-c1ccsc1([C@@H](C)C))1C([C@@H]2COC2(/C)O)(C)C1([NH+](C)[C@H])(C#N),0.8829219363678283,0.2399944247336997,,1990,0.08064516129032258,5.652129492943132
C(-c1ccsc1([C@@H](C)C))1C([C@@H]2COC2(/C)O)([C@@H](C)[C@](C))C1(C#N),0.8800667661416602,0.2371392545075316,,1905,0.08,5.362308771306229
C(-c1ccsc1(C=C[C@@H](C)[C@H](C)))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.8792022910334933,0.2362747793993647,,1936,0.07936507936507936,5.437886509696872
C(-c1ccsc1([C@@H](C)C(=C[C@@H](C))))1C([C@@H]2COC2(/C)O)(C)C1(C#N),0.8787417365117597,0.23581422487763104,,1909,0.07936507936507936,5.465264531674893
C(-c1ccsc1([C@@H](C)C))1C([C@@H]2COC2(/C)O)(C)C1(C(=O)[NH+](C)C),0.8770599625931059,0.2341324509589773,,1960,0.10743801652892562,5.3864069519413516
C(-c1ccsc1([C@@H](C)C))1C([C@@H]2COC2(/C)O)(C)C1(=N/C=C[C@](C)),0.8694279926332267,0.22650048099909806,,1980,0.08800000000000001,5.330502636120409
