SMILES,Reward,Imp,MW,step,Sim,SA
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c([C@][C@])cc3s2)([N-])C1(=C([C@H]))),0.9421724792065854,0.3161786897106489,,1943,0.15254237288135594,6.296103234911807
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H](\C)))),0.9369395916675004,0.31094580217156376,,1981,0.1724137931034483,5.717503731189722
C(OC([C@H]1C(O)([C@@])c2nc3cc(C=C)c(F)cc3s2)([N-])C1(=C([C@H]))),0.9368538206905662,0.3108600311946297,,1907,0.1724137931034483,5.441078669154983
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H])(/CC))),0.9255616148939816,0.2995678253980452,,1931,0.2,5.770094474674889
C(OC([C@H]1C(=O)[C@](C)(O)c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.9244688987650652,0.2984751092691288,,1910,0.2,5.475896157367197
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(c1)C1(CC)),0.9239709104662196,0.2979771209702829,,1954,0.19827586206896552,6.221734884316316
C(OC([C@H]1C(O)([C@@]([O-]))c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.9212405456415462,0.2952467561456097,,-1962,0.1724137931034483,5.863553855259201
C(OC([C@H]1C([C@@H]2C[C@H]2N)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.9189879710336012,0.29299418153766466,,1997,0.175,6.075601417534477
C(OC([C@H]1C(O)([C@@])c2nc3cc(c4cncnc4C)3s2)([N-])C1(=C([C@H]))),0.9044976127107128,0.2785038232147764,,1927,0.10236220472440943,6.17142973307066
C(OC([C@H]1C(O)(CC[C@H])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.9024135858955228,0.27641979639958625,,1915,0.17796610169491525,5.851239892574297
C(OC([C@H]1C(O)([C@@])c2nc3c(c4ncccc4C)cc3s2)([N-])C1(=C([C@H]))),0.8963503912783441,0.2703566017824076,,1922,0.14400000000000002,5.606330287714356
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(OC(C)(C)(C))cc3s2)([N-])C1(=C([C@H]))),0.8929175007830921,0.2669237112871554,,1928,0.14400000000000002,5.6066483403324785
C(OC([C@H]1C(O)([C@@])c2nc3c([C@H]4C[C@H]4C)c([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8928689634176247,0.2668751739216881,,1995,0.14400000000000002,6.069276371265763
C(OC([C@H]1C(O)([C@@])c2([O-])N(C)c3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8916810121281352,0.2656872226321987,,1903,0.12295081967213115,6.430123139664067
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@H](C)O[C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8899250421058715,0.263931252609935,,1907,0.175,5.796482723236617
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C(C/N)([C@H]))),0.8895693248289297,0.2635755353329932,,1980,0.1896551724137931,5.824949041982582
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-](C=C/C))C1(=C([C@H]))),0.8887777680185552,0.2627839785226187,,1917,0.16393442622950818,6.128362807879613
