SMILES,Reward,Imp,MW,step,Sim
C([C@H])c1c([C@](C#N)([C@@H]2C(=O)[C@H](C)(-c3cc[nH]n3))cc([C@@H])2)cc1,0.9057703606781072,0.26941365900956726,,1921,0.12396694214876033
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))c(c3Cl)Nc(c3)2)cc1,0.9012605179402149,0.2649038162716749,,1903,0.09375
C([C@H])c1c([C@](/c2cc(F)oc2)([C@@H]2C([C@@H])(-c3cc[nH]n3))cc([C@@H])2)cc1,0.9012111376839617,0.2648544360154217,,1902,0.10852713178294573
C([C@H])c1c([C@](C(O[C@H])[C@@H]2C([C@@H])(-c3cc[nH]n3))cc([C@@H])2)cc1,0.8964701410901603,0.26011343942162035,,1952,0.10743801652892562
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3)(N3CCCOC3))cc([C@@H])2)cc1,0.8919397293943505,0.25558302772581054,,1981,0.07971014492753623
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))c(/C)2)cc1,0.891518028073072,0.25516132640453204,,1903,0.0847457627118644
C([C@H])c1c([C@](C(O[C@H])2C([C@@H])(-c3cc[nH]n3))cc([C@@H])2)cc1,0.88467821612764,0.2483215144591,,1993,0.11016949152542373
C([C@H])c1c([C@](C#N)([C@@H]2C([NH+])(-c3cc[nH]n3))cc([C@@H])2)cc1,0.8777304100205535,0.24137370835201355,,-1933,0.09166666666666666
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))cc([C@@H])2)cc1(C(C)(C)N),0.876020603397161,0.23966390172862106,,1918,0.10236220472440945
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H](n3nnnc3)-c3cc[nH]n3))cc([C@@H])2)cc1,0.875445995529101,0.239089293860561,,1924,0.08888888888888889
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc(C(=O)NC)[nH]n3))cc([C@@H])2)cc1,0.8743363616612057,0.23797965999266568,,1925,0.11023622047244094
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH](N/C(=O)C[C@@H])n3))cc([C@@H])2)cc1,0.8723540335359609,0.2359973318674209,,1951,0.1076923076923077
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))cc([C@@H]([C@@H](C#N)C))2)cc1,0.8713748189003532,0.2350181172318132,,1917,0.09230769230769231
C([C@H])c1c([C@](C(N2CC(O)(C)CC2)2C([C@@H])(-c3cc[nH]n3))cc([C@@H])2)cc1,0.8713393768974816,0.23498267522894167,,1947,0.09848484848484848
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))c(ccc3)CC3(OC)c([C@@H])2)cc1,0.8709429932640051,0.23458629159546518,,1968,0.11851851851851852
C([C@@H]1CCCCN1)c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))cc([C@@H])2)cc1,0.8696991044372262,0.23334240276868623,,1941,0.08088235294117647
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))c(O[C@H]3C=COC[C@@H]3)2)cc1,0.8694146589664948,0.23305795729795487,,1997,0.09701492537313433
C([C@H])c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))c(-c3cccs3)c([C@@H])2)cc1,0.8679531623978539,0.23159646072931395,,1916,0.12307692307692308
C(C[C@H]1C[C@H]1)c1c([C@](C#N)([C@@H]2C([C@@H])(-c3cc[nH]n3))cc([C@@H])2)cc1,0.8671678078677717,0.23081110619923173,,1910,0.09375
