SMILES,Reward,Imp,MW,step,Sim,SA
COc1ccc(N(c2)c([C@@])(Oc2(O(/[C@@H])))c2nc3[nH](O)CC(=O)c3s2)([C@])c(/[C@])1,0.8409922021334939,0.2264562674606274,,1976,0.16666666666666666,6.260288863383334
COc1ccc(N(c2)c([C@@])(Oc2(c2occc2))c2nc3[nH](O)CC(=O)c3s2)([C@])c(/[C@])1,0.8107971208159925,0.19626118614312604,,1948,0.17164179104477612,5.712027638174207
COc1ccc(N(c2)c([C@@])(Oc2(O[C@@H]))c2nc3[nH](O)CC(=O)c3s2)([C@])c(/[C@](=C))1,0.8105616348358494,0.19602570016298293,,1979,0.16279069767441862,6.1902509602884885
COc1ccc(N(c2)c([C@@])(Oc2(O[C@@H]))c2nc3[nH](O)CC(=O)c3s2)(C)C(C)c(/[C@])1,0.8093727248362446,0.19483679016337807,,1993,0.16923076923076924,6.191166876407655
COc1ccc(N(c2)c([C@@])(Oc2(O[C@@H]))c2nc3[nH](O)CC(=O)c3s2(\[C@H])[C@])1,0.8016315907411437,0.1870956560682772,,1964,0.14285714285714285,6.199341909324688
COc1ccc(N(c2)c([C@@])(Oc2(O[C@@H]))c2nc3[nH](O)C(C)(C/N)c3s2)([C@])c(/[C@])1,0.7743436799858907,0.15980774531302422,,1902,0.15503875968992248,6.517994860590449
COc1ccc(N(c2)c([C@@])(Oc2(O[C@@H]))c2nc3[nH](O)C(=O)N(C)c3s2)([C@])c(/[C@])1,0.7718976019340251,0.15736166726115866,,1961,0.1732283464566929,6.165808026906083
COc1ccc(N(c2)c(OC(C))(Oc2(O[C@@H]))c2nc3[nH](O)CC(=O)c3s2)([C@])c(/[C@])1,0.7501962324059259,0.13566029773305946,,1949,0.17692307692307693,5.986217812671527
COc1ccc(N(c2)c([C@@])(Oc2(C[C@](C)([NH3+])))c2nc3[nH](O)CC(=O)c3s2)([C@])c(/[C@])1,0.7484494249349319,0.13391349026206545,,1962,0.17829457364341084,6.250825217734818
COc1ccc(N(c2)c([C@@])(Oc2(O[C@@H]))c2nc3[nH]([NH+](C)[C@H](C))C(=O)c3s2)([C@])c(/[C@])1,0.7473764500902845,0.13284051541741804,,1988,0.16923076923076924,6.7821329913054145
COc1ccc(N(c2)c([C@@])(Oc2(O[C@@H]))c2nc3[nH](\n4cccc4)C(=O)c3s2)([C@])c(/[C@])1,0.7467187525347864,0.13218281786191988,,1970,0.16296296296296298,6.018113352459921
