SMILES,Reward,Imp,MW,step,Sim
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H](C)[C@@H](C)c3cscn3)CC2))1,0.9220776963281406,0.25211980328648187,,1932,0.14173228346456693
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC([C@@])2))1,0.9190456245790481,0.2490877315373894,,-1959,0.13846153846153847
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)C(O[C@H])2))1,0.8936426684777982,0.2236847754361394,,1987,0.1297709923664122
N#Cc1ccc(N2C(O[C@H])Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8935745301210646,0.22361663707940582,,1990,0.14615384615384616
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H](S[C@@H]))c3cscn3)CC2))1,0.8914273052284318,0.22146941218677307,,1924,0.140625
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC([C@@](C))2))1,0.8847948578239857,0.21483696478232694,,1920,0.13533834586466165
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3(O[C@]))c3cscn3)CC2))1,0.8823328018065956,0.2123749087649368,,1979,0.14285714285714285
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H](C/N)c3cscn3)CC2))1,0.8812625759028088,0.21130468286115,,1904,0.1532258064516129
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC([C@@H]/C#N)2))1,0.8703021388985772,0.20034424585691846,,1931,0.1323529411764706
N#Cc1ccc(N2C(=O)N([NH+]/C)c(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8691784535655226,0.19922056052386383,,1934,0.16153846153846155
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C(/N=S)[C@@H]3)c3cscn3)CC2))1,0.8635139767660055,0.19355608372434674,,1993,0.14285714285714285
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3(c4ccc[nH]4)cn3)CC2))1,0.8584261207193387,0.1884682276776799,,1943,0.17557251908396945
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H](C[C@@H](C)N)c3cscn3)CC2))1,0.8576469588618869,0.18768906582022815,,1932,0.14728682170542637
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([NH2+][C@])c3cscn3)CC2))1,0.8565898991932549,0.18663200615159614,,1958,0.144
N#Cc1ccc(N2C(=N/[C@@H])c(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8515226613433988,0.18156476830174006,,1906,0.15873015873015872
N#Cc1c(N\C)cc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8505851796897298,0.18062728664807104,,1962,0.14393939393939395
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C(/[NH2+])[C@@H]3)c3cscn3)CC2))1,0.8500786253092358,0.18012073226757708,,1993,0.14728682170542637
N#Cc1ccc(N2C(=O)N([NH+]3CC[C@@]3)c(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8482777841531963,0.17831989111153757,,1925,0.16296296296296298
N#Cc1c(C#[NH+])cc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8465274706765874,0.17656957763492864,,1935,0.14393939393939395
