SMILES,Reward,Imp,MW,step,Sim
C[C@H]1C(/[N-])[C@@]2(C1(c3ccccc3))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.7405974133985305,0.11876304280245453,,1999,0.18831168831168832
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC([C@@])Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.7337095333742888,0.11187516277821286,,-1967,0.1513157894736842
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(C([C@@H](C#N))Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.7164464230233831,0.09461205242730719,,1993,0.14838709677419354
C[C@H]1C(/[N-])[C@@]2(C1(N[C@H](C)C))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.6983524952492748,0.07651812465319885,,1956,0.19863013698630136
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(C(C[C@H])C(=O)Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.6968695271671482,0.07503515657107229,,1945,0.16883116883116883
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3ccc(O[C@H])3)1)C2=O,0.6927142053774812,0.07087983478140525,,1937,0.18620689655172415
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2([C@H](O)C),0.6704752166099415,0.048640846013865535,,1906,0.16129032258064516
C[C@H]1C(/[N-])[C@@]2(C1(C(C)(C))(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.6664752173910692,0.04464084679499325,,1988,0.1895424836601307
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3ccc(O)[C@@](C)(F)3)1)C2=O,0.657625419392784,0.035791048796708025,,1953,0.19727891156462585
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1c([C@H](C)O)c(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.6518266334163242,0.02999226282024825,,1938,0.19736842105263158
C[C@H]1C(/[N-])[C@@]2(C1(N3C(=O)[C@@H](C)CCN3))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.6459051883952933,0.02407081779921738,,1913,0.23841059602649006
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)([S@](=O)CCC)1)C2=O,0.6442589503848755,0.022424579788799526,,1944,0.16666666666666666
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])cc3(N3C(=O)[C@@H]3C))1)C2=O,0.6411406647907337,0.01930629419465779,,1974,0.23026315789473684
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])c(N/C(=O)C)c3)1)C2=O,0.6337833742867007,0.011949003690624793,,1958,0.21710526315789475
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])c([C@@H]4CCCO4)c3)1)C2=O,0.6331543678406498,0.011319997244573887,,1943,0.23376623376623376
C[C@H]1C(/[N-])[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3cc(N4CCc4)([C@@])cc3)1)C2=O,0.6324843175541468,0.010649946958070866,,1907,0.2119205298013245
C[C@H]1C(C2CCCC2)[C@@]2(C1(C(=C(C)[C@@H])))N(CC(=O)Nc1cc(\CC)(/c3ccc([C@@])cc3)1)C2=O,0.6291728485471304,0.007338477951054467,,1916,0.2129032258064516
