SMILES,Reward,Imp,MW,step,Sim,SA
CC([C@H](c1cc(C)C(=O)ccc1(/C))([C@]))[NH+]1(\C)(c2cc(F)sn2)1,0.9373836900667925,0.30141089167387297,,-1985,0.09302325581395347,5.2416809983735835
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C)([C@H]2C[C@H]2C)1,0.9185448874335812,0.2825720890406617,,1906,0.08235294117647059,5.151049379985162
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C)(c2ccc(Cl)cc2)1,0.9166948601664148,0.28072206177349524,,1906,0.0625,4.6390853917926265
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc([C@])n2)1,0.9066937911025948,0.2707209927096753,,-1988,0.06741573033707865,5.322278222504858
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)(C)C[C@@H](C)2)1,0.9025926011239612,0.2666198027310418,,1930,0.09574468085106384,5.451378505831963
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C(=[C@@H])c2cc(F)sn2)1,0.8945228005880222,0.2585500021951028,,1997,0.0625,5.057834511942328
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C(=[C@])c2cc(F)sn2)1,0.8942432908103376,0.2582704924174182,,1997,0.0625,5.13559616521443
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H](/C))[NH+]1(\C)(c2cc(F)sn2)1,0.89293714811272,0.2569643497198005,,2000,0.0625,5.190211913032581
CC([C@H](c1c(N)[C@](C)(C)cc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8878502444213443,0.2518774460284249,,1947,0.09195402298850576,5.81426668404332
CC([C@H](c1c([C@@H][C@@])(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8806487333815974,0.244675934988678,,1989,0.08602150537634409,6.2718803330894515
CC([C@H](c1cc(O)CC[C@@H](C)c1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8781198118927328,0.24214701349981335,,1950,0.07608695652173914,5.856780934993736
CC([C@H](c1cc(C)C(=O)cc(OC)c1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8712221440440225,0.2352493456511031,,1914,0.061224489795918366,5.181388808559904
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C([C@H]2OCCCO2))1,0.8695384591237778,0.2335656607308584,,1911,0.08602150537634409,4.61126153430116
CC([C@H](c1(C)C[C@@H](C)cc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8664860339106812,0.23051323551776184,,1933,0.09411764705882353,6.131102807320078
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C([C@H]))1,0.8638085171697234,0.227835718776804,,-1983,0.0759493670886076,4.853202373136357
CC([C@H](c1c(c2N[C@H](C)c2)cc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8614991934603858,0.2255263950674664,,1918,0.05319148936170213,6.069868915762967
CC([C@H](c1cc(C)C(=O)ccc1(/C))([C@](C)(O)C))[NH+]1(\C)(c2cc(F)sn2)1,0.8552101521615315,0.2192373537686121,,1924,0.08602150537634409,4.974991643749625
CC([C@H](c1cc(C)C(CO)[C@@H](C)c1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8462360998125403,0.2102633014196209,,1923,0.06315789473684211,5.985144575868681
CC([C@H](c1cc([C@H](C)n2nncc2)c1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8445443960749429,0.2085715976820235,,1904,0.0707070707070707,5.915249278782655
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C([C@H]c2nc(C)cc(Cl)c2))1,0.8371772024245885,0.20120440403166906,,1983,0.06930693069306931,4.704939585338165
CC([C@H](c1c(C[C@H](O)[C@@H])cc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8343454000212386,0.1983726016283192,,1918,0.06666666666666668,6.263934053882974
CC([C@H](c1c(Cn2nncn2)cc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8321093552548998,0.1961365568619804,,1981,0.0505050505050505,5.843894167313019
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@@H](C)[C@](C))[NH+]1(\C)(c2cc(F)sn2)1,0.8293701361940021,0.1933973378010827,,1903,0.08080808080808081,5.426169044764816
CC([C@H](c1cc(C(O(CC)))ccc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.825610920947527,0.18963812255460755,,1995,0.07291666666666667,4.93731258163527
CC([C@H](c1cc(C)C(cccc2)CC2(F)c1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8247549458186202,0.1887821474257008,,1923,0.0673076923076923,6.8267486246032725
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)(N(C)C)2)1,0.8227306164093541,0.18675781801643465,,1930,0.07526881720430108,5.310029822062017
CC([C@H](c1c(C)OC(=O)C[C@H](C)cc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8208252718663939,0.18485247347347444,,1981,0.07216494845360824,5.8326374553336
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C(c2cc(Br)ccc2C))1,0.8205801221177654,0.18460732372484603,,1911,0.07142857142857142,4.304153864130446
CC([C@H](c1c(N[C@](C)(C#N)C)cc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8168088623220208,0.18083606392910131,,1947,0.052083333333333336,5.853874161232143
CC([C@H](c1cc(C)C(=O)ccc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc([C@H]3CCCN3)sn2)1,0.8159825493403533,0.18000975094743388,,1940,0.07692307692307693,5.212754823393654
CC([C@H](c1cc(C)C(=O)c([C@@H]([NH3+])C)cc1(/C))(C#N))([C@H])[NH+]1(\C)(c2cc(F)sn2)1,0.8136339674819306,0.1776611690890112,,1921,0.08163265306122447,5.73899775549071
