SMILES,Reward,Imp,MW,step,Sim,SA
Cc1c([NH+])c(C(-n2cccc2)2C([C@@])(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.9147542494969324,0.2904850690886347,,-1960,0.1111111111111111,6.4118497517172015
Cc1c([NH+])c(C(-n2cccc2)2C([C@H](C)[C@@H](C))C([C@@])2([S@@]))(/C)[nH]1,0.9013279268997124,0.2770587464914145,,1999,0.14705882352941174,6.1500412308534775
Cc1c([NH+])c(C(-n2c([C@@](C))ccc2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8912575990239643,0.2669884186156665,,1905,0.12844036697247707,6.398895759126436
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))([C@H](C#N))[nH]1,0.8827494781052408,0.25848029769694303,,1944,0.08771929824561403,6.4543378009555745
Cc1c([NH+])c(C(-n2cccc2)2C(S[C@H](CC#N)C)C([C@@])2([S@@]))(/C)[nH]1,0.8817564930455181,0.25748731263722024,,1930,0.1388888888888889,6.096766814447961
Cc1c([NH+])c(C(-n2cccc2([C@@H]2C[C@H]2))2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8813798552061402,0.25711067479784233,,1926,0.11504424778761063,6.398421399195773
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(C[C@H](O))1,0.8704013027923566,0.2461321223840588,,1957,0.08108108108108109,6.35531989513311
Cc1c([NH+])c(C(-n2cccc2)2C([C@@]3(C)Cc3)(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8657083167687583,0.24143913636046044,,1960,0.11304347826086955,6.101521758827893
Cc1c([C@H]2C[C@@H]2)c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8635856142923317,0.2393164338840339,,1945,0.10714285714285714,6.0889469987797575
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C(\C3(C)CCc3)C))C([C@@])2([S@@]))(/C)[nH]1,0.8633894501272494,0.2391202697189516,,1937,0.13274336283185842,6.008968352092456
Cc1c([NH+])c(C(-n2cccc2(N/C))2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8556508594023741,0.23138167899407625,,1949,0.12844036697247707,6.184418836049513
Cc1c([NH+])c(C(-n2cccc2)2C([C@H]3CCCN3)C([C@@])2([S@@]))(/C)[nH]1,0.8535817972679399,0.22931261685964224,,1999,0.10909090909090907,5.798944886721738
C([C@@H]1C[C@@H]1)c1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8509880311652559,0.2267188507569581,,1990,0.09482758620689656,6.471193975849888
Cc1c(N)C(=O)N(C)c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8490436006354017,0.22477442022710392,,1945,0.14285714285714285,5.763119692237767
Cc1c([NH+])c(C([C@@H]2COCC[C@H]2[C@H])2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8449800670331421,0.22071088662484414,,1961,0.08849557522123894,6.5910432626213655
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C(N3CCC[C@@H](C)C3)))C([C@@])2([S@@]))(/C)[nH]1,0.8395036013747198,0.215234420966422,,1958,0.10833333333333334,5.711004297687167
Cc1c([NH+])c(C(-n2cccc(N)C(=O)2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8291271311564263,0.2048579507481285,,1965,0.14678899082568808,5.998093915762967
Cc1c([NH+])c(C(-n2cccc(NC(=O)C)2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8256964479816297,0.20142726757333185,,1965,0.15315315315315314,5.926446443098845
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([C@@H](c2ccccc2C)))(/C)[nH]1,0.8242180516621159,0.19994887125381824,,1919,0.13008130081300814,5.599132876110168
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=C([C@H]3C[C@H]3N)C))C([C@@])2([S@@]))(/C)[nH]1,0.8239005156105598,0.19963133520226195,,1963,0.11304347826086955,6.300170221546555
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1(C=C),0.8237795530033513,0.19951037259505344,,1967,0.08849557522123894,6.256427769051994
Cc1c([NH+])c(C(-n2ccc(n3nncn3)c2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8219578992025113,0.19768871879421346,,1935,0.10833333333333334,6.295707187775072
Cc1c([NH+])c(C(-n2cccc2(N=N/C))2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8219443331271349,0.19767515271883707,,1949,0.125,6.41150748454995
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(N[C@@H](C))[nH]1,0.8217144185958717,0.19744523818757387,,1997,0.09734513274336284,6.4565773613951345
Cc1c([NH+])c(C(-n2cccc2)2C(-S([C@H]3CCC[C@@H]3N[C@]))C([C@@])2([S@@]))(/C)[nH]1,0.8211706481922867,0.19690146778398887,,1927,0.09243697478991596,6.335246515661265
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(N(C)[C@@H])[nH]1,0.8199020701503036,0.19563288974200574,,1997,0.09821428571428573,6.445771689647527
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC([C@H]3CCC[C@@H]3)))C([C@@])2([S@@]))(/C)[nH]1,0.8198345509639254,0.1955653705556276,,1973,0.09836065573770493,6.298500451533322
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@](N3COC3))2([S@@]))(/C)[nH]1,0.8191640297297177,0.19489484932141987,,2000,0.1016949152542373,6.227111375959625
Cc1c([NH+])c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(O)CCCC(=O)[nH]1,0.8191606152090397,0.1948914348007419,,1944,0.1,5.791573872498799
Cc1c([NH+])c(C(-n2ccc(/SC)c2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.818372542268191,0.1941033618598932,,1953,0.12844036697247707,6.298457545726932
Cc1(n2ccnc2C)c(C(-n2cccc2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8181669627847804,0.19389778237648256,,1917,0.09243697478991596,5.86932086045366
Cc1c([NH+])c(C(-n2ccc(/C(=O)N)c2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8178953353029547,0.19362615489465684,,1935,0.14678899082568808,6.096362665762967
Cc1c([NH+])c(C(-n2c(C(=O)N)ccc2)2C(-S(C=CC))C([C@@])2([S@@]))(/C)[nH]1,0.8178953353029546,0.19362615489465676,,1905,0.14678899082568808,6.005116511916814
