SMILES,Reward,Imp,MW,step,Sim
[NH3+][C@@H](C(N(c1c([C@H])cc(C)N([C@H](C#N)[C@H])1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.8097836326839081,0.14026411526354232,,1949,0.08256880733944955
[NH3+][C@@H](C(N(c1c([C@H])cc(C)N(C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C(O))),0.8086979381050208,0.13917842068465502,,-1983,0.0970873786407767
[NH3+][C@@H](C(N(c1c([C@H])cc([C@H]2C[C@@H]2C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.8086077521937981,0.13908823477343235,,1951,0.0761904761904762
[NH3+][C@@H](C(N(c1c([C@H])cc(C([NH+]))N(C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.8069101852795947,0.13739066785922893,,-1977,0.0970873786407767
[NH3+][C@@H](C(N(c1c([C@H])cc(C([S@@])C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.8040426535743148,0.13452313615394906,,1923,0.0784313725490196
[NH3+][C@@H](C(N(c1c([C@H])cc(C)N(C)1)(/C))c1ccc(/C(c2(O[C@H](C)C)c(\[C@H])c2[C@@])1C)),0.7953127859051363,0.12579326848477057,,1968,0.08653846153846154
[NH3+][C@@H](C(N(c1c([C@H])cc([C@H]2C[C@H]2C)N(C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.7808537331192656,0.1113342156988999,,1985,0.08256880733944955
[NH3+][C@@H](C(N(c1c([C@H])c(/C(=O))c(C)N(C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.771340360586425,0.10182084316605922,,1902,0.08490566037735849
[NH3+][C@@H](C(N(c1c([C@H](/C=C))cc(C)N(C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.7683240674395027,0.0988045500191369,,1918,0.08411214953271028
[NH3+][C@@H](C(N(c1c([C@H])cc(C)N(NC[C@@])1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.7662121006599729,0.09669258323960717,,1980,0.09433962264150944
[NH3+][C@@H](C(N(c1c([C@H])cc([NH+]=C2C[C@H]2C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.7656596132919717,0.09614009587160599,,1981,0.07407407407407407
[NH3+][C@@H](C(N(c1c(Cn2ccn[nH+]2)N(C)1)(/C))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.7653594108446412,0.09583989342427546,,1956,0.08256880733944955
[NH3+][C@@H](C(N(c1c([C@H])cc(C)N(C)1)([C@@H]1CCOC[C@H]1))c1ccc(/C(c2scc(\[C@H])c2[C@@])1C)),0.7612144098355157,0.09169489241514994,,1998,0.07692307692307693
