SMILES,Reward,Imp,MW,step,Sim,SA
Cc1c(C)N([S@@])C(=O)c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.9166032987172904,0.2879079773841047,,1982,0.10091743119266056,5.603421397751813
Cc1c(C)N([S@@](=O))c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.903519882485834,0.2748245611526483,,1982,0.11320754716981132,5.756699512827439
Cc1c(C)N([S@@](=O)[N-])c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.894497377954909,0.2658020566217234,,1909,0.10091743119266056,5.98159319460912
Cc1c(C)N(C(=O)([C@@H]))c(C(OC(F)(F))c2c(N/C)3cccnc23)c1([C@]),0.8930832193795198,0.2643878980463342,,1947,0.09821428571428573,5.579191802413051
Cc1c(C)N(C(=O)([C@@H]))c(C([C@@H]2CC[C@H]2C)(C)c2c(N/C)3cccnc23)c1([C@]),0.8923079417090224,0.2636126203758368,,1917,0.09322033898305083,5.7580336390746165
Cc1c(C)N(C(=O)([C@@H]))c(C([C@@H]2CCCC[C@H]2)c2c(N/C)3cccnc23)c1([C@]),0.8901731883815482,0.2614778670483626,,1930,0.10084033613445377,5.709898257522893
Cc1c(C)N(C(=O)([C@@H]))c(C(N)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.8894046537788326,0.26070933244564704,,-1997,0.10091743119266056,5.700418032367197
Cc1c(C)N(C(=O)([C@@H]))c(C(n2nncc2[C@H])(C)c2c(N/C)3cccnc23)c1([C@]),0.8870362845320791,0.2583409631988933,,1917,0.1,5.825567945934423
Cc1c(C)N(C(=O)([C@@H]))c(C(C)([C@](C)(N))c2c(N/C)3cccnc23)c1([C@]),0.884796201997916,0.2561008806647304,,1920,0.0990990990990991,5.567677169284986
Cc1c(C)N(C(=O)([C@@H]))c(C(C)[C@@H](C)c2c(N([C@](C)(O))C)3cccnc23)c1([C@]),0.8696520771609834,0.2409567558277977,,1969,0.09482758620689656,5.662363956331127
Cc1c(C)N(/N/C(=O)C)c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.8678586451886455,0.2391633238554599,,1909,0.09821428571428573,5.366957033583672
Cc1c(C)N(N/C(=O)C)c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.8678586451886455,0.2391633238554599,,1945,0.09821428571428573,5.366957033583672
Cc1c(C)N(C(=O)([C@@H]))c(C(CNC)c2c(N/C)3cccnc23)c1([C@]),0.8652364426602399,0.2365411213270543,,1981,0.11009174311926606,5.466723298690616
Cc1c(C(n2nnnc2))c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.8647811491539011,0.2360858278207155,,1959,0.11504424778761063,5.490171004388986
Cc1c(C)N(C(=O)([C@@H]))c(C(C)(N)C(=O)c2c(N/C)3cccnc23)c1([C@]),0.8589902657930735,0.23029494445988785,,1920,0.0990990990990991,5.454577169284986
Cc1c(C)N(C(=O)([C@@H]))c(C(C(O)[C@](C)C)c2c(N/C)3cccnc23)c1([C@]),0.8572743579978209,0.22857903666463544,,1970,0.09649122807017543,5.759196835315755
Cc1c(C)N(C(=O)([C@@H]))c(C(C)[C@@H](C)c2c([C@@H](C)[NH2+]C(=O)C)3cccnc23)c1([C@]),0.8567282194808469,0.2280328981476613,,1921,0.09243697478991596,6.048933579772411
Cc1c(C)N(C(=O)([C@@H]))c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]([C@H](C))),0.8516280862520474,0.22293276491886185,,1996,0.09565217391304348,5.601631675258423
Cc1c(C)N(C(=O)([C@@H]))c(C(C)[C@@H](C)c2c(N/C)3c(CC([O-])C)nc23)c1([C@]),0.8516095705311392,0.22291424919795355,,1916,0.0782608695652174,5.933505151575977
Cc1c(C)N(C(=O)([C@@H]))c(C(C)[C@@H](C)c2c([C@]3(O)CCN[C@H]3)3cccnc23)c1([C@]),0.8503739933676996,0.221678672034514,,1985,0.1,6.052925526374883
Cc1c(C)N(C(=O)([C@@H]))c(C(C)[C@@H](C(C(C#N)))c2c(N/C)3cccnc23)c1([C@]),0.8472408048493929,0.21854548351620728,,1927,0.10256410256410256,5.665730417691492
Cc1c(C)N(C(=O)([C@@H](C([O-])C)))c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.8415960393166945,0.21290071798350885,,1907,0.09401709401709403,5.887040198610971
Cc1c(C)N(C(=O)([C@@H]))c(C(=C/[NH+]C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.8411714653933985,0.21247614406021287,,1972,0.09565217391304348,6.0059569410535225
Cc1c(C)N(C(=O)([C@@H]))c(C(N(C)C(=O)C(C)(C)C)(C)c2c(N/C)3cccnc23)c1([C@]),0.8375047812850737,0.20880945995188804,,1917,0.08943089430894309,5.373002278918079
Cc1c(C)N(C(S(=O)(=O)[C@H]))c(C(C)[C@@H](C)c2c(N/C)3cccnc23)c1([C@]),0.8373543765485917,0.20865905521540606,,1989,0.10619469026548672,5.624092487489669
Cc1c(C)N(C(=O)([C@@H]))c(C(C)[C@@H](C)c2c(N([C@H]3CC[NH2+]C3)/C)3cccnc23)c1([C@]),0.8366388600201445,0.20794353868695886,,1979,0.08870967741935484,6.307725044370124
