SMILES,Reward,Imp,MW,step,Sim
C([C@@H])c1n[nH]c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.9085865692271983,0.26382434355504025,,-1968,0.1897810218978102
C([C@H])c1n[nH]c(C)c(/[C@@H]([C@@H]2C[C@H]2))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8846118633978486,0.23984963772569057,,1995,0.12686567164179105
C([C@H])c1n[nH]c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2(C=C[C@@]))n1,0.8648540041297855,0.2200917784576275,,1970,0.18181818181818182
C([C@H])c1n[nH]c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([NH+](/[C@H])[C@H])2)N(c2([C@@]))n1,0.8505615149453961,0.2057992892732381,,1933,0.18571428571428572
C([C@H])c1n[nH]c(C)c(/[C@@H](c2c(C3CC[C@@H]3)cc2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8500678270216402,0.20530560134948217,,1944,0.15862068965517243
C([C@H])c1([C@H]2COC2=N)c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8443600512412893,0.1995978255691313,,1915,0.1793103448275862
C([C@H])c1n[nH]c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C(C2COC2)([C@@]))n1,0.843975966907916,0.19921374123575797,,1999,0.2074074074074074
C([C@H])c1n[nH]c(C)c(/[C@@H](N(C(=O)C(C)(C)C)C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8432283191027934,0.19846609343063537,,1957,0.13286713286713286
C([C@H])c1n[nH]c(C)c(/[C@@H](c2c(-c3ccccc3)cc2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8328399424848663,0.18807771681270824,,1944,0.174496644295302
C([C@H])c1n[nH]c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([C@H]2COC[C@@]2)([C@@]))n1,0.8296886861938009,0.18492646052164285,,1966,0.2014388489208633
C([C@H])c1n[nH](\C)c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8295330369829208,0.18477081131076278,,1938,0.18705035971223022
C([C@H])c1n[nH]c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([C@H]([NH3+]))([C@@]))n1,0.8266046874736028,0.1818424618014448,,1966,0.18045112781954886
C([C@H])c1n[nH]c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([C@H](C)C)2)N(c2([C@@]))n1,0.8255786146540246,0.18081638898186658,,1908,0.18571428571428572
C([C@H])c1n[nH](N)c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8250973569793194,0.1803351313071614,,-1952,0.18705035971223022
C([C@H])c1n[nH]c(C)c(/[C@@H](c2cc(C)CN(CC)c2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8225467407677285,0.17778451509557047,,1979,0.1564625850340136
C([C@H])c1([C@@H]2C(=O)NCC2)c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1cc(C([NH+])([C@H])2)N(c2([C@@]))n1,0.819988757252139,0.17522653157998103,,1915,0.2
C([C@H])c1n[nH]c(C)c(/[C@@H](c2ccccc2/C))[C@@H]1c1c(CC[C@])c(C([NH+])([C@H])2)N(c2([C@@]))n1,0.8180532793433711,0.1732910536712131,,1941,0.1875
