SMILES,Reward,Imp,MW,step,Sim,SA
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(C)[C@H](N))2(=N/C)([C@])2)c1([N-]),0.9229111764770754,0.3112688436875023,,1920,0.17857142857142858,5.234586525796951
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)[C@@H](C))2(C)(C)([C@])2)c1([N-]),0.9166893684033296,0.30504703561375635,,1991,0.18018018018018014,4.989354865293993
N#Cc1ccnc(S(-c2c([C@H])nc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.9128515223327583,0.3012091895431852,,1904,0.15517241379310345,5.490549255431248
N#Cc1ccnc(S(-c2cnc(C)([S@@])c2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8928382351294881,0.281195902339915,,-1961,0.1592920353982301,6.108269925909551
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@](=O)([C@H]))2)c1([N-]),0.8889671849121568,0.2773248521225836,,1985,0.20175438596491227,5.195144208734669
N([C@@])c1ccnc(S(-c2cnc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8737711036555633,0.2621287708659902,,1935,0.13793103448275862,5.548996466625354
N#Cc1ccnc(S(-c2c(O)nc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8721377113135755,0.2604953785240024,,-1954,0.15517241379310345,5.268132493089111
N#Cc1ccnc(S(-c2cn(c3nn(C)cc3)2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8718835569301928,0.2602412241406197,,1926,0.15966386554621848,5.428474272192337
N#Cc1ccnc(S(-c2(O)C[C@](F)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8711838749633312,0.259541542173758,,1928,0.1592920353982301,5.916970166294166
N#Cc1ccnc(S(-c2c(O3)[C@H](c3)nc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8632620685105659,0.2516197357209927,,1954,0.1557377049180328,5.874942917437387
N#Cc1c(C[C@](C))(S(-c2cnc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8616675411787841,0.2500252083892109,,1912,0.1391304347826087,5.884674012448013
N#Cc1ccnc(S(-c2([C@@H](C)[C@@H])nc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8614755051123496,0.2498331723227765,,1919,0.15254237288135594,6.134495831971274
N#Cc1ccnc(S(-c2cnc(C)cc2)(OC(C))2(=N/C)([C@])2)c1([N-]),0.8583681946575393,0.2467258618679662,,1975,0.1926605504587156,4.68711339934746
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)(=C/[NH+]))2(=N/C)([C@])2)c1([N-]),0.8548068181412779,0.2431644853517048,,1962,0.1891891891891892,5.036674934167532
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)[C@@H](N(C)C)(C))2(=N/C)([C@])2)c1([N-]),0.8539497984752619,0.24230746568568876,,1944,0.16806722689075632,5.25522269914217
N#Cc1ccnc(S(-c2c(C)[C@@H](C)CC(=O)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8535801412370718,0.2419378084474987,,1978,0.15833333333333333,5.62072269914217
N#Cc1ccnc(S(-c2cnc(C)([S@@]C)c2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8535238903484846,0.2418815575589115,,1961,0.16521739130434782,6.036212009072065
N#Cc1ccnc(S(-c2cnc(C)([S@@](C))c2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8535238903484846,0.2418815575589115,,1942,0.16521739130434782,6.036212009072065
N#Cc1ccnc(S(-c2cnc(C)cc2(NC[C@H]))2(=N/C)([C@])2)c1([N-]),0.8454892255435745,0.2338468927540014,,1965,0.2037037037037037,4.932695816929877
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)(C(\C)NC))2(=N/C)([C@])2)c1([N-]),0.8397315277504538,0.22808919496088065,,1913,0.17094017094017094,5.287282215778797
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)[C@@H](C)([C@H](C)C))2(=N/C)([C@])2)c1([N-]),0.8361739175658623,0.2245315847762892,,1903,0.16806722689075632,5.2122669299114
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)[C@@H](C(/C#N)[C@@H])(C))2(=N/C)([C@])2)c1([N-]),0.834985452807395,0.22334312001782186,,1944,0.16393442622950818,5.790745378809072
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)(C#N)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8337527220947073,0.22211038930513416,,1992,0.17094017094017094,5.265830802141261
N#Cc1c(C)CNC(=O)c(S(-c2cnc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8287221044986192,0.217079771709046,,1939,0.13934426229508196,5.303786725065072
N#Cc1ccnc(S(-c2cnc(C)cc(C(/C#N)C)2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.828031493248675,0.21638916045910184,,1979,0.17355371900826447,5.514451743505273
N#Cc1ccnc(S(-c2cnc(C)cc2([NH2+]C(C)(C)[C@@H]))2(=N/C)([C@])2)c1([N-]),0.8265312866442389,0.21488895385466575,,1949,0.18584070796460175,5.232909330321304
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)(\NC))2(=N/C)([C@])2)c1([N-]),0.8258898869788813,0.2142475541893082,,1913,0.17857142857142858,5.109436466625354
N#Cc1ccnc(S(-c2cnc([NH+](C)C(C))2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8251219258867383,0.21347959309716516,,1906,0.15517241379310345,6.371708449944625
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)([C@H]2CCC[C@H]2O))2(=N/C)([C@])2)c1([N-]),0.8214600963245006,0.20981776353492745,,1913,0.2,5.375053846341539
N#Cc1ccnc(S(-c2cnc(NC(=O)C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8198781103013677,0.20823577751179456,,1969,0.19658119658119655,5.012307852567707
N#Cc1([C@H]2CCC[C@H]2)cnc(S(-c2cnc(C)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8173595729286844,0.2057172401391113,,1924,0.16129032258064516,6.132959940247634
N#Cc1ccnc(S(-c2cnc(C)c(CC(C))c2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8133404699200593,0.20169813713048607,,1982,0.1864406779661017,5.107212805149372
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(OCC)(C))2(=N/C)([C@])2)c1([N-]),0.8114754245757091,0.19983309178613595,,1929,0.18421052631578946,4.994618560489666
N#Cc1ccnc(S(-c2cnc([C@H]3CCC[NH+]3)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8056602702876121,0.19401793749803894,,1915,0.19834710743801653,6.129365968357344
N#Cc1ccnc(S(-c2cnc(C)cc2)(C(O)[C@@H](C))2([C@@H](C(N)=O)C)2)c1([N-]),0.8056237412489252,0.19398140845935208,,1976,0.20175438596491227,4.6791989280056745
N#Cc1ccnc(S(-c2([C@@H](C)N)cc2)(C(O)[C@@H](C))2(=N/C)([C@])2)c1([N-]),0.8033855713091461,0.19174323851957295,,1928,0.14414414414414414,5.7844184333549045
