SMILES,Reward,Imp,MW,step,Sim
C([C@@])1(\C)c2c(C#N)c(NC([C@@])3cnc4(C(/C(=O)[C@@H]))cc4c3=O)c([C@H])cc21,0.9039474929272958,0.2695564413675836,,1972,0.14814814814814814
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(S[C@H])))cc4c3=O)c([C@H])cc21,0.9025350157985833,0.2681439642388711,,1991,0.14393939393939395
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(CC(C)CC)cc4c3=O)c([C@H])cc21,0.8991849231869798,0.26479387162726764,,1927,0.1417910447761194
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(N(C)C)))cc4c3=O)c([C@H])cc21,0.8983078684531217,0.2639168168934095,,1966,0.1417910447761194
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/c5ncc[nH+]c5C))cc4c3=O)c([C@H])cc21,0.8981292295073595,0.2637381779476473,,1930,0.15602836879432624
C([C@@])1(\C)c2cc(NC([C@@])3cnc4([C@H]5CCC(=O)N5C)cc4c3=O)c([C@H])cc21,0.8967801465859092,0.262389095026197,,1927,0.16911764705882354
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C([C@H]5CCC[C@H]5C))cc4c3=O)c([C@H])cc21,0.8922362038760943,0.25784515231638205,,1930,0.15942028985507245
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(c5C[C@H]5C)[C@@H]))cc4c3=O)c([C@H])cc21,0.8824277353628937,0.24803668380318145,,1910,0.1366906474820144
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(=O)(N5CCCC[C@H]5)))cc4c3=O)c([C@H])cc21,0.8707699678964302,0.23637891633671804,,1902,0.2028985507246377
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(=O)[C@H](CC)))cc4c3=O)c([C@H])cc21,0.865182565378362,0.23079151381864982,,1940,0.16417910447761194
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(N=O)cc4c3=O)c([C@H])cc21,0.8608754500513818,0.22648439849166957,,1937,0.14173228346456693
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(S/C(=O)[O-])))cc4c3=O)c([C@H])cc21,0.8593434913105444,0.22495243975083223,,1902,0.16417910447761194
C([C@@])1([C@H]2CCOC2)c2cc(NC([C@@])3cnc4(C(/C(=O)[C@@H]))cc4c3=O)c([C@H])cc21,0.8592958311075252,0.22490477954781296,,1947,0.16428571428571428
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(=O)[C@@H]))c(C[C@H](C))c4c3=O)c([C@H])cc21,0.8554078415870676,0.22101679002735541,,1913,0.16176470588235295
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(=O)[C@@H]))cc4c3=O)c([C@H])c(C[C@@H](C))c21,0.8546846659392183,0.22029361437950612,,1976,0.15328467153284672
C([C@@])1(\C)c2cc(NC(c3ccc(F)cc3)3cnc4(C(/C(=O)[C@@H]))cc4c3=O)c([C@H])cc21,0.8442943631590452,0.20990331159933295,,1934,0.20863309352517986
C([C@@])1(\C)c2cc(NC([C@@])3cnc4(C(/C(=O)[C@@H]))cc4c3=O)c([C@H])c([C@@H](C)N)c21,0.8421862426474611,0.2077951910877489,,1996,0.145985401459854
