SMILES,Reward,Imp,MW,step,Sim,SA
Nc1c(C2(C)[S@@](=O)c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.9220690248474772,0.26979773058513346,,1992,0.1016949152542373,6.083210674673435
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc(-c4ccncc4)3([C@]))c2)CC1(=O),0.9090143197754824,0.2567430255131388,,1910,0.15833333333333333,5.533740366554822
Nc1c(C2([C@H]3CCCC[C@H]3C)c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8995492672728118,0.2472779730104681,,1949,0.1171875,5.57317409284084
Nc1c(C2([C@@H](c3ccc(Cl)o3))c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8852756935684213,0.23300439930607755,,1908,0.1532258064516129,5.526522944998405
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc(-c4ncc[nH+]c4)cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8843270091658048,0.23205571490346105,,1936,0.12781954887218044,6.132686909480932
Nc1c(C2([C@H]3Cc3(C[C@H](C)))c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8703234432822513,0.21805214901990755,,1957,0.1111111111111111,6.150389819486932
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3c(c4ccc(OC)o4)(/[C@@H])c3([C@]))c2)CC1(=O),0.8602901760203319,0.2080188817579881,,1944,0.12598425196850396,5.942193726236609
Nc1c(C2([C@H](=C))c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8552373260775602,0.20296603181521644,,1932,0.11304347826086955,5.749430901877844
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc([N+][C@H])c(\CC#N)c(/[C@@H])c3([C@]))c2)CC1(=O),0.8540997679218593,0.2018284736595155,,1934,0.09848484848484848,6.109247280391916
Nc1c(C2([C@H]3Cc3([C@H](C)[C@@H])([C@@H](C)))c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8470129504295377,0.194741656167194,,1940,0.1076923076923077,6.551496020528779
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc([C@@H]4CCC[C@H]4)3([C@]))c2)CC1(=O),0.8447851011908709,0.19251380692852715,,1993,0.13333333333333333,6.0867271847476365
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc(NC(=O)O/C)cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8441906538119329,0.19191935954958927,,1950,0.12403100775193797,5.382653517398152
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc([N+][C@H])cc(/[C@@H])c3([S-]))c2)CC1(=O),0.8429225473705043,0.19065125310816056,,-1979,0.11382113821138212,6.225468316458106
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc(C4(C)CCC4)3([C@]))c2)CC1(=O),0.8420128219078304,0.18974152764548669,,1948,0.12605042016806722,5.744496042713816
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3c([C@])(/[C@@H])c3([C@]))c2)CC1(=O),0.8412537501956564,0.18898245593331264,,-1951,0.10714285714285714,6.297412434196316
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c([NH3+])C(F)2)CC1(=O),0.8396766222751105,0.1874053280127668,,1918,0.09923664122137403,6.568612142762709
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc([C@H](C)C[C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8373951784184012,0.1851238841560574,,1936,0.109375,6.079823493300532
Nc1c(C2(C(=O)CCCC)c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8351066594468061,0.1828353651844623,,1908,0.11199999999999999,5.2714479722543715
Nc1c(C2([C@H]3Cc3([C@@H](C)))c(c3cc(C[NH2+]C)cc(/[C@@H])c3([C@]))c2)CC1(=O),0.8350339491337799,0.18276265487143614,,1994,0.1111111111111111,6.2232145686508105
Nc1c(C2([C@H]3Cc3([C@@H](C)([C@@H](C#N)C)))c(c3cc([N+][C@H])cc(/[C@@H])c3([C@]))c2)CC1(=O),0.834170617474011,0.18189932321166724,,1947,0.09701492537313433,6.280444701064307
