SMILES,Reward,Imp,MW,step,Sim,SA
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C(O)C)cc(c3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8690244749088121,0.19066439759946446,,1962,0.04464285714285714,6.330563136610877
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N(C)cc(c3)N(c3)2))([C@H](/[C@]([O-]))(C)))C(C#N)1,0.8684013220485717,0.19004124473922426,,-1987,0.05263157894736842,6.074751200340969
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2(-c3ccccn3)cc(c3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8618617738962518,0.1835016965869044,,1921,0.04166666666666666,6.235747931509807
C([C@@H])1C([C@H]2CCC[C@H]2)(C(O)([C@@H](C)(c2c(C)N(C)cc(c3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8555948074579659,0.17723473014861846,,1920,0.07758620689655173,6.079678093453127
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N(C)cc(c3)N(c3)2))([C@H](/[C@]([C@@](C)(C)))))C(C#N)1,0.8418781506358074,0.16351807332645996,,1945,0.05128205128205128,6.019521957875774
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N(C(=[C@@]))2))([C@H](/[C@])(C)))C(C#N)1,0.8413349633240421,0.16297488601469468,,1907,0.05,6.728526137865838
C([C@@H])1C([C@H])(C(C(C)))N(C(O)([C@@H](C)(c2c(C)N(C)cc(c3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8397411790009305,0.16138110169158304,,1917,0.0603448275862069,5.997051192582611
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C(N3c4ccccc4n3C)3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8382776157311006,0.15991753842175316,,1906,0.05691056910569105,6.033277262590283
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N(C)cc(c3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1([C@H](O)),0.8380197565441321,0.15965967923478452,,1953,0.03389830508474576,6.283240658022761
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N(C(CS[C@@H])3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8373322048667619,0.1589721275574144,,1993,0.07339449541284404,6.702747751995492
C([C@@H])1([C@H]2COC2)C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N(C)cc(c3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8304733071956982,0.1521132298863508,,1950,0.05785123966942149,6.047667034588505
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N(C(-c3ccc(C)o3)c3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8282315998863213,0.1498715225769739,,1946,0.04032258064516129,6.210492283957805
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N([C@@H](C#C))cc(c3)N(c3)2))([C@H](/[C@])(C)))C(C#N)1,0.8212993508570009,0.14293927354765346,,1914,0.0423728813559322,6.406624165555584
C([C@@H])1C([C@H])(C)N(C(O)([C@@H](C)(c2c(C)N(C)cc(c3)N(c3)2))([C@H](/[C@])(C[C@@H](C)C)))C(C#N)1,0.8183828924541899,0.1400228151448425,,1934,0.050420168067226885,5.940915851419509
