SMILES,Reward,Imp,MW,step,Sim
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3(N))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8737651143809749,0.22594054322889967,,-1949,0.09923664122137404
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C(N)([C@H])2)cc1(C),0.8697390675467059,0.22191449639463068,,-1971,0.1111111111111111
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3(/N)C(F))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8588928625332901,0.21106829138121486,,1919,0.1037037037037037
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)c(O/[C@H])c1(C),0.8578316497624211,0.21000707861034584,,1915,0.10714285714285714
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@@H]3C[C@H]3C)2)cc1(C),0.8493534767647638,0.20152890561268855,,1959,0.11428571428571428
C(#N)[C@H](C)c1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8466308300663806,0.19880625891430537,,1936,0.1048951048951049
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@H](O)[C@H])2)cc1(C),0.833293633332302,0.18546906218022674,,-1969,0.10869565217391304
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3C(c4COC4)C3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8280525817030842,0.1802280105510089,,1990,0.1095890410958904
Cc1c(n2cccc2)cc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8247316897145238,0.17690711856244856,,1947,0.13793103448275862
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3C(/NC)C3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8240850424780202,0.1762604713259449,,1963,0.09859154929577464
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3(/c3cccc(O)c3C))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8233180368032098,0.17549346565113455,,1989,0.14685314685314685
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@H](=C(C)[NH2+]))2)cc1(C),0.8226274088243025,0.17480283767222726,,1984,0.11428571428571428
Cc1ccc([C@H](o2)n(N(C([C@H](nc3([C@H]4C[C@@H]4C))C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8207058530038358,0.17288128185176055,,1934,0.1111111111111111
Cc1ccc([C@H](o2)n(N(C([C@H](nc3(NCC))C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8149467379550871,0.16712216680301184,,1953,0.1048951048951049
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))(n3nnnc3C)))C([C@H])([C@H])2)cc1(C),0.8134208770633636,0.16559630591128838,,1911,0.11486486486486487
Cc1(/CC)cc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8089560371484108,0.16113146599633554,,1968,0.07801418439716312
Cc1cc(-c2ccnn2C)c([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8076275813717219,0.1598030102196466,,1906,0.12080536912751678
Cc1ccc([C@H](o2)n(N(C([C@H](nc(NC3CC3)3)C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.8015812577359189,0.15375668658384367,,1981,0.11805555555555555
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1([NH+]1CCC1C),0.7946427021438448,0.14681813099176955,,1916,0.11724137931034483
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3C(/c4ccccc4)C3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.793371653638738,0.1455470824866627,,1963,0.19858156028368795
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC([NH+](C)C)3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.7884377919954645,0.14061322084338923,,1925,0.09722222222222222
Cc1ccc([C@H](o2)n(N(C([C@H]([C@@H]3CCCN(C)CC3)([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.7876527451378678,0.1398281739857925,,1926,0.1310344827586207
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC(=N/C(=O))3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.7865958248985321,0.13877125374645682,,1925,0.11188811188811189
Cc1ccc([C@H](o2)n(N(C([C@H](n(c3ccon3)3)C3([C@H]3CC3))[C@@H]))C([C@H])([C@H])2)cc1(C),0.7825606845621115,0.13473611341003622,,1961,0.13286713286713286
Cc1ccc([C@H](o2)n(N(C([C@H](nc3)C3([C@H]3CC3))[C@@H]))C(c3ccccc3C)2)cc1(C),0.780206842054111,0.1323822709020357,,1930,0.19424460431654678
