SMILES,Reward,Imp,MW,step,Sim,SA
Cc1c([C@H](\[NH+]))c(N(C2(c3cccc(C)n3)C)c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.8729586699676921,0.21842833228859596,,1901,0.13768115942028986,5.99202159081032
Cc1c([C@H](\[NH+]))c(N(C2([C@@H](\C)c3ccsc3)C)c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.8524700904929482,0.19793975281385198,,1956,0.1056338028169014,6.291265612965103
Cc1c([C@H](\[NH+]))c(N(C2([C@@H]3CCCC[C@@H]3)C)c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.838440398089764,0.18391006041066785,,1901,0.09929078014184398,6.445452290998205
Cc1c([C@H](\[NH+]))c(N(C2)C(=C(Cc3cc(F)ccc3))c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.8354591737586963,0.18092883607960009,,1928,0.15492957746478872,5.6892278680936705
Cc1c([C@H](\[NH+]))c(N(C2)C(=C(c3ccccc3)C)c(-c3c([C@H])c(/C)3O)(O)[C@H](C)2)(/[C@])C1,0.8292134952671919,0.17468315758809572,,1961,0.17266187050359713,5.509906905546922
Cc1c([C@H](\[NH+]))c(N(C2)C(=C(c3/NC=N\c3)C)c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.8257239073002868,0.1711935696211906,,1926,0.12056737588652483,6.175537872907507
Cc1c([C@H](\[NH+]))c(N(C2([C@@H]3C[C@H]3CC)C)c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.8222478238653852,0.167717486186289,,1956,0.08633093525179858,6.549812782705258
Cc1c([NH+](CC))c(N(C2)C(=C(c3ccccc3)C)c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.8151960697382545,0.16066573205915835,,1925,0.18840579710144928,5.696811300046333
Cc1(C2\SC(=O)c2)c(N(C2)C(=C(c3ccccc3)C)c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.8081305217476532,0.15360018406855702,,1968,0.1773049645390071,5.665587302500159
Cc1c([C@H](\[NH+]))c(N(C2)C(=C(c3ccccc3)C)c(-c3c([C@H])c(/C)3([C@H]3CCCN3))([C@H])o2)(/[C@])C1,0.7907178011572032,0.13618746347810706,,1980,0.17449664429530198,5.826761005098013
Cc1c([C@H](\[NH+]))c(N(C2)C(=C(c3ccccc3)C)c(-c3c([C@H])c(/C)3O)([NH2+][C@])2)(/[C@])C1,0.7869742174678815,0.13244387978878536,,2000,0.17518248175182485,5.8768333788090725
Cc1c([C@H](\[NH+]))c(N(C2)C(=C(c3cc(\C(N))ccc3)C)c(-c3c([C@H])c(/C)3O)([C@H])o2)(/[C@])C1,0.7830442532479367,0.1285139155688405,,1910,0.16083916083916086,5.68184613611537
