SMILES,Reward,Imp,MW,step,Sim
C([C@H])(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.8751621859812666,0.2599183800524786,,-1978,0.08571428571428572
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([N+][C@@H])1),0.8435489777942682,0.22830517186548016,,1967,0.10416666666666667
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C([C@H]2CCC[C@H]2C))1),0.8365672975410711,0.22132349161228304,,1954,0.10185185185185185
C(O)(/[C@])c1n([C@@H])n(N2C(O)/CC(C)(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.8350447044810352,0.21980089855224716,,1936,0.08333333333333333
C(O)(/[C@])c1n(N(C)C)n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.8226266833541014,0.20738287742531336,,1920,0.10377358490566038
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C[C@@H](C)O[C@@H])1),0.8093607342120002,0.19411692828321214,,1972,0.14285714285714285
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC([C@H]2COC2)([C@H]2CC[C@@H]2)1),0.8077395730389119,0.19249576711012384,,1912,0.09009009009009009
C(O)(/[C@])c1n([C@@H])n(N2C(O[C@H]3C[C@@H]3)(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.8037959131809544,0.18855210725216642,,1958,0.09259259259259259
C(O)(/[C@])c1n([C@@H])n(N2C(O)CN(C)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.799909663701935,0.18466585777314692,,1932,0.08108108108108109
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2(-c2occc2))c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7991339716926313,0.18389016576384332,,1911,0.09482758620689655
C(O)(/[C@])c1n([C@@H])n(N2C(CN(C)C)(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7983243585250507,0.18308055259626266,,1936,0.09345794392523364
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)C[C@@H](C)C[C@H](O)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7936658140061723,0.1784220080773843,,1937,0.09821428571428571
C([C@@H]1COC[C@H]1O)c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7904499027104631,0.1752060967816751,,1915,0.08695652173913043
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)C(=O)CCC(=O)1),0.7883008420686674,0.17305703613987933,,1972,0.09345794392523364
C([C@H]1CCC[C@H]1)(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7865346858250859,0.17129087989629788,,1978,0.07627118644067797
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+](C)C(=O)([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7862962904433833,0.17105248451459532,,1939,0.11214953271028037
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C([C@@H]2CCCC[C@H]2)2CC[C@@H]2)1),0.7857240923546222,0.17048028642583413,,1945,0.0847457627118644
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+](\CC)([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7818284295877769,0.16658462365898885,,1965,0.13592233009708737
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2(-c2ccccc2))c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.781270786825902,0.16602698089711398,,1962,0.09243697478991597
C(O)(/[C@])c1n(N)n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7810323190636754,0.1657885131348874,,-1959,0.10891089108910891
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@@H]2NC(=O)C[C@H]2)1),0.7798959298429962,0.16465212391420814,,1941,0.102803738317757
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C([C@H](O)C)(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.779339360525014,0.16409555459622593,,1943,0.12264150943396226
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2(OC[C@H]))1),0.7776264732549762,0.16238266732618822,,1907,0.11009174311926606
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C(=O)N2CCCC[C@H]3C[C@@H]2C3)1),0.7776084584188209,0.16236465249003285,,1972,0.0743801652892562
C(O)(/[C@])c1n([C@@H])n(N2C(S(N)(=O))(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7754727477363486,0.16022894180756053,,1936,0.09615384615384616
C(O)(/[C@])c1n(NC(=O)C)n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7734337947010634,0.15818998877227541,,1959,0.10091743119266056
C(O)(/[C@])c1n([C@@H])n(N2C(=N/C(=O)N)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7690826780042528,0.15383887207546476,,1986,0.0891089108910891
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(c3cc(F)ccc3)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7665947684631579,0.15135096253436986,,1963,0.07758620689655173
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C(=[C@@H]([NH3+]))[C@H]2CC[C@@H]2)1),0.7661276178696292,0.15088381194084122,,1935,0.09259259259259259
C(O)(/[C@])c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2C(=N/S)[C@@H]2)1),0.7648975764670378,0.1496537705382498,,1973,0.10576923076923077
C(O)(/[C@])([C@@H]1CCCC[C@@H]1)c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7640632704890868,0.14881946456029882,,1953,0.0743801652892562
C([C@H]1C[C@@H]([NH3+])C(=O)C1)c1n([C@@H])n(N2C(=O)C(C)[C@@H](C)C2)c1[N+]([C@@H]1CC(C)([C@H]2CC[C@@H]2)1),0.7635988521326539,0.14835504620386586,,1915,0.07627118644067797
