SMILES,Reward,Imp,MW,step,Sim,SA
C(\C([C@](C)(C))C(=O)Nc1c(C)N(C)c(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.8700523804486474,0.2270732644669473,,1960,0.09375,5.329187508327133
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(-c1conc1)),0.8599854350012122,0.21700631901951206,,1957,0.1532258064516129,4.614395800035425
C(\C([C@](#CC(C)(C)[C@H]))Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.8461598607550826,0.20318074477338252,,1989,0.11811023622047245,5.447632647803042
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=C(/C#N)[C@@H])2)c1(n1cno1)),0.8441703628035826,0.2011912468218825,,1911,0.13709677419354838,4.841775214371089
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(N)),0.8192872923479012,0.1763081763662011,,1944,0.16071428571428573,4.477419535598343
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)([NH+]))c1(n1cno1)),0.8183421492577692,0.17536303327606906,,-1991,0.14655172413793102,4.954265632461592
C(\C([C@](C#CC)(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.8073015765403827,0.1643224605586826,,1985,0.1507936507936508,5.094396502892555
C(\C([C@](n1CCC(=O)N1C)=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.8037407362596726,0.16076162027797247,,1953,0.17054263565891473,4.984070152364623
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=NC[C@H])(=N(C([C@H])))2)c1(n1cno1)),0.8035878464221153,0.16060873044041524,,1921,0.16666666666666666,4.9490050878555465
C(\C([C@]([NH+]1CCCC[C@@H]1)=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.8026953428872592,0.1597162269055591,,1958,0.19047619047619047,5.827297591260229
C(\C([C@](C(=C(C)C))(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7939366594376827,0.15095754345598256,,1998,0.1484375,4.939318479515061
C(\C([C@](C)(C))C(=O)Nc1c([C@H]2CC[C@H]2C)c(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7930269122852257,0.1500477963035256,,1943,0.13076923076923078,5.69276905590694
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=N(C(O)[C@](C)))2)c1(n1cno1)),0.7909742430565146,0.14799512707481455,,1976,0.14285714285714285,5.105025001436713
C(\C([C@](C)(C))C(C([NH+])C)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7826833968375569,0.13970428085585695,,1933,0.125,5.852166994189546
C(\C([C@](C)(C))C(=O)Nc1c(N=CC)(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7724224600039953,0.12944334402229518,,1952,0.08661417322834647,6.0477045528957785
C(\C([C@](C)(C))C(=O)Nc1([C@H]2CCCN2)c(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7705668767454251,0.12758776076372502,,1979,0.14173228346456693,5.925567169782171
C([S-])(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7668696281043746,0.12389051212267455,,1932,0.16393442622950818,5.3264255472113256
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)([NH+])2(=N(C([C@H])))2)c1(n1cno1)),0.7658354828266271,0.12285636684492696,,1902,0.1557377049180328,5.259227221063222
C(\C([C@](C)(C)[S@@](=S)O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7646857976669786,0.12170668168527855,,1940,0.11904761904761905,5.54533245544412
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])([C@H]3OCCC3)))2)c1(n1cno1)),0.7641351171076323,0.12115600112593215,,1926,0.18461538461538465,5.143991586630417
C(\C([C@](c1CCC[C@H]1C)O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7635757349636897,0.1205966189819896,,1905,0.18253968253968253,5.256059110851994
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(c1[C@H](C)[C@H](C)c1)),0.7606033797792652,0.11762426379756508,,1944,0.16129032258064516,5.010632895452462
C(\C([C@]([NH+](C1CCCCC1))=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7578690699613067,0.11488995397960655,,1958,0.2540983606557377,5.292288589830429
C(\C(=O)N[C@@](C)([C@](C)(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7578590914599052,0.11487997547820505,,1946,0.15503875968992248,5.007086160680631
C(\C([C@](C)(O(C))O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7555370360909457,0.1125579201092456,,1940,0.12096774193548387,5.357416634415529
C(\C([C@](C)(C))(C(=O)OC)c1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7525845187184668,0.10960540273676668,,1904,0.13709677419354838,5.071647329755704
C(\C([C@](C)(c1nccn[n+]1)(C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7518170400997496,0.10883792411804948,,1941,0.13768115942028986,5.612468581902297
C(\C([C@](C)(C))C(=O)Nc1([C@@H]2CCC[C@H]2C)ccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.75038195959912,0.10740284361741992,,1937,0.1417910447761194,5.9185135269752385
C(\C([C@](C)(C)(OC#N))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7492038656756341,0.10622474969393404,,1992,0.1484375,5.123856061932644
C(\C(ccc(Cl)c1)N(C1CC)C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7444597014456034,0.10148058546390326,,1974,0.16296296296296298,5.2490191402830195
C(\C([C@](C)(C))(C\NC)C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7418642753270139,0.09888515934531383,,1981,0.15748031496062992,5.07117935863594
C(\C([C@](C)(C))C(=O)N(S(=O)(=O)N)c1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7418493930618917,0.09887027708019157,,1950,0.1746031746031746,5.220522455371855
C(\C([C@](C)(C))C(=O)Nc1cccc(S(N\C(=O)N(C)C)2(=N(C([C@H])))2)c1(n1cno1)),0.7387705428333929,0.09579142685169297,,1938,0.15151515151515152,4.939500358889888
C(\C([C@](C(N(C)C(=O)C)C))C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7328305775196593,0.0898514615379592,,1983,0.15151515151515152,5.203001994193689
C(\C(CS(=O)(=O)C(C)(C)C)C(=O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.732560697686573,0.08958158170487285,,1922,0.1984126984126984,4.705042587580117
C(\C([C@](C)(C))C(=O)Nc1c([C@](C)(O)C[C@H])c(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7268007528153578,0.08382163683365773,,1943,0.09848484848484848,5.977629975193781
C(\C([C@](nc1)nC1(C)O)Nc1cccc(S(/C)2(=N(C([C@H])))2)c1(n1cno1)),0.7262281586629599,0.08324904268125978,,1967,0.12307692307692307,5.619883464971882
C(\C([C@](C)(C))C(=O)Nc1cccc(S(/C)2([C@H]3CCC[S@]3)2)c1(n1cno1)),0.724681616552646,0.08170250057094586,,1911,0.1869918699186992,5.129227946577233
