SMILES,Reward,Imp,MW,step,Sim,SA
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H](C)[C@@H](C)c3cscn3)CC2))1,0.9220776963281406,0.2521198032864819,,1932,0.14173228346456693,4.658402009487107
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC([C@@])2))1,0.919045624579048,0.2490877315373894,,-1959,0.13846153846153847,5.552909144835366
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)C(O[C@H])2))1,0.8936426684777982,0.2236847754361394,,1987,0.1297709923664122,5.591859597324053
N#Cc1ccc(N2C(O[C@H])Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8935745301210646,0.22361663707940585,,1990,0.14615384615384616,5.600369197953603
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H](S[C@@H]))c3cscn3)CC2))1,0.8914273052284318,0.22146941218677307,,1924,0.140625,5.021044727061199
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC([C@@](C))2))1,0.8847948578239857,0.21483696478232692,,1920,0.13533834586466165,5.465704394943091
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3(O[C@]))c3cscn3)CC2))1,0.8823328018065956,0.2123749087649368,,1979,0.14285714285714285,5.337925088334206
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H](C/N)c3cscn3)CC2))1,0.8812625759028088,0.21130468286114998,,1904,0.1532258064516129,4.469823116468926
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC([C@@H]/C#N)2))1,0.8703021388985772,0.20034424585691848,,1931,0.1323529411764706,5.544947624365508
N#Cc1ccc(N2C(=O)N([NH+]/C)c(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8691784535655226,0.19922056052386386,,1934,0.16153846153846155,5.509963120160538
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C(/N=S)[C@@H]3)c3cscn3)CC2))1,0.8635139767660055,0.19355608372434674,,1993,0.14285714285714285,5.422177011411131
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3(c4ccc[nH]4)cn3)CC2))1,0.8584261207193387,0.1884682276776799,,1943,0.17557251908396945,5.368309994427877
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H](C[C@@H](C)N)c3cscn3)CC2))1,0.8576469588618869,0.18768906582022812,,1932,0.14728682170542634,4.684065416416971
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([NH2+][C@])c3cscn3)CC2))1,0.8565898991932549,0.1866320061515961,,1958,0.14400000000000002,5.079658281304092
N#Cc1ccc(N2C(=N/[C@@H])c(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8515226613433988,0.18156476830174006,,1906,0.15873015873015872,5.4115682924349295
N#Cc1c(N\C)cc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8505851796897298,0.18062728664807104,,1962,0.14393939393939395,5.004640909976356
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C(/[NH2+])[C@@H]3)c3cscn3)CC2))1,0.8500786253092358,0.18012073226757708,,1993,0.14728682170542634,5.362255751170206
N#Cc1ccc(N2C(=O)N([NH+]3CC[C@@]3)c(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8482777841531963,0.17831989111153754,,1925,0.16296296296296298,5.926779334475107
N#Cc1c(C#[NH+])cc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8465274706765874,0.17656957763492864,,1935,0.14393939393939395,5.353322166747754
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3(C[S@@])cn3)CC2))1,0.8415358526127857,0.17157795957112698,,1985,0.14285714285714285,5.555853769362167
N#Cc1ccc(N2C(=O)N(C[C@@H](C)N)(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8361983479419861,0.16624045490032735,,1952,0.1590909090909091,5.210918620862531
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC([C@@](C)([NH3+]))2))1,0.8316419275770748,0.16168403453541602,,1959,0.13333333333333333,5.548795122443143
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H](C(C)C(=O)N[C@])c3cscn3)CC2))1,0.8292661010364673,0.1593082079948085,,1932,0.13333333333333333,5.039195378404591
N#Cc1ccc(N2C(=O)N(C(=O)N/C=C)c(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8288504713100322,0.15889257826837344,,1983,0.15217391304347827,5.15186568260654
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H](N(C)C(=O)[C@@H])3)c3cscn3)CC2))1,0.8273741243383858,0.157416231296727,,1936,0.1357142857142857,5.2746248242788445
N#Cc1(O)cc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8218338445119986,0.15187595147033986,,-1996,0.1328125,5.200130666551518
N#Cc1(N/C=C)cc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3cscn3)CC2))1,0.8217594201764004,0.1518015271347416,,1978,0.12686567164179105,5.4531063451056045
N#Cc1ccc(N2C(=O)Nc(/[C@H](\[C@H]([C@H]3C[C@@H]3)c3c(C)[C@H](O)cn3)CC2))1,0.8212873391965397,0.15132944615488098,,1944,0.13636363636363635,5.363561791630911
