SMILES,Reward,Imp,MW,step,Sim,SA
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))C([C@H])2)(/C)1,0.8430656664317968,0.1894135720824721,,1951,0.13934426229508196,5.222150358055525
Cc1c([C@H])c(C(N([C@](C)(N)C)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))C([C@H])2)c1,0.8380387391067032,0.18438664475737854,,1953,0.125,5.305280466135949
Cc1c([C@H])c(C(N(C)N(C(OC))c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))C([C@H])2)c1,0.8190904974507186,0.1654384031013939,,1927,0.13934426229508196,5.344625210456629
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))(c3=cn3)2)c1,0.8148990175120322,0.1612469231627075,,1956,0.152,5.3674686345827105
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))(/[NH2+])C([C@H])2)c1,0.7923034397491355,0.13865134539981086,,1979,0.1532258064516129,5.551380720621179
Cc1c([C@H])c(C(N(C)N(C(=O)([C@H]2CC[C@H]2))c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))C([C@H])2)c1,0.7889803062461241,0.13532821189679944,,1965,0.1484375,5.590312101880835
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)([C@H]4OC4))3))C([C@H])2)c1,0.7799720742274113,0.12631997987808666,,1988,0.09322033898305083,5.909449541931274
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](CO[C@H]))3))C([C@H])2)c1,0.7778703469319587,0.12421825258263396,,1966,0.11403508771929825,6.153005777893998
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4cc(C(=O)/C)c4)3))C([C@H])2)c1,0.7754833494523349,0.12183125510301017,,1947,0.12096774193548387,5.838862007894612
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3)([C@@H]3C[C@@]3(C)))2)c1,0.7744210392200483,0.12076894487072365,,1980,0.15873015873015872,5.211768572193566
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))(C=C)2)c1,0.7717133995672905,0.11806130521796575,,1963,0.1652892561983471,5.131738220494489
Cc1c([C@H])c(C(N(C)N(C(=O)([C@@H]2COCc2))c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))C([C@H])2)c1,0.7700639789039909,0.11641188455466622,,1906,0.13533834586466165,5.3453594599076855
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H]([C@@H](C)CNC(=O)[C@@H]))3))C([C@H])2)c1,0.7654562156315621,0.11180412128223738,,1950,0.11382113821138212,6.154464523143941
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4([NH+])cc(F)cc4)3))C([C@H])2)c1,0.7641518073715475,0.11049971302222283,,1917,0.12,6.352296027770425
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3)(/C(C#N)))C([C@H])2)c1,0.7625674848948436,0.10891539054551892,,1923,0.15503875968992248,5.4103569065536075
Cc1c([C@H])c(C(N(C(#CCC(C)))c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))C([C@H])2)c1,0.7603100809694489,0.10665798662012416,,1928,0.12903225806451613,5.42660956456406
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3)(N/C))C([C@H])2)c1,0.7594458440640663,0.10579374971474163,,1968,0.15873015873015872,5.394275715050709
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4ccc(F)cc4)3))([C@@H]3CCOC3)2)c1,0.7590798205430715,0.10542772619374684,,1956,0.14393939393939395,5.167447533323196
Cc1c([C@H])c(C(N(C)N(C(=O)OC)c2([C@H]3CC([C@@H](O)c4c(C5(C)CC5)cc4)3))C([C@H])2)c1,0.757880685363927,0.10422859101460236,,1934,0.1171875,5.929874737715196
