SMILES,Reward,Imp,MW,step,Sim,SA
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N(/[C@]),0.9236831976932028,0.2549307092149743,,1993,0.17699115044247787,4.667256855712026
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C([NH+]))C),0.8708787779896711,0.20212628951144265,,-1999,0.175,4.871055750562463
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)CN),0.8660293970103606,0.1972769085321322,,1948,0.175,4.4495873481956
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H]([NH+]1CCC1)),0.8432793435751326,0.17452685509690413,,1955,0.16,5.167130833012563
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N(/C=C/C=C(\C)),0.8332520595408555,0.16449957106262705,,1993,0.16,4.569378324651359
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C(/C)),0.8305958502150304,0.16184336173680192,,1942,0.168,4.906855429533312
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N(/c1cc(Cl)ccc1),0.8256617388484205,0.1569092503701921,,1993,0.22764227642276424,3.8547646222190917
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](c1ccc(F)cc1)C),0.8116384765750566,0.14288598809682818,,1936,0.20930232558139536,4.056081255667635
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](Nc1ccccn1)),0.8093790292334548,0.1406265407552264,,1994,0.2704918032786885,4.401587120330978
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H]([NH+][C@@H]1CCC[C@H]1)),0.8082730348455885,0.1395205463673601,,1955,0.16030534351145034,5.36423109153099
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)(OC)(C)),0.8051269705681176,0.13637448208988912,,1998,0.15625,4.9206959678417395
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)([C@H](C)C(=O)N)),0.8019236448048148,0.13317115632658638,,1944,0.15625,4.660624813995586
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H]([C@@H](C1CCCC1))C),0.7948015329746645,0.12604904449643606,,1909,0.14925373134328354,4.700865757507298
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](C=C/C)(=O)C),0.7920245577042823,0.12327206922605385,,2000,0.15267175572519084,5.022720473743305
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)(C(C)[S@])),0.7878235454518553,0.11907105697362685,,1924,0.15625,5.2353353854461435
O=C(N(N1CC([C@H])[C@@H]1([C@H](C(N))C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7805955756988304,0.111843087220602,,1925,0.168,5.1531624295553
O=C(N(N1CC([C@](C)(C))1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7755494252673779,0.1067969367891496,,1902,0.14173228346456693,4.722137972439502
O=C(N(N1CC(NC)([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.773447177631886,0.10469468915365754,,1956,0.15625,4.981059429380201
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1cc(N)c1C#N))N([C@H](C)[S@](=O)C),0.7688352200766563,0.10008273159842784,,-1987,0.09448818897637797,5.593580282521208
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C(=CC))[S@](=O)C),0.7628513985023421,0.09409891002411352,,1979,0.15503875968992248,5.088663143816451
O=C(N(N1CC([C@H])[C@@H]1([C@H](C(=O)C[C@H])C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7558716553584449,0.08711916688021648,,1938,0.16153846153846155,5.401894506732324
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C(C)(C)[S@](C)=C)),0.7550181825007601,0.0862656940225317,,1901,0.15625,5.1188897959844315
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C(=O)[C@H](C)C(N))C),0.751426564244269,0.08267407576604058,,1965,0.16153846153846155,4.71258508912792
O=C(N(N1CC(-c2ccccc2)([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7490839816597541,0.08033149318152555,,1940,0.21052631578947367,4.692092578384397
O=C(N(N1CC([C@H])(n2ccc(F)c2)[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7439458712613487,0.07519338278312028,,1923,0.1851851851851852,5.141148984331391
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)(CC(C)[C@H])C),0.7415296056793597,0.07277711720113123,,1973,0.1590909090909091,5.277959659814662
O=C(N(N1C(n2cccc2)([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7413377331390331,0.07258524466080463,,1972,0.19230769230769232,4.991975872023483
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1(C(C)SC)))N([C@H](C)[S@](=O)C),0.7412256691317706,0.07247318065354214,,1985,0.15625,5.164000770061528
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)(Cn1cccc1)))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7396243993839327,0.07087191090570423,,1988,0.2137404580152672,5.123691797402847
O=C(N(N1CC([C@H])(C(=O)[C@@H](C))[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7386319096229856,0.0698794211447572,,1923,0.1417910447761194,5.136229782669799
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](N(c1ccccc1OC)C)),0.7378948711379115,0.06914238265968309,,1994,0.21804511278195488,4.354794671675776
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](=O)C)(C(C)N),0.7362970389773646,0.06754455049913621,,1919,0.1450381679389313,5.1949385898924065
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C(n1cccn1)))(c1ccccc1C#N))N([C@H](C)[S@](=O)C),0.7328900688560612,0.06413758037783279,,1927,0.2421875,5.081707923445479
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](N[C@H](C))(=O)C),0.7324166416662403,0.06366415318801187,,1960,0.16153846153846155,5.1351789352817665
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N([C@H](C)[S@](N(CC))(=O)C),0.7305518224063753,0.06179933392814685,,1918,0.17054263565891473,4.878864473743304
O=C(N(N1CC([C@H])[C@@H]1([C@H](C)C))(c1ccccc1C#N))N(/C1=C/[NH+](C)CC1)([C@H](C)[S@](=O)C),0.7299751887013264,0.06122270022309795,,1905,0.1510791366906475,5.840317522814915
