SMILES,Reward,Imp,MW,step,Sim
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c([C@][C@])cc3s2)([N-])C1(=C([C@H]))),0.9421724792065854,0.3161786897106489,,1943,0.15254237288135594
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H](\C)))),0.9369395916675003,0.31094580217156376,,1981,0.1724137931034483
C(OC([C@H]1C(O)([C@@])c2nc3cc(C=C)c(F)cc3s2)([N-])C1(=C([C@H]))),0.9368538206905662,0.3108600311946297,,1907,0.1724137931034483
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H])(/CC))),0.9255616148939817,0.29956782539804516,,1931,0.2
C(OC([C@H]1C(=O)[C@](C)(O)c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.9244688987650653,0.2984751092691288,,1910,0.2
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(c1)C1(CC)),0.9239709104662195,0.29797712097028295,,1954,0.19827586206896552
C(OC([C@H]1C(O)([C@@]([O-]))c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.9212405456415462,0.2952467561456097,,-1962,0.1724137931034483
C(OC([C@H]1C([C@@H]2C[C@H]2N)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.9189879710336012,0.29299418153766466,,1997,0.175
C(OC([C@H]1C(O)([C@@])c2nc3cc(c4cncnc4C)3s2)([N-])C1(=C([C@H]))),0.9044976127107129,0.2785038232147764,,1927,0.10236220472440945
C(OC([C@H]1C(O)(CC[C@H])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.9024135858955228,0.27641979639958625,,1915,0.17796610169491525
C(OC([C@H]1C(O)([C@@])c2nc3c(c4ncccc4C)cc3s2)([N-])C1(=C([C@H]))),0.8963503912783441,0.2703566017824076,,1922,0.144
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(OC(C)(C)(C))cc3s2)([N-])C1(=C([C@H]))),0.892917500783092,0.2669237112871554,,1928,0.144
C(OC([C@H]1C(O)([C@@])c2nc3c([C@H]4C[C@H]4C)c([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8928689634176247,0.26687517392168814,,1995,0.144
C(OC([C@H]1C(O)([C@@])c2([O-])N(C)c3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8916810121281352,0.2656872226321987,,1903,0.12295081967213115
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@H](C)O[C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8899250421058715,0.263931252609935,,1907,0.175
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C(C/N)([C@H]))),0.8895693248289297,0.26357553533299316,,1980,0.1896551724137931
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-](C=C/C))C1(=C([C@H]))),0.8887777680185552,0.2627839785226187,,1917,0.16393442622950818
C(OC([C@H]1C(O)([C@@])c2(NC)c3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8881864510994726,0.26219266160353605,,2000,0.11570247933884298
C(OC([C@H]1C(O)([C@@])c2nc3c(-c4ccccc4/CC)cc3s2)([N-])C1(=C([C@H]))),0.884943780934249,0.25894999143831243,,1922,0.2066115702479339
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)(C2)[C@@H](COCc2)C1(=C([C@H]))),0.8818674947912274,0.25587370529529085,,1948,0.1732283464566929
C(OC([C@H]1C([C@H]2CCC[C@@H]2N)c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8798357791954597,0.2538419896995232,,1910,0.18699186991869918
C(OC([C@H]1C(O([C@H]2CC[NH2+][C@@H]2))c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8778962449046331,0.2519024554086966,,1984,0.1951219512195122
C(OC([C@H]1C(O)([C@@])c2nc3c(c4cc[nH]c4)([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8728276859961619,0.24683389650022536,,1935,0.15079365079365079
C(OC([C@H]1C([C@H])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8661748403878313,0.2401810508918948,,-1939,0.19090909090909092
C(OC([C@H]1C(O)([C@@])c2nc3c(N(CC)C(C)(C)C)cc3s2)([N-])C1(=C([C@H]))),0.8657019253551975,0.23970813585926098,,1982,0.12
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@H]4CCCC[C@@H]4)3s2)([N-])C1(=C([C@H]))),0.8637115201141409,0.23771773061820434,,1975,0.09523809523809523
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C(C=CCO))),0.8612223825607674,0.2352285930648309,,1967,0.17355371900826447
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)(C)N(C)c3s2)([N-])C1(=C([C@H]))),0.8560618814965752,0.2300680920006387,,1989,0.12295081967213115
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(N4CCCCCC4)cc3s2)([N-])C1(=C([C@H]))),0.85517906176348,0.22918527226754348,,1928,0.16923076923076924
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)(C#N)C(=O)C1(=C([C@H]))),0.8537795934365886,0.22778580394065207,,1948,0.175
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-](C(=O)OC(C)))C1(=C([C@H]))),0.8515119362544717,0.2255181467585352,,1983,0.20491803278688525
C(OC([C@H]1C(O)([C@@])c2(OC#N)c3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8502691148125016,0.22427532531656502,,1944,0.11290322580645161
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H](C1CCC1))([C@H]))),0.849580079864036,0.22358629036809952,,1958,0.18548387096774194
C(OC([C@H]1C(O)([C@@])c2([C@H](C)CN)c3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8489215137118783,0.22292772421594176,,1972,0.12903225806451613
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@H]4C#N)C[C@H]4C(=O)c(F)cc3s2)([N-])C1(=C([C@H]))),0.848602626907418,0.2226088374114814,,1971,0.13636363636363635
C(OC([C@H]1C(O)([C@@])c2nc3(/c4ncccc4F)c([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8482575854531479,0.22226379595721135,,1933,0.13636363636363635
C(OC([C@H]1C(O)([C@@])c2nc3c(OC4CC[C@@H]4C)([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8429500076690477,0.21695621817311117,,1935,0.13076923076923078
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])(C)N(C(=O)C)cc3s2)([N-])C1(=C([C@H]))),0.8413460653453685,0.21535227584943195,,1956,0.13821138211382114
C(OC([C@H]1C([C@H]2CCN(C)C2)C(N)c2nc3cc([C@@H])c(F)cc3s2)([N-])C1(=C([C@H]))),0.8364464160505017,0.2104526265545652,,1939,0.1984126984126984
C(OC([C@H]1C(O)([C@@])c2nc3cc([C@@H])c(F)cc3s2)(Cl)CN(C)C1(=C([C@H]))),0.8351405214429176,0.20914673194698108,,1912,0.18487394957983194
