SMILES,Reward,Imp,MW,step,Sim,SA
COc1cc([C@](C)(O))c(-c2cc([C@@](/[C@]))n(C([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8844802855778968,0.2266535182472007,,1946,0.21311475409836064,4.966463943380456
COc1cc([C@](C)(O))c(-c2cc(N)C(=O)n(C([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8558153140803979,0.1979885467497018,,1986,0.2295081967213115,4.432954910408112
COc1cc(S#N)c(-c2cc([C@@])c(=O)n(C([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8487031263620549,0.1908763590313588,,1968,0.2333333333333333,5.115781669132964
COc1cc([C@](C)(O))c(-c2cc([C@@])c(=O)n(C([C@H])([C@H]3C(SC)(C)[C@@H]3))n2)cc1,0.8314634400036768,0.17363667267298066,,1907,0.2258064516129032,5.05640291505714
COc1cc([C@](C)(O))c(-c2c(C(=O)C[C@H])(C([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8310363151333,0.1732095478026039,,1947,0.18548387096774194,5.3182060205492965
COc1c([N+](=O))c([C@](C)(O))c(-c2cc([C@@])c(=O)n(C([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8285134418343187,0.17068667450362265,,1906,0.19230769230769232,5.346735152412155
COc1cc([C@](C)(O))c(-c2cc([C@@](S)([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8206565615706367,0.1628297942399406,,1945,0.19827586206896552,4.400822581952269
COc1cc([C@](C)(O))c(-c2cc([C@@](=O)[C@H]3CCN3C(=O)([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8163823744668145,0.15855560713611838,,1945,0.2,4.4358677435052725
COc1cc([C@](C)(O))c(-c2cc([C@@]([NH2+])=O)n(C([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8141398103471746,0.15631304301647853,,-1971,0.2195121951219512,4.825791746811146
COc1cc([C@](C)(O))c(-c2cc([C@@](S[C@@H])C([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8097108176776111,0.15188405034691502,,1973,0.18548387096774194,5.188715281173098
COc1cc([C@](C)(O))c(-c2cc([C@@])c(=O)n(C([C@H])(OC(=O)NC[C@@H]))n2)cc1,0.8067363663132849,0.14890959898258882,,1949,0.2459016393442623,4.474380982177822
COc1cc([C@](C)(O))c(-c2cc([C@@])c(=O)n(C(/C=C)([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8018860709203386,0.14405930358964247,,1909,0.22399999999999998,4.8016395910340615
COc1cc([C@](C)(O))c(-c2cc([C@@])c(=O)n(C([C@H])(/[C@H](/C#N)C)([C@H]3C(=NC)[C@@H]3))n2)cc1,0.8018698887468049,0.14404312141610875,,1904,0.21212121212121213,5.198220345517079
COc1cc([C@](C)(O))c(-c2cc([C@@])c(=O)n(C([C@H])([C@H](/C=C([S-])[C@@H])))n2)cc1,0.7987504793519731,0.14092371202127696,,1934,0.22131147540983606,4.8892015713720305
COc1cc([C@](C)(O))c(-c2cc(N=C3SCC3)n(C([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.7986731305344795,0.1408463632037834,,1986,0.1984732824427481,4.877121589659118
COc1cc([C@](C)(O))c(-c2cc([C@@])c(=O)n(C([C@H])([C@H]3C(=N(O[C@@H]))[C@@H]3))n2)cc1,0.7968593381834347,0.13903257085273854,,1978,0.22399999999999998,5.119923374817846
COc1cc([C@](C)(O))c(-c2cc([C@@]([NH+](CC)C)([C@H]3C(=NC)[C@@H]3))n2)cc1,0.7948593661412268,0.13703259881053065,,1945,0.1951219512195122,5.069626140901605
COc1cc([C@](C)(O))c(-c2cc([C@@](-c3ccc(F)cc3)([C@H])([C@H]3C(=NC)[C@@H]3))n2)cc1,0.7945610339171192,0.13673426658642307,,1994,0.2421875,4.421005312671529
