SMILES,Reward,Imp,MW,step,Sim,SA
C(S#N)1([C@@])nc([C@H]2C(-c(c3ccc(C)o3)3C([C@](C))(C)[C@H]3)(\CO)C2)o1,0.8919009850789272,0.2417712925518933,,1920,0.13076923076923078,6.074331931740152
C(S#N)1([C@@])nc([C@H]2C(-c(c3(Cn4cncc4C)(C))(C)[C@H]3)([C@@H](C)N)C2)o1,0.877123690306292,0.2269939977792581,,1950,0.1037037037037037,6.09982670834334
C(S#N)1([C@@])nc([C@H]2C(-c(c3ccc(C)o3)3C([C@](C)(/[C@])C)[C@H]3)([C@@H](C)N)C2)o1,0.8617388374999531,0.2116091449729192,,1988,0.11851851851851852,6.243868916105475
C(S#N)1([C@@])nc([C@H]2C(-c(c3(Cn4cccc4)[C@](C))(C)[C@H]3)([C@@H](C)N)C2)o1,0.8528967505035487,0.20276705797651484,,1964,0.1111111111111111,6.288033137734844
C(S#N)1([C@@])nc([C@H]2C(-c(c3ccc(C)o3)3C(\n4ccs4)[C@H]3)([C@@H](C)N)C2)o1,0.8528669099680307,0.2027372174409968,,1957,0.1417910447761194,6.231038909981776
C(S#N)1([C@@])nc([C@H]2C(-c(c3(c4[nH]nc5ccccc54)(C))(C)[C@H]3)([C@@H](C)N)C2)o1,0.8511562099553762,0.20102651742834232,,1935,0.15555555555555556,5.672747572335933
C(S#N)1([C@@])nc([C@H]2C(-c(c3(C(C)=O)[C@](C))(C)[C@H]3)([C@@H](C)N)C2)o1,0.8409246663775672,0.19079497385053332,,1964,0.05303030303030303,6.469860724332004
C(S#N)1([C@@])nc([C@H]2C(-c(c3(C4=NC[C@@H]4)[C@](C))(C)[C@H]3)([C@@H](C)N)C2)o1,0.8398629959131813,0.18973330338614736,,1964,0.08333333333333333,6.767843490421065
C(S#N)1([C@@])nc([C@H]2C(-c(C3CCO3)3C([C@](C))(C)[C@H]3)([C@@H](C)N)C2)o1,0.8381458331107666,0.18801614058373275,,1997,0.07518796992481203,6.511710271986638
C(S#N)1([C@@])nc([C@H]2C(-c(c3(CCC)[C@](C))(C)[C@H]3)([C@@H](C)N)C2)o1,0.8164322990904924,0.16630260656345852,,1964,0.060606060606060615,6.44315247359907
C(c1noc(C)c1)1([C@@])nc([C@H]2C(-c(c3ccc(C)o3)3C([C@](C))(C)[C@H]3)([C@@H](C)N)C2)o1,0.8118019775680971,0.16167228504106312,,1927,0.15,5.850916151219641
C(S#N)1([C@@])nc([C@H]2C(-c(c3ccc(C)o3)3C([C@@H](C)OC)(C)[C@H]3)([C@@H](C)N)C2)o1,0.8079771992205207,0.1578475066934868,,1938,0.11594202898550725,6.131167866903789
C(S#N)1([C@@])nc([C@H]2C(-c(c3ccc(C)o3)3C([C@](C))(C)[C@H]3([C@@H](O)CO))C2)o1,0.7978472603938936,0.14771756786685974,,1939,0.1176470588235294,6.027031009914044
C(S#N)1([C@@])nc([C@H]2C(-c(c3ccc(C)o3)3C(n4nnnc4[C@@H])(C)[C@H]3)([C@@H](C)N)C2)o1,0.796277442833305,0.14614775030627114,,1938,0.14184397163120568,6.308878566020031
