SMILES,Reward,Imp,MW,step,Sim
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC([NH+])[C@@]3)))c(F)cc2))CC1,0.8495044913206606,0.1925148081089133,,1941,0.0782608695652174
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(C)[C@@H](C)3)))c(F)cc2))CC1,0.84584149069894,0.18885180748719266,,1955,0.09565217391304348
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc(N)2))CC1,0.8324489747735859,0.1754592915618386,,1912,0.08547008547008547
CC([C@@H])1CC(C(S(=O)(=O)N)(c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.8233471233197648,0.16635744010801745,,1923,0.11206896551724138
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))C(c2)CN(CC2)1,0.8165745637357428,0.15958488052399544,,1913,0.11382113821138211
CC([C@@H])1CC(C(c2NC(=O)N2C)(c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.8130165409745256,0.15602685776277825,,1923,0.11475409836065574
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(-n4nccc4)3)))c(F)cc2))CC1,0.8124564058979635,0.1554667226862162,,1994,0.072
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3C(=C)S(=O)OCC[C@@]3)))c(F)cc2))CC1,0.8067496786393784,0.14975999542763108,,1932,0.08196721311475409
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3C(=C([O-])[C@H])CC[C@@]3)))c(F)cc2))CC1,0.7983306724275148,0.14134098921576743,,1906,0.08403361344537816
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(-c4nccnc4)3)))c(F)cc2))CC1,0.7956876405282535,0.13869795731650614,,1909,0.0703125
CC([C@@H])1CC(C([C@@H](C)CO)(c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7915132552048896,0.13452357199314224,,1923,0.1206896551724138
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2(C([O-])=O)))CC1,0.7890339487675133,0.13204426555576598,,1933,0.1092436974789916
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(CO[C@])3)))c(F)cc2))CC1,0.7871361818240962,0.13014649861234884,,1955,0.07627118644067797
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3C([C@@H]4CCOC4)C[C@@]3)))c(F)cc2))CC1,0.7855909690385389,0.12860128582679153,,1948,0.10743801652892562
CC([C@@H](C)C)1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.784454122316566,0.12746443910481864,,1925,0.1111111111111111
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]([NH+]3CC[C@@H](C)C3))))c(F)cc2))CC1,0.7798073658967771,0.1228176826850298,,2000,0.12389380530973451
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H](Nc3nc(Cl)co3)))c(F)cc2))CC1,0.7787576041198612,0.12176792090811384,,1975,0.058333333333333334
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC([C@@H](C#N)C)1,0.7785533351452717,0.12156365193352436,,1919,0.0975609756097561
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)c([C@H]3CC3)c2))CC1,0.7771197359837191,0.12013005277197175,,1962,0.11764705882352941
CC([C@@H])1CC(C(/O)([C@@H](C#N)C)[C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7753878048133758,0.11839812160162844,,1905,0.125
CC([C@@H])1CC(C(/O([C@@H]([NH3+]))))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.774983229516649,0.11799354630490166,,1929,0.09166666666666666
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(C(C)OC)3)))c(F)cc2))CC1,0.770570183076912,0.11358049986516472,,1955,0.10256410256410256
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)c([C@H](C)N)c2))CC1,0.768947456428873,0.11195777321712563,,1908,0.1
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H](C(C)(C)NC))))c(F)cc2))CC1,0.7642905153517738,0.1073008321400265,,1938,0.10909090909090909
CC([C@@H])1CC(C(C)-S(=O)(=O)(c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7571742083835273,0.10018452517178,,1951,0.12173913043478261
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(C4(C)CCN4)[C@@]3)))c(F)cc2))CC1,0.7569799967495718,0.0999903135378245,,1941,0.0975609756097561
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(-c4cccnc4C)3)))c(F)cc2))CC1,0.756677347854282,0.09968766464253465,,1994,0.07751937984496124
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2)(c2cnccn2))CC1,0.7552740771023158,0.09828439389056842,,1935,0.08333333333333333
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H](C(=O)CC[C@@]))))c(F)cc2))CC1,0.754298212133393,0.09730852892164565,,1963,0.07894736842105263
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@](C)C[C@H](C)3)))c(F)cc2))CC1,0.7504331214140492,0.09344343820230183,,1987,0.11570247933884298
C(N[C@@H](C))([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7502728801288314,0.09328319691708409,,1976,0.09166666666666666
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1(=N/C(=O)),0.7485429525907291,0.09155326937898178,,1970,0.08130081300813008
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3C(=O)CCC(=O)OCC[C@@]3)))c(F)cc2))CC1,0.7432525400935824,0.0862628568818351,,1999,0.09523809523809523
CC([C@@H])1CC(C(/O)(N2CCOCC2)[C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7423252163101421,0.08533553309839481,,1960,0.10852713178294573
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)c(N3CCOCC3)c2))CC1,0.7415432456541468,0.08455356244239942,,1997,0.08333333333333333
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c([C@@](C)([NH3+])C)2))CC1,0.7412605114501968,0.08427082823844945,,1927,0.14545454545454545
CC([C@@H])1CC(C(CO)[C@@H](O)[C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7344719450107188,0.07748226179897144,,1990,0.10833333333333334
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(NC(C))C[C@@]3)))c(F)cc2))CC1,0.7338188343474699,0.07682915113572253,,1926,0.09917355371900827
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))C(c2ncccc2O)1,0.733405634071713,0.07641595085996566,,1998,0.06766917293233082
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(Oc3ccccc3[N+])2))CC1,0.7333780129702789,0.0763883297585316,,1965,0.07692307692307693
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(C)C[S@](=O)C(F)C[C@@]3)))c(F)cc2))CC1,0.7333663804983187,0.07637669728657137,,1926,0.10236220472440945
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2([NH+][C@H])))CC1,0.7330528158076431,0.07606313259589581,,1933,0.08333333333333333
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]([NH+]C))))c(F)cc2))CC1,0.7327208516092957,0.07573116839754834,,2000,0.06481481481481481
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC(=N/S(=O)(=O)C)[C@@]3)))c(F)cc2))CC1,0.7316960064796971,0.07470632326794979,,1911,0.0873015873015873
CC([C@@H])1CC(C(/O(n2[nH]c(c2)C)))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7303538125081173,0.07336412929636993,,1929,0.0859375
CC([C@@H])1CC(C(/O))([C@H](/N=[NH+])(c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.728956475563758,0.07196679235201064,,1915,0.09243697478991597
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC(-c4cccs4)3)))c(F)cc2))CC1,0.726130191713506,0.06914050850175868,,1910,0.07874015748031496
CC([C@@H]1CCCCN1C)1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7254614898730853,0.06847180666133801,,1958,0.1171875
CC([C@@H])1CC(C(/O))([C@H](C)[C@@H](OC)(c2n(C([C@H]([C@@H]3COCC[C@@]3)))c(F)cc2))CC1,0.7250749719730922,0.0680852887613449,,1968,0.10655737704918032
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3C(NCC[C@H])[C@@]3)))c(F)cc2))CC1,0.7237596399158396,0.06676995670409225,,1977,0.07627118644067797
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3C(C[C@@H]4C[C@H]4)OCC[C@@]3)))c(F)cc2))CC1,0.7224179844122973,0.06542830120054999,,1953,0.088
CC([C@@H])1CC(C(/O))([C@H](c2n(C([C@H]([C@@H]3COC(OCC[C@H])[C@@]3)))c(F)cc2))CC1,0.721180157776272,0.06419047456452465,,1949,0.07258064516129033
