SMILES,Reward,Imp,MW,step,Sim,SA
CN1c([C@@H](C))C(=C(N(-c2ccccc2))c2cc([C@])ccc2)S1(=O)=O,0.9306995314821888,0.27044238195995585,,1985,0.31,3.997081454702718
CN1c([C@@H](C))C(=C(N(-c2cccnc2C))c2cc([C@])ccc2)S1(=O)=O,0.9178667642642094,0.2576096147419764,,1923,0.26666666666666666,4.299241932514062
CN1c([C@@H](C/C))C(=C(N[C@H](C))c2cc([C@])ccc2)S1(=O)=O,0.9079684300186558,0.2477112804964228,,1989,0.2222222222222222,4.9938608613920135
CN1c(C2CC2)([C@@H](C))C(=C(N[C@H](C))c2cc([C@])ccc2)S1(=O)=O,0.9034838629288241,0.24322671340659094,,1947,0.2,4.968483538682275
CN1c([C@@H](C))C(=C(N[C@H](C))c2cc([C@])ccc2(/C=C/C))S1(=O)=O,0.9033860707854531,0.24312892126321994,,1996,0.18867924528301888,5.109292223545799
CN1c([C@@H](C))C(=C(N[C@H](C)[C@H](C)(C))c2cc([C@])ccc2)S1(=O)=O,0.9018862148769629,0.24162906535472986,,1998,0.20192307692307693,4.74314120762981
CN1c([C@@H](C))C(=C(N[C@H](C)(C(C)(C)))c2cc([C@])ccc2)S1(=O)=O,0.9018862148769629,0.24162906535472986,,1908,0.20192307692307693,4.74314120762981
CN1c(C[C@H]2CCC[C@H]2)C(=C(N[C@H](C))c2cc([C@])ccc2)S1(=O)=O,0.8936371355209612,0.23337998599872825,,1951,0.21296296296296294,5.219215620513455
CN1c([C@@H](C))C(=C(N[C@H](-C2CCCCC2))c2cc([C@])ccc2)S1(=O)=O,0.8774793756113616,0.21722222608912856,,1954,0.18584070796460175,4.670846614788309
CN1c([C@@H](C))C(=C(N[C@H](-n2nncc2))c2cc([C@])ccc2)S1(=O)=O,0.8770642323275074,0.2168070828052744,,1954,0.21296296296296294,5.102188458147035
CN1c([C@@H](C))C(=C(/c2cccnc2)c2cc([C@])ccc2)S1(=O)=O,0.8719740209953928,0.21171687147315976,,1949,0.2549019607843137,4.304287795816269
CN1c([C@@H](C))C(=C(N[C@H](C))c2cc([C@])ccc2(C=CC[C@@H]))S1(=O)=O,0.8650980776563794,0.20484092813414634,,1925,0.19444444444444445,5.4392816737259455
CN1c([C@@H](-c2cc(F)ccc2C))C(=C(N[C@H](C))c2cc([C@])ccc2)S1(=O)=O,0.8609120276442411,0.2006548781220081,,1952,0.2432432432432433,4.548313856042204
CN1c(c2ccccc2C)([C@@H](C))C(=C(N[C@H](C))c2cc([C@])ccc2)S1(=O)=O,0.8604012403584991,0.20014409083626605,,1918,0.2897196261682243,4.5402306959590435
CN1c(C(C)(O))([C@@H](C))C(=C(N[C@H](C))c2cc([C@])ccc2)S1(=O)=O,0.8601228833241119,0.1998657338018789,,1947,0.20192307692307693,5.263572733481007
CN1c([C@@H](C))C(=C(\SC)c2cc([C@])ccc2)S1(=O)=O,0.8591642586928557,0.1989071091706227,,1987,0.21052631578947367,4.906013552905414
CN1c([C@H](CC(C)=O)C)C(=C(N[C@H](C))c2cc([C@])ccc2)S1(=O)=O,0.8583831528904967,0.1981260033682637,,1986,0.21904761904761905,4.91523771437109
CN1c([C@@H](C))C(=C(\c2ccc(F)cc2)c2cc([C@])ccc2)S1(=O)=O,0.8581045040906357,0.19784735456840266,,1987,0.25,4.073438672112173
CN1c([C@@H](C))C(=C(N[C@H](C))c2(n3[nH]cc3)c([C@])ccc2)S1(=O)=O,0.8577942690339879,0.1975371195117549,,1904,0.16666666666666666,6.0261255301290975
CN1c([C@@H](C))C(=C(N[C@H](C))c2c(Oc3cscc3)cc2)S1(=O)=O,0.8570332107692359,0.19677606124700295,,1960,0.21904761904761905,4.9278601515855
CN1c([C@@H](C))C(=C(/C=C/C)c2cc([C@])ccc2)S1(=O)=O,0.8569916954168079,0.19673454589457484,,1920,0.20408163265306126,4.823582968874899
